,comment_text,hf
234,"""Mengapa mereka melakukan ini, apakah bisa merubah keadaan bagi para pemilih nanti ? #IklanAhokJahat""",0
235,RT @hariadhi: Siapa yg salah? Ahok? Iklannya? Bukan.. yang perlu diprotes adalah orang yg benar2 pake spanduk itu #IklanAhokJahat https://t,0
236,Sampe sekarang gue blm ngerti dp rumah 0% itu gmn skemanya. Trs emg ada ya perbankan yg mau ngasih kredit rumah gak pakai dp? #debatfinalpilkadadki,0
237,"""#debatfinalpilkadadki Bagi Anies gubernur adalah pemimpin, bukan administratur / pelayan masyarkt. Padahal melayani mencerminkan integritas.""",0
238,"""Kalimat Penutup Anies Ambisius, Ahok Minta Maaf, Karakter Tidak Bisa Bohong. #DebatPilkadaDKI #DebatFinalPilkadaDKI""",0
239,"""pertunjukan yang sangat membuat saya serius dan gak mau diganggu, selamat untuk pak @aniesbaswedan buat gagasan nya #MataNajwaDebatJakarta""",0
240,"""RT @BelaQuran: Kami tdk akan terprovokasi dgn sentimen dan jualan SARA mu itu, karena kami cinta Indonesia #IklanAhokJahat""",0
241,Semakin umat di suguhkan #IklanAhokJahat maka akan semakin terlihat siapa yang menebar kebencian terhadap kerukunan antar umat beragama,0
242,Hampir semua polling Anies - Sandi yang menang. Semoga hari H nya juga demikian. #AniesSandi,0
243,RT @anjisudirman: @fahiraidris Yg iklankan kampanye ahox adalah yg sama sebarin spanduk syariah dan brosur black campaign. #IklanAhokJahat,0
244,"""Oke Oce akan menjadi brand dimana, semuanya menjadi OKe Oce, bahkan nanti ada kampung Oke Oce #debatfinalpilkadadki""",0
245,"""RT @BelaQuran: Sungguh sgt mengherankan, mengkampanyekan kebhinekaan tp dengan menyebarkan Islamophobia, kebhinekaan yg mana yg dimaksud?""",0
246,"""Debat Final Pilkada DKI Jakarta, Siapa yang Gagap, dan Siapa yang Tepat Menjawab - Adjat Sudradjat""",0
247,"""Jika persoalan pemimpin hanya dikaitkan dengan lisan, maka apa bedanya gubernur dengan anak-anak? #MataNajwaDebatJakarta""",0
248,Cerita Djarot ini diharapkan membuat para pendukung tetap berdamai. #debatfinalpilkadadki #temanahok #AniesSandi,0
249,"""Cuman mau bilang sama yang serius banget ngetweet pakai hastag #IklanAhokJahat """"Gitu aja baper"""".""",0
250,Ira Koesno Didekati Anies-Sandi Lalu Marahi Pendukung Paslon Saat Debat Pilkada DKI,0
251,"""Alhamdulillah ya Allah SWT Semoga jakarta punya gubernur baru yg lebih bersahaja, bersahabat utk semuanya #AniesSandi""",0
252,Jelang larut semalam. Diskusi dengan aktifis Golkar tingkat kelurahan. Siap bergabung dalam pemenangan #AniesSandi,0
253,RT @alayyubichoir: Sosok Anies Sandi harus diakui sgt mengayomi. Sangat kompeten utk membangun kerukukan & kebhinekaan di Jakarta,0
254,RT @nielchen99: Ngomong manis memang gampang giliran kerja bingung #MataNajwaDebatJakarta,0
255,19 April adalah saat yang penting bagi warga Jakarta untuk menentukan masa depan Ibukota,0
256,"""RT @maharanisinta70: terimakasih Pak Anies pemaparantentang DP 0 ,memberi solusi bagi warga jakarta yang ingin punya rumah dan tidak nyewa terus.""",0
257,"""Yang aku perhatikan, Tim Mas @aniesbaswedan sibuk ngoceh tentang @basuki_btp dan programnya. Kenapa gak ngurus diri sendiri?""",0
258,"""kalo pilih gubernur yg jujur, kerja nyata,anti korupsi,tegas,pinter,mlyani rakyat iklas & peduli pilih ahok djarot,..""",0
259,RT @anies_sandi: Bisa merangkul dan menegakkan hukum. Kepemimpinan itu hadir dengan memberikan contoh & perbuatan - @aniesbaswedan,0
260,"""Hasil kerja Ahok Djarot sungai di Jakarta kembali normal, bersih dan enak dipandang""",0
261,"""Ahok & Anies sama baiknya kok, sama bagusnya, sama okenya. Siapa yg kepilih yg menang tetap rakyat jakarta""",0
262,"""Semoga pak basuki bisa jadi presiden,agar Indonesia lebih maju.""",0
263,"""Allah SWT tdk butuh anda. Tapi Anda yang butuh Allah,Rezeki, hidup matimu. Allah yg tentukan. Mau khianati Allah? yakin gak nyesel? #SidangAhok""",0
264,#SidangAhok dilanjutkan dengan rekaman yang memuat kampanye Ahok di DPP Nasdem dan juga Pulau Seribu. | @adrieedu https://t.co/8P5P4DUcFG,0
265,RT @JanurOmank2626: Ahok harus bebas demi hukum demi keadilan demi kelanjutan perbaikan DKI. Semoga hakim mmpunyai sense of justice,0
266,Pembangkit Listrik Tenaga Panas Bumi Terbesar Dunia.. #CitiPeka #SidangAhok #Tebak2anHajiDjarot https://t.co/KtXdXZsh8H,0
267,"""RT @findririn: Dan toleransi itu, ketika muslim bisa menjalankan perintah agamanya, dan non muslim juga bisa menjalankan agamanya.""",0
268,"""RT @findririn: Walaupun artinya teman setia, seharusnya lebih dihindari kalau jd pemimpin""",0
269,Semua kejujuran akan mendapatkan pahala dr surga #FreeAhok,0
270,Seharusnya mah basuki sudah bebas ya kan? #FreeAhok https://t.co/Mw3k0vYweF,0
271,"""RT @RuridaJihandari: Itu sidang apa drama korea sampe 20kali, lagi menunggu sidang ahok season 2 nih... Kayaknya goblin mah kalah pamornya""",0
272,"""Menurut Anda, Transportasi Online manakah dikatakan """"tarif murah, aman & nyaman"""" melayani ???""",0
273,Nelayan Jakarta Sudah Disiapin Pulau Khusus oleh Pemda DKI #LunchBreak #SidangAhok,0
274,Adakah Potensi Radikalisme di Pilgub DKI Jakarta? #LunchBreak #SidangAhok,0
275,"""RT @NovenStjK: Siaran ulang #AhokDjarotDiRosi malam ini, saksikan yuk di @KompasTV #AhokDjarot #Temanahok""",0
276,"""cuma org"""" yg salah saja yg takut dgn doa itu,anda salah?? kenapa takut??? bertobatlah sebelum doa itu dinyatakan,""",0
277,Selamat Pagi met aktifitas happy weekend Semoga kita jadi orang jujur biar hidup slalu mujur Aamiin #FreeAhok,0
278,"""Ahok dituntut 1 tahun penjara. Kemungkinan akan divonis bebas. Masalahnya, warga DKI terlanjur kehilangan pemimpin terbaik. #FreeAhok""",0
279,Alhamdulillah tuntutan jaksa hanya 1 tahun masa percobaan 2 tahun yg artinya sbnrnya jaksa mengakui kalo Ahok itu tak bersalah #FreeAhok,0
280,Kalah atau menang #tetapahok. Terimakasih krn banyak ngasih pelajaran bagaimana kerja keras utk rakyat dgn bersih.,0
281,"""Pilkada Serentak, Megawati Hanya Minta Jangan ada Intimidasi dan Politik Uang https:\/\/t.co\/zHhvJ4qrrY""",0
282,#thw911 Saat Anies-Sandiaga Minta Doa Ustaz untuk Debat Pilkada https:\/\/t.co\/2odlrYteU1,0
283,Jangan pernah lelah mengabdi untuk Indonesia Pak @basuki_btp. #TetapAhok!,0
284,"""@LaitsSaja Jika Menang, Anies Siap Rangkul Paslon Lain Jika menang dalam kontestasi Pilkada https:\/\/t.co\/KG40YTelWX""",0
285,@LaitsSaja TNI-Polri Bersinergi Jaga Keamanan Jelang Pilkada DKI TNI dan Polri terus bersin https:\/\/t.co\/HP77I9lffG,0
286,@novie_wednes72r Bismillah Inshaa ALLAH Agus Sylvi menang Pilkada DKI 1putaran dan jadi pemimpin yg amanah dan mencintai rakyat jakarta.,0
287,Trima kasih pak uda bikin jakarta lebih baik selama bapak menjabat....,0
288,@nu_online sikap yang jelas dan tegas demi ketertiban dan keamanan ibu kota negara menjelang pilkada dki jakarta,0
289,Rencana Tuhan lebih baik dari rencana manusia. Mungkin Ahok bs bekerja kebih baik di posisi lain,0
290,walau kalah tp aku tetap merasa terhormat mendukung BADJA #TerimakasihAhok,0
291,Basuki TP Ahok Wawancara informal dengan wartawan Balaikota: https:\/\/t.co\/g7iB5H5RUL,0
292,"""Terimakasih Pak Ahok @basuki_btp #tetapahok karena kita memang siap kalah, dan selamat buat Gubernur baru""",0
293,LUCU !! Yuk Melihat AHOK Promosikan Musik Dangdut Kepada Tamu Mancanegara,0
294,"""Minggu Tenang Pilkada, Ahok Fokus Kerja di Balai Kota: Peresmian-peresmian RPTRA CSR ditunda.""",0
295,MANTAB !! AHOK dan Pemprov DKI Jakarta Terjunkan Alat Berat Untuk Keruk Sampah di Waduk Pluit,0
296,Pagi Ini Polrestro Bekasi Gelar Pasukan Pilkada https:\/\/t.co\/ypRv5nNjSb,0
297,Pak @basuki_btp saya hanya bantu menyampaikan. Sbg orang2 di sekitar Pak Ahok bisa menyampaikan ke beliau. @kurawa. #BlusukanAhok #Gue2,0
298,"""pak ahok kalau anda jadi gubernur jangan lupa anda harus bangun provinsi Jambi buat lahan petani semua, dan jln kreta api jambi, riau, lampung""",0
299,Partai Nasdem Optimis Menang di Pilkada Serentak 2017 https:\/\/t.co\/EOAzcxai94,0
300,"""biar kalah, tetap bangga. Sabar n iklas menerima nya. Masih bnyak jabatan lain untuk pak ahok. #TetapAhok""",0
301,Sabar n iklas ya pak. Apa pun hasil nya. Kita tetap dukung. Di mna pun/jabatn apa pun yg bpk emban nanti. #TetapAhok,0
302,"""Wlaupun kita tak kenal,saya yakini slama ini kamu tlah bkerja kras tuk sebuah nilai yg diperjuangkan.""",0
303,"""RT @ahokdijegal: Kita mgk bs mendukung dia dlm hal kejujuran dan niat baik utk melayani warga, tapi gantiin dia dlm hal pekerjaan""",0
304,"""Puluhan Personel Brimob Nunukan Diberangkatkan, Amankan Pilkada di Dua Provinsi""",0
305,@basuki_btp sing sabar pak.. Simpen energi bapak untuk bagian lain Indonesia... Gusti Allah mboten sare pak...,0
306,"""Karena saya memilih dengan sehat maka saya kompensasikan dengan sarapan pagi yang, uhm, secara umum gak sehat. IMPAS""",0
307,"""RT @Aktualco: Mahfud MD Heran, UU Pemda Sangat Jelas Tapi Mendagri Keukeuh Pertahankan Ahok""",0
308,"""RT @AlissaWahid: Tuips, Ibu Sinta Nuriyah tidak pernah mengeluarkan pernyataan terkait pilkada DKI""",0
309,RT @AmaliaAmelCute2: Lebih tambah jatuh hati deh jadinya Tak bisa berpaling ke pilihan yg lain Tetap ke pak ahok -Djarotlah yg terbaik,0
310,"""RT @AnakBaranusa: Yoi... Yang Jelas Pemenagnya itu hanya satu pasang calon, buka dua apa lagi tiga. 1, 2 dan 3 memiliki Peluang yg sama""",0
311,"""RT @AT_AbdillahToha: Aksi 112 tampaknya akan diubah jadi zikir pilkada. Sejauh yg saya tahu, zikir adalah ibadah dekatkan diri ke Allah.""",0
312,"""RT @blogdokter: Janganlah karena pilkada dan kepentingan politik sesaat, persahabatan dan persaudaraan kita terputus | Kita adalah saudara.""",0
313,RT @Brani2000: Pilkada di Beltim di kampung sendiri ahok hanya 33% suara. Di Babel kalah telak. Pilkada di DKI? paling cuma 3% suara,0
314,RT @digembok: Ya allah... Beneran... Pak ahok akhirnya samperin si emak...,0
315,"""Terimakasih Pak @basukibtp untuk 5 tahunnya, 3 tahun sbg wakil gubernur & 2 tahun sbg gubernur!""",0
316,"""RT @eliya_mkom: kesimpulannya tuips, mari kita menangkan Agus Sylvi SATU Putaran, gak perlu pakai 2 putaran segala, cuma habiskan waktu""",0
317,Dan selamat atas kemenangannya untuk bapak Anies & Sandi. Semoga Jakarta bisa bersatu lagi,0
318,Bangga masih memiliki putra bangsa seperti pak Basuki dan pak Jarot.,0
319,"""Temen-temen, apapun pilihannya, masih ada kehidupan setelah pilkada. Mari saling merangkul & saatnya Jakarta maju dan bahagia bersama.""",0
320,"""Selamat atas status barunya pak #Aniessandi, semangat ya pak, semoga semua sesuai dengan janjinya""",0
321,"""Pak ahok @basukibtp tetep semangat yaaa, saya akan selalu menghargai kerja keras bapak dan saya ucapkan selamat atas kemenangan paslon nomor 3 yaitu #AniesSandi!""",0
322,Terima kasih pak ahok pak djarot kami bangga perna di pimpin sama bapak berdua...tetap semangat...sukses terus pak,0
323,Terima kasih Pak Ahok-Djarot telah bersama kami beberapa tahun ini,0
324,RT @FerpuAdvocates: Sumarsono: Gaya Pak Ahok yg Kerja Keras Patut Dicontoh dan itu Bagus!!!,0
325,"""RT @Franstone888: Klo semua mau jujur dan pake hati nurani, Ahok adlh yg terbaik buat Jakarta. Gubernur yg jujur dan benar2 perhatian pd warga""",0
326,Pak Ahok the best aku salut sama pak orang nya sabar dengan cobaan dari tuhan Pak Ahok is the best,0
327,"""RT @hariadhi: Makasih Pak Ahok, sudah ajarkan kami makna peduli sama rakyat. Andai di masa depan saya dpt kesempatan""",0
328,RT @IpungLombok: Hadeuuuh.. Kenapa jadi gaduh gini Pilkada DKI ya... Padahal Pilkada serentak 2015 lalu aman aman saja?,0
329,"""RT @MbakNevi: Masyarakat Transportasi Jakarta dukung Ahok-Djarot, https:\/\/t.co\/7fdwk8XvCB""",0
330,"""Saya sudah tidak tertarik melihat Debat Pilkada DKI, namun ada yang menarik. Salah satu Cagub sering mengepalkan tangan pada saat menjelas""",0
331,Semangat terus. Maju terus di dalam TUHAN. God Bless you more and forever bpk ahok dan family,0
332,"""Selamat bertugas pak Anis, semoga Jakarta menjadi lebih baik lagi!""",0
333,"""@aniesbaswedan @sandiuno selamat ya pak, kami tunggu program terealisasi. Jangan kecewakan Jakarta""",0
334,Saya selalu mendoakan yg terbaik untk bapak dan bapak juga mendapatkan banyak ucapan dari saudara di gaza palestina,0
335,Selamat untk bpk @aniesbaswedan & @sandiagauno atas kemenangannya. Semoga allah memberkahi disetiap langkah yg bapak ambil aminnn salam3jari,0
336,RT @netmediatama: Mereka telah siap berikan yang terbaik di ajang debat terbuka!,0
337,Pak anies dan pak @sandiuno selamat ya sudah terpilih jd gubernur dan wagub Jakarta.,0
338,RT @PartaiSocmed: Kejahatan perbankan yg di spin oleh tim AHY untuk kepentingan pilkada,0
339,RT @swamediumcom: Agus-Sylvi Diprediksi Maju di Putaran Kedua Pilkada DKI versi Survey GRP,0
340,RT @temanAhok: Alhamdulillah sambutan antusias warga di tiap blusukan pak Ahok selalu real. Ngga ada settingan.,0
341,Sampai detik ini pak ahok masih harapan terbesar saya #prayforjakarta,0
342,Tuhan punya rencana yg indah buat Pak Ahok dan Pak Djarot,0
343,Selamat dan terima kasih banyak untuk pak Ahok dan pak Djarot yg sudah menunjukan bahwa negara ini masih punya orang2 baik,0
344,Terima kasih pak atas segala kebaikan untuk jakarta yang sudah kalian tancapkan di hati warga jakarta,0
345,Pasti bapak anies sandi kemungkinan besar menang,0
346,"""Terima kasih. Kepada pendukung kami, percayalah... Tuhan tahu yang terbaik. #JakartaPunyaSemua""",0
347,Gubernur dan wakil gubernur terbaik yang pernah jakarta miliki.,0
348,"""RT @triwul82: Jelang Akhir Masa Tugas, Plt Gubernur DKI Akui Kinerja Ahok https:\/\/t.co\/04ihgI5cwZ""",0
349,RT @Wolfcrime: Pendukung yang Telah Dibaiat tapi Tak Pilih Agus-Sylvi Akan Terima Risikonya,0
350,Mutiara tetap mutiara Pak Ahok Djarot. Tuhan pny rencana yg lebih dahsyat utk Bapak ber2 utk Indonesia. Maju terus.,0
351,Tuhan percayakan hal yang lebih Besar lagi kepada Pak Ahok selain hanya menjadi Gubernur Dki jakarta.,0
352,I LOVE YOU PAK AHOK.AKU HANYA BISA BERDOA SEMOGA TUHAN MEMBERKATI. SALAM 2 JARI UNTUK PA AHOK I LOVE YOU,0
353,Survei Terbaru: Anies-Sandi Melejit Jauh Tinggalkan Ahok-Djarot https:\/\/t.co\/2IHhuzPsbF,0
354,Aku akui pak ahok itu tangguh sekali dan apa adanya,0
355,saya selalu mendukung dan berdoa untukmu ahokdjarot terimakasih,0
356,Meski Badj� tak lagi menjadi pelayan rakyat...kami selalu berdoa terbaik buat Badja. Kami bangga pernah memiliki kalian.,0
357,Mudah2han pak ahok jadi nomor satu di Indonesia,0
358,TPS Paslon Pilkada DKI Akan Dijaga Ketat,0
359,saya bukan penduduk jakarta. tapi saya kagum pada sosok ahok dan jarot.allah memang punya rencana lain.selamat pada beliau,0
360,Pak anies tolong bongkar lagi masjid yg di bangun pak ahok di daan mogot,0
361,Yang blm pada move on mending bsk piknik aja mumpung long weekend hehehe,0
362,Semoga bapak bisa meneladani sosok bang yos gubernur jakarta yang sangat cinta @persijajkt,0
363,"""Pemimpin yg baik pemimpin yg mengerti akan jiwa pemuda, lanjutkan pak @aniesbaswedan""",0
364,kami disini mendulungmu untuk jakarta yg maju bukan hanya ekonomi nya tapi juga prestasi sepakbola nya,0
365,"""Negara kita negara BHINEKA TUNGGAL IKA. jadi ga liat pemimpin dengan agama ,ras ,budaya""",0
366,pak @aniesbaswedan kami disini mendulungmu untuk jakarta yg maju bukan hanya ekonomi nya tapi juga prestasi sepakbola nya,0
367,Gw yakin suatu saat pasti Pak @basuki_btp akan ada patungnya sebagai tanda jasa entah itu di indo atau di madame tussaud.,0
368,"""Doa itu sebaiknya yg baik2. Karena Tuhan juga baik. Klo doa jelek jahat, akan berbalik ke diri yg mendoakan loh""",0
369,"""#badja Jakarta tidak butuh kalian lagi, tapi Indonesia menunggu untuk pengabdian kalian.""",0
370,"""Artikel saya untuk Mas @pandji. Dari reklamasi, penggusuran, DP 0 Rupiah, OKE OCE, hingga """"figur pemersatu"""".""",0
371,"""#BesokGueAhok Karena Terbukti Dan Teruji Dari Segi Kerjanya,Ahok Untuk DKI Jakarta Lebih Baik Kemudian #TetapAhok""",0
372,"""ga tinggal di Jakarta sih, tp 1 rumah ngotot banget dukung Pak @basuki_btp!""",0
373,Semangat Pilkada! Untukmu pilihanmu dan untukku pilihanku #tetapahok,0
374,"""Tapi perbedaan vital di reklamasi sama perumahan, justru gak bisa berkutik sama sekali.""",0
375,"""Sabar dulu jgn tergesa2 nagih, beliau belum dilantik baru bulan Oktober nanti.""",0
376,Pak @aniesbaswedan knpa ngga mampir dulu ke tempat saya. Orangtua saya ngefans bgt,0
377,Semoga @persijajkt lebih maju dengan adanya gubernur era baru.,0
378,Tetap di masyarakat jakarta dan selalu membuat jakarta lebih baik.Dan hasilnya pun sudah terbukti,0
379,saya sebagai masyarakat jakarta salut terhadap kepemimpinan pak ahok.,0
380,Semua sayang ahok. Saya berharap ahok bisa jadi presiden selanjutnya bersama pak jokowi.,0
381,Bukan lagi milik jakarta lagi ahok tapi milik kita untuk membangun jakarta lebih baik,0
382,"""Pak Ahok, jadi cagub di Bekasi aja ya pak... Bekasi mau dipimpin orang seperti bapak, biar ada perubahan lebih baik @basukibtp""",0
383,Kekalahan Ahok adalah kemunduran peradaban di Indonesia. Selamat datang radikalisme. Akal sehat sudah tidak ada dinegara ini.,0
384,"""Semangat pak ahok , bapak sudah berjuang sekuat tenaga dan sudah berusaha melakukan yang terbaik, terima kasih pak""",0
385,Terima Kasih pak sudah mengabdi dijakarta dengan segudang permintaan warga.,0
386,"""Mungkin ada kata kata yang menyakitkan ya pak, tapi semoga itu menjadi semangat untuk bapak kedepannya.""",0
387,Walaupun bapak tidak menang. Tapi saya menikmati kerja keras bapak selama menjabat. Terima kasih untuk bapak ahok.,0
388,miris ya pak ahok...sukses slalu buat my idola pak ahok,0
389,"""Gue lebih suka Ahok bantuin Jokowi ngurusin Indonesia agar lebih cepet maju, bukan hanya Jakarta.""",0
390,"""Pak kok saya pngn peluk bapak sambil bilang """" pak tetap semangat ya, saya selalu mendoakan yg terbaik untuk bapak""""""",0
391,aya bukan warga jakarta tp saya sering ke jakarta.....saya bangga jakarta pernah di pegang bapak. Jadi rapih pak sekarang.....,0
392,Maka seyogyanya pilihanku #TetapAhok karna terlihat pencerahan pd sistem birokrasi.,0
393,Pak ahok tetap menjadi gubenur dihatiku ....,0
394,Dari lahir di Jakarta sampe detik ini baru gue liat kali & pintu air Manggarai bersih dari sampah ya pas jaman Jokowi sampe Ahok. #TetapAhok,0
395,Gpp kalah. mungkin belom rejekinya ya pak. Bagi kami bapak tetap pemimpin yang jujur. Tetap berkarya nyata,0
396,"""Selama 20 tahun tinggal di Jakarta, baru 5 tahun terakhir benar-benar terasa perubahan dan sadar kalau itu akitbat gubernurnya.""",0
397,Aku cinta Pak Ahok. Terimakasih ya Pak atas jasa-jasa dan kerja nyatanya selama 5 tahun terakhir.,0
398,Tetap semangat pak ahok.... terimakasih atas semua yg anda berikan untuk jakarta. sukses selalu buat pak ahok.,0
399,Pak ahok kita tetap mendukung apapun yang terjadi,0
400,Terima kasih banyak buat kinerja keras dari Pak Ahok dan team selama memimpin DKI Jakarta. Tetap semangat selalu Pak. God Bless Bapak & Family.,0
401,"""Bapak ahok sosok yang saya banggakan, terimakasih pak sudah merubah jakarta.""",0
402,"""semoga pak ahok selalu dlm lindungan tuhan, saya sayang sama pak ahok, pak ahok orang baik.""",0
403,Terima kasih pak Basuki. Sampai kapan pun sejarah akan mencatat bapak membawa perubahan bagi kami warga jakarta,0
404,"""Lanjutkan perjuangan Pak, Bapak orang baik pasti ditempatkan di tempat yg lebih baik juga.""",0
405,Kau lah yang terhebat.. Karna kau lah kami mendapat inspirasi dan pengalaman yang sangat berharga.,0
406,Buat Pak Ahok tetap berkarya pak. Masih ada kesempatan lebih baik di 2019,0
407,Pak saya setuju kalo pak jadi gubenur karena kerja pak sangat bagus kerena kerja pak basuki tegas keluarga kami mendukung pak basuki,0
408,Bapak tetap yg terbaik untuk jakarta..terima kasih pak untuk semua yg bapak kerjakan selama ini semoga Allah selalu meridhoi bapak dalam setiap langkah bapak..,0
409,jabatan bukan hal penting yg terpenting bapak tetap orang terhebat di jakarta tentang kerja keras Pak Ahok..sekali lagi terima kasih Pak Ahok,0
410,Pak Ahok....walau saya bukan warga DKI....saya sangat sedih bapak tidak terpilih lg jd Gubenur DKI.....,0
411,Hanya bpk lah gubernur satu satunya yg bisa membawa perubahan di Jakarta...semangat pak...,0
412,"""Pak ahok, saya mempunyai ibu, ibu saya selalu mendoakan pak ahok setiap waktu dan setiap pagi jam 3 ibu saya sebenarnya kecewa dengan hasil pilkada""",0
413,"""tapi kalah menang itu biasa. kekuasaan ada di tangan tuhan, asal bapak ahok tidak menjual iman pak ahok dengan jabatan""",0
414,Terimakasih banyak pak ahok dan djarot untuk kerja tulus dan kerasnya untuk Jakarta..,0
415,Media Asing Menyorot Hasil Pilkada Jakarta,0
416,Ahok Banyak Belajar di Pilkada DKI,0
417,Ini Pelajaran yang Dipetik Ahok dari Pilkada DKI,0
418,Ahok: Lupakan Semua Masalah Kampanye dan Pilkada,0
419,Presiden Percaya Pilkada DKI Hasilkan Pemimpin Terbaik,0
420,Kapolri Pastikan Pilkada DKI Berjalan Lancar dan Sejuk,0
421,Pengamat: Pilkada DKI Panas Karena Parpol Sulit Disiplinkan Massa,0
422,Parpol Pendukung Ahok-Djarot Komitmen Jaga Pilkada Damai,0
423,"""Amankan Pilkada DKI, Polisi Terapkan Dua Sistem Pengamanan""",0
424,Tiga Instansi Keluarkan Maklumat Larangan Mobilisasi Massa di Pilkada DKI,0
425,TERNYATA BAJU YANG DIPAKAI AHOK DI DEBAT PILKADA YG SAYA TONTON MELALUI METRO TV SAMA DENGAN YANG DI TV ONE. BARUSAN SAYA CEK,0
426,"""Sebagai warga negara yang baik, lo wajib ikut mensukseskan Pilkada Jakarta 2017. Temukan performa berbeda Debat Pilkada pukul 7""",0
427,Debat Terakhir Menentukan Elektabilitas di Pilkada DKI Putaran Kedua,0
428,Terima kasih bapak ahok dengan jasa2 bapak selalu membangun jakarta lebih baik lagi,0
429,Salut banget sm pak ahok.. benar2 berjiwa kesatria.. langsung mengucapkan selamat ke pasangan anis dan sandi..,0
430,keluarga sudah ke menggunakan hak pilihnya pagi ini. Jangan lupa bagi warga Jakarta untuk datang ke TPS sebelum jam 1 siang!,0
431,Terima kasih telah membuat Jakarta menjadi lebih baik pak... Tetap semangat!,0
432,"""Pada akhirnya, orang jahat akan jatuh, dan orang baik, akan dibangkitkan!""",0
433,"""Meski dijatuhkan berkali2, Tuhan akan selalu mengangkat yg benar""",0
434,Rencana Bapak yang di surga itu lebih indah yangg kita inginkan bapak ahok tetap semangat ya pak,0
435,Pak Basuki dan Pak Djarot tetap kuat didalam iman dan pengharapan...,0
436,Yakin bahwa ini bukan jalan yang terbaik untuk anda dari hanya sekedar Gubernur dan Wakil gubernur DKI..,0
437,Masyarakat Indonesia khusus DKI melihat pemimpin itu bukan dilihat hasil kerjanya,0
438,Kami sebagai rakyat indonesia yang bukan berasal dari DKI turut mendoakan semoga pak Basuki dan pak Djarot tidak pernah lelah melayani kami dan tetap terus semangat,0
439,"""jangan padam untuk kemanusiaan ya pak, saya mengenang semua hal manis yg telah bapak perjuangkan""",0
440,Saya doakan pak ahok dan tamengnya tidak kejang2,0
441,Tetap semangat pak. Ahok.. Aku selalu dukung pak ahok djarot.,0
442,Pemenang Debat Pilkada DKI malam ini adalah...... IRA KOESNO!!!,0
443,"""Selamat buat pasangan no 3, Anies-Sandi pemenang versi Quick Count... Terima kasih buat Ahok-Djarot atas kerja luar biasa untuk Jakarta...""",0
444,Semangat pak ahok walaupun saya warga bandung tapi saya yakin pak ahok yg jadi juara...,0
445,"""yg jelas, kerja keras, pasti, dan jujur tetap pak ahok.""",0
446,"""Maaf pak saya tidak bisa ikutan nyoblos, KTP saya jakarta, tapi saya skrg tinggal bandung, saya hanya bisa berdoa""",0
447,"""semoga ahokdjarot bisa terus melanjutkan visi misi nya untuk membangun kota Jakarta, agar lebih rapih bersih dan nyaman""",0
448,Dalam nama Tuhan Untuk jakarta yg lebih baik,0
449,semagat buat pak Anies semoga selalu dalam rahmat tuhan YME,0
450,semua warga DKI gunakan hak pilihmu....jangan takut kita smua warga yg punya hak dan sehat lahir batin,0
451,semoga Tuhan memberikan seluruh masyarakat DKI jakarta keadilan sesuai pemimpin yg benar2 demi rakyat Amin.,0
452,Eks Pendukung Agus-Sylvi di Jakarta Timur Deklarasikan Dukungan Untuk Ahok-Djarot,0
453,"""Ini pasti salah Jokowi, Ahok dan kafir-kafir ateis. https:\/\/t.co\/v2GRcUeStI""",1
454,@fahmiabuazzam1 biar aja biar tai nya kena bapak lo itu ya. Loh tuh kan gak suka sm ahok jadi biar loh sm bpk loh sm ibu loh kena tai nya.,1
455,RT @BungWinar: Angin memporakporandakan basis pemenangan Si Penista Agama...Cililitan.\nYa Alloh Ampuni Kami\n#JakartaBanjir,1
456,"""RT @Lupuz0503: Prestasi Ahok, \nSelain mjadi mafia koruptor n penista agama, dirinya bhasil tenggelamkan JKT MELALUI congoran CEBON""",1
457,Ulama Kompak Nyatakan #HaramPemimpinKafir Pilih Ahok = Murtad!,1
458,KAU PENDIKAN TINGGI TAPI BODOH....GK ADA LARANG BAWA AGAMA..BIAR ORANG ISLAM YG DI BAYAR AHOK SADAR GK JADI MILIH AHOK GLA,1
459,@indopoints di tanah abang cina udah mulai resah dan stres gara2 si penista agama dan pilkada pasar jd sepi. Sepi sampai 2 minggu lg ha. ha,1
460,@investigator_RI betul dan semua pihak yg menentang si cina kafir ahok akan di kriminalisasi oleh polisi dgn smua rekayasa hukum nya,1
461,@YohanesTarigan9 saya ga habis pikir kenapa fanboy ahok bego bego ya pada ga ngerti sejarah. Gampang kejebak iklan. Maaf ya.,1
462,@Zufrianto3 lebih baik pilih ahok drpd pilih yg se iman tp koruptor dn munafik !! Bodoh kau,1
463,Ahok si penghina Al - Qur'an dan Ulama ini selalu bersikap menjijikkan yaitu sok suci dan merasa paling benar https:\/\/t.co\/bTkCeTNk0g,1
464,"""Ayo umat Islam yg pinter, jgn percaya klo aksi 112 tdk ada hubungannya dgn pilkada, pihak AHY yg bayar anies yg untung \ud83d\ude01""",1
465,#DebatFinalPilkadaJKT mampuuuusssssss mpoK Silvy!!!!,1
466,Hidup china komunis ! https:\/\/t.co\/b1RheVKrXl,1
467,Ini tuh kesalahan Jokowi dan Ahok si babi ateis. https:\/\/t.co\/v2GRcUeStI,1
468,Kalo ahok menang pilkada bikin video sex bareng anaknya dong tan.? https:\/\/t.co\/7msmThwwLK,1
