,comment_text,hf
390,@ndaktuell @jungewelt Was heißt mehrere waren es zwei?,0
391,"Jetzt diskutiert die SPD, ob es sich lohnt, mit der Union in Koalitionsverhandlungen einzusteigen, oder den mehr oder weniger direkten Weg zu Opposition und Neuwahlen zu suchen. |LBR| Das entscheidet der Bundesparteitag am kommenden Sonntag.",0
392,@welt Wen Interessiert schon was der kleine Wicht ruft. Jerusalem ist die Hauptstadt Israels. Basta.,1
393,Es ist zu kalt Khajiit friert,0
394,@AfDFraktionAGH @DuHugonotte Hier sieht man wie die Polizei in DE angesehen ist,0
395,Überfüllter Held*innenplatz. Wir gehen von über 60.000 Menschen aus. #Neujahrsempfang,0
396,@AfD_Hessen @AfD_Support So werden wir von den Moslems unterwandert und die meisten kriegen nichts mit . Wir sind ein Christliches Abendland und haben die Moslems schon vor Wien Zurückgeschickt.Es wird Zeit denen die Grenzen aufzuzeigen!,1
397,"Beifall. Illegale Invasoren abfangen und dorthin zurückjagen, |LBR| wo sie herkommen. Das erspart teure Abschiebungen. Weiter so.",1
398,"Moin, Hat schon einer gemerkt das die ganzen Syrer wieder gehen können ??? Auch die hyperpigmentierten Schwarzafrikanischen ""SYRER"" können auch wieder nach Hause ! Da die Politik das nicht propagiert kann man wohl von gewollten Austausch reden !",1
399,@NoBiTwt Der Abschaum der Menschheit bekommt deutsche Pässe! Diese schuldigen Behörden würden in einem Rechtsstaat verklagt!,1
400,"@KopfKlara @jazzlover2017 Der Mann heißt Sarrazin! Er hat in seinem Buch 2010, schondie heutigen katastrophalen Zustände in den meisten deutschen Städten beschrieben!",0
401,@kefer83512 @welt |LBR| Tiraden gibt es nur von Deutschland / EU gegen Trump und nicht umgekehrt |LBR| #manipulationspresse,1
402,@focusonline Die Souveränität eines Landes ist ein Grundrecht. Niemand muss sich der EU unterwerfen. Die Britten haben als erstes erkannt das die EU der Weg in die Knechtschaft ist. Ich hoffe Polen Ungarn und Tschechien bieten der EU weiter die Stirn oder treten aus.,0
403,"@Riedegost Lieber Ralf, da muss man kein Insider sein, so offensichtlich ist das 😂😂😂",0
404,@anna_IIna Hören wir einfach auf uns aufzuregen...es sollte uns lieber egal sein...!,0
405,"Die Opfer des Terrorangriffs in #TelAviv sind: Dr. Michael Feige (58), Ido Ben Ari (42), Ilana Naveh (39), Mila Mishaev (32) #Israel",0
406,"Es war ein wunderbarer HAMBURG PRIDE 2014. Danke an alle Besucher_innen, Helfer_innen und Engagierte! #HamburgPride",0
407,@tbe979 @Awp2015Awp @SawsanChebli Niemand mag die Sawsan.....ob das wohl bleibende Schäden hinterlässt..? |LBR| Beim @Ralf_Stegner sind sie eindeutig vorhanden....!,0
408,@Andre_F_Wehner @RT_Deutsch Stimmt....aber Köln ist nicht minder zu bemitleiden 😃😃,0
409,AUF DAS DER FUROR TEUTONICUS ERWACHT !zurhöllemitmerkel !,1
410,"@tiefm66 @Jala_varietas Och,Frau Margareta aus der ""Gerechtigkeitsmanufaktur""ist es nicht nur gerecht,auch mal andere Meinungen außer der eigenen u des mainstreams zu respektieren?Schauen Sie sich a d bunten Strassen um-wen also wollen Sie mit rechts denn noch ernsthaft verletzen?",0
411,"@DirkderKaiser @IQ_Stimulator 1933 hat man das mit den Juden gemacht, dass zeigt das die deutschen aus der Geschichte nichts gelernt haben! Wann öffnet Dachau wieder?😡😡😡",1
412,@Buettner_MdB @LC180666 Wo ist dieses Plakat her?? Die Polizei Berlin Interessiert sich brennend dafür.,0
413,"@hortarimar @Georg_Pazderski Wir sind keine islamische Organisation, sondern ein säkularer Verband.",0
414,"Der IWF fordert die Enteignung der deutschen Sparer! |LBR| Und immer schön die CDU wählen, damit Merkel das umsetzen kann!!!",0
415,"Schumacher, Brandt, Schmidt, Wehner, Leber u Ehmke wären in der heutigen SPD Nazis u der Shariah Schulz würde sie aus der SPD rausschmeißen",1
416,Durchbruch bei Jamaika Koalitions Verhandlungen |LBR| Alle sind sich einig daß der Juchtenkäfer geschützt werden muß |LBR| Bei Bienen wird noch gerungen,0
417,@darkegg4ever @67muellerPeter Schon mal daran gedacht das die Taten Teil einer bestimmten Strategie sind die gegen die Deutschen angewendet wird⁉️,0
418,"@Alina_Stiegler DIE KOLONIESTAATEN SOLEN SICH UM AFRIKA KÜMMERN,AUSGEBEUTET HABEN SIE ES AUCH !!",0
419,Mit einem Empfang im #Römer und beim #Bürgermeister endet die diesjährige #Israelpedia in #Frankfurt,0
420,#Burkhardt von @ProAsyl: Das neue #Integrationsgesetz hebelt den individuellen Flüchtlingsschutz aus,0
421,Hallo SPD |LBR| warum setzt ihr für eine Groko als Bedingung nicht einen anderen Kanzler als Merkel?,0
422,@Grals_Hueter @dushanwegner Irgendwann ist Schluss mit reden und Toleranz,0
423,@SchuhmacherFr @OnlineMagazin Ehrliche Antwort : wir haben Schwachmaten und Dumpfbacken als Politiker! 😉,1
424,Nur die Dumm-Deutschen wollen es nicht begreifen!! |LBR| DUMBEST WOMAN ON EARTH: Angela Merkel says Islam is ‘not the source of terrorism’,1
425,"@ioandar ""Traut ihr euch nicht, gelle. War schon klar!"" gehört zumindest für uns nicht zum üblichen Einstieg in eine sachlich geführte Diskussion. Wenn das bei Ihnen anders aussieht, tut uns das sehr leid für Sie. |LBR| Bei den Bürgschaften geht es im Übrigen um die Aufnahme von Verwandten.",0
426,@Josie4you @Frank_Pasemann Es gäbe eine Lösung...wir sollten als Verstärkung die Maghreb-Polizei holen |LBR| Nichts fürchten die kleinen Schmarotzer mehr..!,1
427,"@a_prigge Andreas, kannst Du nicht so ca. 10 Stück nach Mecklenburg beamen??? 😜 Ich würde mich auch von Waldheidelbeeren trennen 😂",0
428,"Es kann nicht sein, dass in Deutschland mehr Asylanträge gestellt werden als in allen anderen EU-Ländern zusammen. Die EU muss bei der Lösung der weltweiten Flüchtlingskrise solidarisch sein und endlich Antworten liefern.",0
429,@Hartes_Geld @DuHugonotte War doch nur ein „Polenböller“,0
430,Mit dem Geld für die Goldjungenfamilien hätte man JEDEM DEUTSCHEN RENTNER/IN ein menschenwürdiges Dasein sichern können.ZUR HÖLLE MIT MERKEL,1
431,"Eins hat Sultan Erdogan schnell erkannt, der Weg zum Islamischen Großreich (IS) wurde ihm vom ""Gefühlsdusel-Westen"" gut geebnet u. bezahlt 😜",1
432,"@Calineczka505 Ich habe ja immer noch die Option nach Koszalin, od. Bialogard zu ziehen 😜",0
433,"@info2099 @SnoopysBrain @1Netzreport @peppermind @mittelfinger Um mich hier einzuklinken, kurze Info an euch, verzettelt euch nicht in diesen (Nazidiskussionen) den das ist von der BRD Mafia gewollt, „teile und herrsche“ ist deren System fallt nicht darauf herein, Einigkeit hassen Sie, deshalb vereinigt euch alle‼️‼️",0
434,"@OSchorsche @ErnstvAll Ist eben ein Dackel, macht meiner auch so &gt; baut sich dann noch auf, wie ein ""Rotti"" 😂😂😂",0
435,"Josef Schuster, Präsident ZdJ: ""Die Existenz Iraels ist für uns Juden nicht eine Frage der Staatsräson, sondern der Lebensräson."" #DILK16",0
436,heute in DIE ZEIT ein grosses Interview mit mir ueber ISIS (IS) und Lage in der Region!,0
437,"@realHelmchen @Martin_Sellner Und das von einem Ungewaschenen ! Au Backe, Lord Helmchen !",1
438,"Falls die Seite in der nächsten Zeit kurz offline ist, bitten wir um Verständnis - es wird gerade viel an ihr herumgebastelt. :-) Danke!",0
439,"@Ralf_Stegner Sie sind leider ohne Bildung und ohne orthographische |LBR| Grundkenntnisse berechtigt, Ihren politischen Müll hinauszuonanieren.",1
440,"@dillerjohann CDU hat Koalition mit Afd eindeutig ausgeschlossen, SPD dagegen Koalition mit linke nicht.",0
441,"@welt Gabriel hat sich gemeldet weil er auch mal was sagen wollte!! Diese Witzfigur nimmt doch keiner erst, weltweit nicht!!",1
442,Bin gerade so Mett ........,0
443,@RamazanAkbas37 @BilgiliUeretmen Das ist ein Spinner der Türken hasst,1
444,"Defende Europe. Ja, da stimme ich zu. Wir brauchen keine |LBR| Nazis. Wir brauchen Politiker mit Hirn und nicht mit Magenverkleinerung.",1
445,@krippmarie Ja die machen das tatsächlich...ich könnte mir vorstellen sogar gegen ihren Willen....,0
446,"Liebe #ARD &amp; #ZDF, sind die dramatischen +demokratisch-existentiellen Ereignisse in #Barcelona keine Sondersendung wert? Habt ihr Urlaub?",0
447,"@Pasinelli72 Biologische Eigenschaften sind Angeboren, Ideologien nicht.",0
448,@Fischblog Machts wie die Asiaten mit Mundschutz rumlaufen xD es gibt sogar welche mit Motiven,0
449,@anna_IIna Dafür hat jemand bluten und teuer bezahlen müssen..,0
450,@bakkanwahl @MiriamOzen Nennen wir sie beim Namen..Deserteure Fahnenflüchtige |LBR| Die werden in jedem Krieg verfolgt geächtet und hingerichtet... nur die🇩🇪lieben sie!!,1
451,@Junge_Freiheit Die hätte man früher als Hexe verbrannt.,1
452,@HughBronson_AfD @Mephisto966 Hitler ist zurück und heißt jetzt Merkel!!,1
453,"Vier Wochen Theater hat genervt, vier Jahre wären schlimmer gewesen #JamaikaAbbruch",0
454,@MiriamOzen Sind die Türken eigentlich alle so aggressiv..,1
455,@Kadett_Pirx @Beatrix_vStorch Nein mich stört es nicht. Was stört Sie denn das die Türken mehr über Islam lernen? Uns geht das ja nichts an.,0
456,"Die Zeit ist überreif für dass große Ausmisten in Politik, Justiz u Medien dieses ganze Rot Grün versiffte Parteibuch Pack zum Teufel jagen",1
457,"@FJFStrauss @krippmarie @jouwatch Sehr gut!! Wer nie auf der Straße demonstriert hat, muss sich nicht beschweren. |LBR| Die Zeiten haben sich drastisch geändert.  Ein geheimes Kreuzchen in der Wahlurne oder ein wütender Internetkommentar reichen bei Weitem nicht!!",0
458,"@Joemino @st3pp3nwQlf Ich weiß das sich am Thema nichts geändert hat, aber selbst ich hab gesehen das dieser Bericht von 2009 ist.",0
459,Wahlergebnis war: Merkel muß weg. |LBR| Da sie nicht geht muß die CDU zur AfD bis die Merkel alleine ist. |LBR| So kann man sie auch loswerden,0
460,10 points von Deutschland für das polnische Alpen-Porno. Das passt!,0
461,"@RainerErichTD Das muss ja erstmal durchs Parlament gehen, wird werden sehn.",0
462,"Man beobachte USA, Links und Grün stehen wie überall für,INTOLERANZ,GEWALT,TERROR,bei ""Gegendemos""das war schon immer so !",1
463,"@welt Stimmt, und Merkel als Reinfall für das deutsche Volk und Europa!!! |LBR| Diese Heuchlerin sollte lieber ganz still sein!!!😡😡😡",1
464,"@MonikaBergholz1 Leberwurst selber machen: Hühnchenleber, Maronen, Äpfel, Thymian, Mayoran, Zwiebel - saulecker!",0
465,"Ich bin für islamische Kindergärten. In islamischen Staaten. In Österreich |LBR| bin ich für österreichische Kindergärten.Ja, so sehe ich das.",0
466,"Heute wird “Unwort des Jahres” bekanntgegeben. Wie wärs mit „Fresse“, „Kacke“ oder „Bätschi”? 😂",1
467,"Bosbach hätte die Ditfurth mit Ohrfeigen und Tritten aus dem Studio davonjagen |LBR| und ihr den Fächer ins Maul stopfen sollen. Ja, so wäre das.",1
468,Europäer begreifen langsam dass sie durch #EU allen voran #Merkel #Juncker nur belogen und betrogen und ausgenommen werden. |LBR| #katalonien,1
469,Längere Diskussion auf #altkatholisch|er #Synode über die Frage der Anlage-Richtlinien für die Gemeinden - #aksynode #aksynode16,0
470,@Ragnar0212 Nadsi ???wenn schon her Obernadsi,0
471,@cicero_online Wehret den Schlusspunkten. Gefällt mir.,0
472,Bargeld wird abgeschafft! |LBR| Dann können Banken endlich ungeniert MinusZinsen von Ersparnissen abbuchen. |LBR| Ein Geldabheben ist nicht mehr möglich,0
473,@KrahMax @Ralf_Stegner ...niemand mag dich😃😃...aber du erfüllst einen Riesen Zweck..👍😃,1
474,"@norbertwagner3 @SteinbachErika Norbert der Grüne, willst ne Packung Mitleid? schenke ich dir und all deine Lauchfreunden. |LBR| Das du mir die Mauer wünscht ist aber nicht nett.",0
475,Heute demonstrieren der Bayerischer Flüchtlingsrat u.a. um 19 Uhr am Flughafen München gegen Abschiebungenn nach #Afghanistan.,0
476,Unter #Afghanischeraufschrei wird über das Protestzelt gegen #Abschiebungen nach #Afghanistan getwittert. #Afghanistanisnotsafe #Düsseldorf,0
477,Zur Erinnerung es gibt eine große Bürgerliche Mehrheit im Bundestag aber Grundvoraussetzung ist Merkel u Schergen müssen weg |LBR| AFD wählen,0
478,"@beBerlin @SawsanChebli @ronzheimer Liebe Sawsan...so sehr du dich auch bemühst deutsch sein zu wollen, so sehr gehst du anderen damit auf den Keks. |LBR| Ändere deine Taktik..unterstütze lieber andere Nationalitäten sich zu ihrer Herkunft zu bekennen. |L",0
479,@FranzChristia15 @MiriamOzen Budweiser Werbung. Aber richtig gut.,0
480,"@tagesschau Ein Afrikaner der in China lebt oder geboren ist, ist dann WAS? Africhinese. Das ist lachhaft. Es gibt nur eine Nationale Identität. Sie hängt von der Abstammung ab. Eine Ratte die im Pferdestall geboren wird, ist auch niemals ein Pferd. Darüber sollte wohl Einigkeit bestehen.",1
481,"@dpa @KoelnerJeck2018 @ZDF #Kandel #Koeln #Hamburg #Berlin #Hameln #Essen #Neuenhaus #Silvester etc etc etc |LBR| Von wem verlangt man hier eigentlich ""respektvollen Umgang""? |LBR| #NichtmeineKanzlerin |LBR| #Neujahrsansprache |LBR| #AfD",0
482,Klare Forderung der #CSU für einen möglichen Koalitionsvertrag: Wir wollen keinen #EU-Beitritt der #Türkei,0
483,"@AchimSpiegel ""Sigmar Dumpfbacke Gabriel"" gefällt mir richtig gut 🤡",1
484,@c_lindner ein sehr kluger Schachzug. Bei Neuwahlen wird Ihnen diese Entscheidung nur Vorteile bringen. Das erste Mal dass ich mich mit ihrer Partei anfreunden könnte. CDU und SPD sowie die Grünen müssen weg.,0
485,@Connybub @AndreZeven Wir erhalten keine Steuergelder. 🙃,0
486,"@HSVManu @DisasterRider Wenn da Verbindungen zu dem Junge hergestellt werden,  ist der Rassismus ausschließlich in dem Kopf. Der Junge ist süß.",0
487,"Hunde, die bellen, beißen auch. Und wenn Dich, Kim, der amerikanische Hund |LBR| an der Gurgel hat., ist das Spiel mit Atombomben aus und vorbei.",0
488,"@DFakeNews @Renft1964 Dummheit kann sehr hässlich sein, wie man hier sieht!",0
489,"Die Türken machen ihre Politik in der Mitte Deutschlands 😂😂😂 Meine Güte, was hat die Merkel-Klicke nur für einen IQ 😂😂😂",1
490,@focusonline Ein Problem das dringend gelöst werden muss und zwar bevor ich über den nachzug von Familien Mitglieder von Asylanten auch nur nach denke.,0
491,@anna_IIna @Heinrich_Krug Was für eine missratenes Blechgesicht....,1
492,@wengerluis Die Energiewende! Und der Schutz der kleinen Schweinswale in der Nordsee!,0
493,"So, liebe Freunde, draußen - 8° C, ich verkrieche mich in die Daunen &gt; ""Gute Nacht"" ihr Lieben 👋👋👋",0
494,"@BavarianPower @hotnakedlove @DirkderKaiser Habt ihr schon in Erwägung gezogen das die Wahlen nur reine Verarsche sind, seit 1949 sind immer die gleichen Volksverräter dran, wie blöd kann man sein und das nicht irgendwann zu durchschauen ‼️",1
495,"@FreierDiskurs @TerfioStorm @Tomsch24 @Georg_Pazderski Es gibt gewisse Ursachen für den Anstieg von Kriminalität. Was wäre Ihre Alternative? Wollen wir den Großteil von Menschen die Hilfe verwehren, weil eine Minderheit kriminel wird? Auch die sexuelle Gewalt an Frauen ist ein gesamtgesellschaftliches Problem.",0
496,"@1vanAckeren @petertauber @MarcusWeinberg @CDU Wenn Tauber lebensmüde ist, sollte er bei mir klingeln!!! 😬",1
497,"@MikeMichaels_HH nein. es geht nicht gegen funktionäre, bin selber kreisvorsitzender. glaube aber das nur ein mitgliederentscheid die partei wieder zusammenbringt.",0
498,"Wir sammeln Termine von Flüchtlingsinitiativen in NRW. Schreibt uns, wenn wir diese im Newsletter oder bei Facebook aufnehmen sollen.",0
499,"@soziluca Wer bei @DieLinke stimmberechtigter Parteitagsdelegierter sein möchte, muss sich von seiner Gliederung wählen lassen. Da spielt es keine Rolle, MdB zu sein oder nicht.",0
500,@Martin28a Sie erwägen es aus migrationspolitischen Gründen. Und das darf bei der Menschenwürde keine Rolle spielen. Siehe Urteil.,0
501,"@MartinSchulz Ihr hetzt permanent gegen Trump. Und diese ""Demokratiebgemeinschaft Europa"" ist auf Sand gebaut und aus dem Geld des von euch ausgebeuteten kleinen Mannes. Dann lieber ""Amerika First""  - das ist echt, das ist ehrlich, da kann sich der Ami (egal welche Farbe) mit identifizieren",0
502,@Demian_Ind Was ist jetzt der Vorwurf an mich?,0
503,"Anstatt neue Polizeibeamte einzustellen sollen Taxifahrer und Trucker laut #NRW Innenminister Reul ""die Augen noch mehr mit aufhalten um der Kriminalität Herr zu werden"" |LBR| Es ist nur noch unhaltbar, was diese Politik an Abartigkeit hervorbringt. |LBR| @AlternativeNRW @AfDBerlin @WDR",0
504,@tagesschau Und warum redet dieser Vasall Merkels dann noch!!!!,1
505,@Ralf_Freytag Schade jetzt ist er beleidigt....ich hoffe wir hsben künftig kein Problem mehr wenn ich mich nundig gemacht habe...😃,0
506,@olivergorus Wer Kinder hat sollte schleunigst aufs Land ziehen. Am besten nicht in Germonney,0
507,@PrivatClaudia @focusonline Sie sind mir noch eine Antwort schuldig. Ein Gebot der Höflichkeit,0
508,@QueeniePi Nein. Auf alle Fälle noch zu wenige 😉,0
509,@ManfredBuder @krippmarie Jaja...es wird noch schlimmer bevor es richtig schlimm wird... |LBR| Mal ehrlich: Denis Yücel hatte irgendwie recht,0
510,Dortmund:Leipzig |LBR| Die großmäuligen Dortmunder werden von Leipzig hergespielt. Großartig!,1
511,@lawyerberlin Der Untergang der Nation wurde mit der Grenz Öffnung 1989 eingeleitet. 50% der Regierenden sind Ost bzw Kommunisten.,1
512,@SteinbachErika Die CDU und andere Parteien sind ein verlogener Haufen Politiker die sich die Taschen auf Steuerzahlers Kosten voll machen! 😨,1
513,Wahl der Schöffen für die #Synodalgerichte wird durchgeführt - #aksynode16,0
514,Wer kommt? Am Sonntag um 10 Uhr feiert Kardinal Marx ein Pontifikalamt in der Stiftskirche St. Martin in Landshut. #LandshuterHochzeit,0
515,"Wenn Merkel die Geschichte d. USA kennen würde, wüsste sie, dass d. USA kein Interesse an einem starken Europa mit einer Kanzlerette haben 😜",0
516,"@ercankarakoyun Ich freue mich aus tiefstem Herzen für die beiden, um die wir in grosser Sorge waren.",0
517,"Ich empfinde es geradezu als beleidigend, wenn son ein dreckiges Stück SED-STASI-Erbe, wie A.Ferkel den Zusammenhalt der Gesellschaft predigt!!Merkel muß weg ! Neuwahlen müßen ran !UND SO EINE ELENDSFIGUR wie Schulz darf hier nichts zu bestellen haben !",1
518,"@China_Welt_News Unterkunft, normales Essen und Trinken! Schluß! Sie sind keine Sozialtouristen auf unsere Kosten!",1
519,"Bildung u. Wahrheit,auch bittere,sind der Schlüssel zum Erfolg u. kein ausschließl. Verteufeln Andersdenkender, RU, Polens, od. d. DDR 😜",0
520,@Odenwaelderin Nur Vampiere scheuen den Weihrauch wie Knoplauch!,0
521,@EdwinPalesch Mir schwebte auch sofort eine notarielle Begleitung vor.,0
522,"Sippenhaftung für alle Ausländer.. Wer länger als 1 Jahr keine |LBR| Arbeit findet, muss dorthin zurück, wo er herkommt. Ohne jede |LBR| Ausnahme.",1
523,@focusonline Diese Bundesregierung ist ab gewählt. Es steht ihr nicht zu diese Unabhängigkeits Erklärung zu kommentieren.,0
524,@Joemino @FfFrauki Unsere Mädels...unbelehrbar |LBR| Aber das es nicht als Vergewaltigung gilt nur weil man sich kannte ist auch neu..!,0
525,"@ThomasOppermann Wenn ich die gesamten deutschfeindlichen Labereien von Oppermann, Stegner usw. hier aufführen würde, knallte der Server durch!",1
526,Die Lösung ist einfach: immer eine Axtlänge Abstand halten!,0
527,@MSchroeren Sie argumentieren auf Basis der Jahresproduktion. Schauen Sie sich den letzten Freitag zwischen 1700 und 1800 Uhr an. Was sehen Sie da? CL,0
528,"Ich grüble nun schon Monate, bin ich ein Nazi, oder leidet Angie unter einer narzisstischen Persönlichkeitsstörung 😜",1
529,"@GrueneBundestag @GoeringEckardt @spdbt @Linksfraktion @RenateKuenast @NicoleMaisch @KonstantinNotz @Oliver_Krischer @BriHasselmann Wenn die Grünen Stinktiere in Deutschland verschwinden im September, wird Deutschlands Luft enorm besser werden!",1
530,"2/2 ...da ich mein Amt als Botschafter des Staates Israel in einem Deutschland antrete, das so anders ist als jenes der Vergangenheit.""",0
531,"Na ja, die Chefarztbehandlung für Otto Normalverbraucher muss nun wirklich nicht sein. 🤔 Eine Privatversicherung hat nur derjenige der sie sich auch leisten kann. |LBR| Der deutsche Steuerzahler gehört nicht dazu.",0
532,"Kim Jong Un hält Trump für einen Schwätzer. Würde er ihn ernst nehmen, |LBR| dann würde er die Backen zusammenkneifen und schweigen.",0
533,Die #AfD will einen Sitz in der #Holocaust-Mahnmal-Stiftung. Leider hat die #LuegeAfD nach ihren Einzug in den #Bundestag ein Anrecht auf Vertretung in diversen Aufsichtsgremien - auch für die Stiftung »Denkmal für die ermordeten #Juden Europas«. #Antisemitismus #noAfD #FCKAfD,1
534,"@roth_florian @CSUMuenchen @spdmuenchen @Gruene_Muenchen @fdp_muenchen @GrueneRathaus_M Bedeutet das, dass Sie FÜR den Antrag stimmen werden oder wie wollen sie sonst sicher stellen, dass kein BDS Inhalt verbreitet wird?",0
535,Finaler Schuss wäre besser dann würde er uns kein Geld mehr kosten!,1
536,"#wasmirwichtigist |LBR| Rentenniveau, Parität in der Krankenversicherung, neue Europapolitik, Ganztagsschule, Kooperationsverbot weg, Einwanderungsgesetz #Sondierung",0
537,"@Anne_Zielisch @AfD_HD Bald haben wir in Berlin Einen Imam als Bürgermeister.RRG haben abgewirtschaftet .Am besten wäre es wenn wir eine Mauer um Berlin ziehen,um das Pack mitsamt der Meck-Pomm Schlampe zu isolieren ,aber bitte keine Care-Paketflieger schicken!",1
538,"@Magoorooma @ArasBacho Das ist auf so viele Weisen absurd, dass 280 Zeichen für eine Antwort nicht ausreichen würden. Mehr Aufwand sind Sie uns an dieser Stelle aber nicht wert, so ehrlich müssen wir sein. In jedem Fall Glückwunsch zu Ihrer blühenden Phantasie.",0
539,unsere Redner_innen sind da und wir sind startklar - gleich geht's los #gay20,0
540,"@Steffmann45 @troll_putin @petpanther0 @mastermikeg @machtjanix23 @Norbinator2403 @ennof_ @AthinaMala @NancyPeggyMandy @info2099 @lifetrend @ThomasGBauer @SchmiddieMaik @charlie_silve @NoHerrman @willjrosenblatt @feldenfrizz @nasanasal @_macmike @ellibisathide @MD_Franz Versuchen Sie mal in 20 s einen Mord, Brandlegung und einen Selbstmord und das mit einem Repetiergewehr - der Tote hat offensichtlich nochmal nachgeladen, denn sonst ist eben eine Hülse zuviel.",0
541,@FabriziaFalcone @krippmarie Wir sorgen schon dafür das die AfD bleibt...und die Grünen gehen..!,0
542,@SJW_MadBunny @machtjanix23 @Steffmann45 @troll_putin @petpanther0 @mastermikeg @Norbinator2403 @ennof_ @AthinaMala @NancyPeggyMandy @info2099 @lifetrend @ThomasGBauer @SchmiddieMaik @charlie_silve @NoHerrman @willjrosenblatt @feldenfrizz @nasanasal @_macmike @ellibisathide @MD_Franz Das ist ihre Spezialität. Mehr kommt dann aber auch nicht,0
543,@Hartes_Geld Irgendwie beruhigend das es woanders noch schwachsinnigere Politik gibt als bei den deutschen...,1
544,Die BRD ist eine einzige Schande,1
545,Ihr Würstel glaubt an den Schaden einer Erderwärmung. Genau |LBR| das Gegenteil ist der Fall.,1
546,In einer nicht #PoliticalCorrectness-geistesgestörten Welt würden sie dem #Invasoren-#Abschaum die Scheiße aus dem Hirn prügeln,1
547,@krippmarie Einweisen ...dafür gibt’s die geschlossenen... |LBR| Und den der diese alte hübsch findet oder gar erotisch....ebenfalls..! |LBR| @SawsanChebli ....im Land ihresgleichen bestimmt der Renner...😃😃,1
548,@dushanwegner @krippmarie @zeitonline Hilfe...@zeitonline treibt wieder ihr Unwesen... |LBR| Da sind schon Schmierfinke am Werke...glaubt tatsächlich noch jemand diesen Unfug...?,1
549,"Veranstaltet von @IsraelBondsNews in Kooperation mit @JuFoDIGBerlin, @LaFrahm-GISEP und @IsraelinGermany-Economic and Trade Mission",0
550,"Macht hoch die Tür', die Tor' macht weit, |LBR| es kommt der Herr der Herrlichkeit, |LBR| ein König aller Königreich'; |LBR| ein Heiland aller Welt zugleich, |LBR| der Heil und Segen mit sich bringt; |LBR| derhalben jauchzt, mit Freuden singt: |LBR| Gelobet sei mein Gott, |LBR| mein Schöpfer reich von Rat.",0
551,Seit 6:00 Uhr wird zurück geschwiegen. |LBR| #Berlin #Afrin,0
552,@AfD_Kompakt Eine Regierung ohne Sachverstand und EIGENE Werte wird nicht handeln 😜,0
553,@SpohnMichael @ddbnews Jede Behausung kann ein Knast sein wenn du sie nicht verlassen kannst 😉,0
554,"n-tv: ""Murksel ein Profi im Umgang mit schwierigen Partnern"" 😂😂😂 Ein Profi, wie eine Mecklenburger Kuh die Rückenschwimmen lernt, meine ich😜",1
555,@DerBrainfucker Na also...Trump hat das friedfertige Volk gegeneinander ausgespielt.... |LBR| Trump haben wir die Proteste zu verdanken ... |LBR| ...es war eine Frage der Zeit wann die damit rausrücken....😃😃,0
556,"@nasanasal @SpadeCarrier @machtjanix23 @AthinaMala @_macmike @magna_est @petpanther0 @NoHerrman @teite99 @info2099 @lifetrend @ThomasGBauer @SchmiddieMaik @charlie_silve @willjrosenblatt @feldenfrizz @ellibisathide @MD_Franz Es ist zum Kotzen, seit Tagen!",1
557,"@X9donernesto @petpanther0 @machtjanix23 @NoHerrman @teite99 @info2099 @lifetrend @ThomasGBauer @SchmiddieMaik @AthinaMala @charlie_silve @willjrosenblatt @feldenfrizz @nasanasal @_macmike @ellibisathide @MD_Franz Kann ich Dir nachher schicken, habe zu Hause hebräische Tastatur.",0
558,"@Tjark_Limmer Mensch, du bist nicht mal in irgendeiner Reihe. Komm in den Bundestag, dann können wir dort streiten.",0
559,@krippmarie Nicht täuschen lassen....das sind freiwillige die schnellstmöglich dieses Affenland verlassen wollten..!,1
560,Der wiklich besorgte Bürger #87Prozent versus 13Prozent #Wutbürger?,0
561,@Sundownsolution @SteinbachErika Dem Kommentar entnehme ich das auch ihre Schaukel als Kind zu nahe an der Wand gestanden hat.,1
562,"@kirchentag_de @katholikentag @zdkonline Ja, und wie wär's mit #München?",0
563,@ArnoRode1967 Wie so ein Wackeldackel....da hatte der Westerwelle von hinten mehr Esprit als der da von vorne...,1
564,"@xXxOPEXOBxXx @Maxe8888 Bei den Antifa Terroristen fällt mir nur eins ein, „ Der Dieb rannte aus dem Kaufhaus und schrie, haltet den Dieb“",1
565,Mal schauen wieviel #Frauen dieses Jahr von illegalen Einwanderern #vergewaltigt oder #belästigt werden. |LBR| Ich hoffe aufrichtig sollte es dieses Jahr #Silvester wieder eskalieren dass sich die Europäer endlich erheben und es zum #Aufstand kommt der in die Geschichte eingehen wird.,1
566,"@pinselpoetin Ich betone erneut, für ewig aus dem Verkehr ziehen, da die zerstörten Seelen v Frauen u Mädchen irreparablen Schaden erlitten.",0
567,@LawTroll @CarlaScheytt @Korallenherz @motikat @ReginaKuepper @KarieMuster Und @AsylBochum ? Schon mal Danke an alle!,0
568,Ditib Imame = Stasi der Türkei! |LBR| Neue Beweise von 2016 liegen den Medien und der Politik vor. |LBR| Was passiert? NIX! |LBR| Sofort RAUS aus D! 👇😠,1
569,@Fraulein_Antje @Boelscheline Er behält seine Einbürgerung trotzdem..? |LBR| Oder nur wegen statistischer Aufhellung..?...😃😃,0
570,Das Schweigen aus Berlin ist unerträglich laut. #Afrin,0
571,@krippmarie @jouwatch Diese Gesichter kamen zum Vorschein weil sich Deutschland uneinig ist....und jetzt wird alles nur noch schlimmer..!,0
