,comment_text,hf
707,"@realDonaldTrump Uh trump is BEHIND in EVERY  poll an invited illegal foreign campaign interference on national television. Yes, it's all going exactly to plan. #TrumpIsATraitor",0
708,#Retweet This. #MustWatch #Budget2019 #ImranHataoMulkBachao https://t.co/iUn36v0Qtk,0
709,@tictoc @MerrillEdge ANTI TRUMP LASER DEFENSE SYSTEM. - A defense perimeter around my property where anyone suspected of being a MAGAT is immediately vaporized with a  high powered laser that leaves nothing behind but red and white MAGAT hat “fur”.  #fucktrump,0
710,Imagine being so suited to being Prime Minister of the United Kingdom that you refuse to be scrutinised.....just think about that for a second...sounds a little crazy doesn’t it...#BorisJohnsonShouldNotBePM,0
711,#Trump does a blinding flip-flop on earlier comments ...    “Trump said Friday that “of course” he would go to the #FBI or the attorney general if a foreign power offered him dirt about an opponent”    #LiarInChief   #TrumpisaTraitor   #TrumpIsADisgrace     https://t.co/TIrngBoTqE,0
712,"@gumby6111984 Yea, but Hamlin always deserves a good walling.  #DoucheBag    ... &amp; everyone wants to throw Deegz a good lay ...  Go figure ...",0
713,@officialmcafee Suuuuuure ye have. #Dreamer #Rapist #Scumbag,0
714,Surprise me...   Union only an afterthought for Johnson.    #borisjohnson #BorisJohnsonShouldNotBePM https://t.co/l6HTuwCx5U,0
715,@ICC could thing about the matches...   They should find a different way for cancelled matches...   Because it's not a tri or country cup..  It's a #WorldCup.  #ShameOnICC,0
716,@QuancyClayborne Is that a serious question? Bring on the #BurningRingOfFire because #FuckTrump! https://t.co/yoZzRv6GaP,0
717,@SNPChris Christopher you really do fancy yourself don’t you 😂 with a chin like that you’re easy pickings 🥊 meant to be a politician as well 🙄 very professional. #douchebag,0
718,"Like most Tories, he contradicts himself all the time. He doesn’t give a crap what we think though.   May open the eyes 👀 of *some* wavering #Tory supporters though. Let’s hope so! #ToryLeadershipCandidates #notfittolead #ToryLiar #BorisJohnsonShouldNotBePM https://t.co/rvqEBWHRJN",0
719,Remember that time when @realDonaldTrump bragged about sexually assaulting women? #TrumpIsASexualPredator #TrumpIsAMoron #TrumpIsAFraud #TrumpIsATraitor #Trump2020 #Trump2020LandslideBaby #Trump2020LandslideVictory #TrumpRussia #TrumpIsATraitor #Trump https://t.co/ngHg5wJo1N,0
720,@BSYBJP sir please take the #IMAJewels #IMAFraud case to @narendramodi and hand it over to CBI plz we are counting on you 😭😭,0
721,A billion Cricket fans waited four years to watch how it rains in England .    #ShameOnICC  #shameful @ICC @cricketworldcup @ICCMediaComms @ICCLive https://t.co/NSLzFpx3Ws,0
722,@BluGrlRedTwn @maggie51852 @chiniakak @ECMcLaughlin The GOP has been obstructing and stalling any attempt at Immigration Reform for decades. Their idea of real reform is a policy of Whites Only All POC Not Welcome Here. Building the Wall is a waste of time and money. #TrumpIsATraitor  #TrumpsWorseThanNixon,0
723,#DhoniKeepsTheGlove because Dhoni is a Lt Colonel @ICCMediaComms,0
724,@BillCosby OJ SIMPSON AND BILL COSBY TAKING OVER TWITTER!!! ##Rapist #Murderer #mondaythoughts https://t.co/6htKiKxnZI,0
725,#doctorsfightback  The asaulting patient party may have hurt  those doctors directly involved in the case. But Mamata has hurt the entire community of doctors and the society by her unmindful response.,0
726,Happy #JohnMcCainDay !  #TrumpIsATraitor   #ImpeachTrumpNow https://t.co/woP49B6gvW https://t.co/XH4ycq40sW,0
727,"'As a TMC supporter, I am deeply ashamed...': Kolkata Mayor's daughter Shabba Hakim slams Mamata Banerjee alleging inaction and silence over protection of doctors. Read here  #DoctorsFightBack  https://t.co/zX2isBXyOm",0
728,"You know what kind of man I find really attractive..? The kind of man who shouts 'Faster' at me on my bike, out of his passenger window as the driver videos me on his handheld mobile phone.     Said no woman ever.    #dickhead #spaceforcycling",0
729,@realDonaldTrump An actual presidential poll:    Sliding down a 10 foot razor blade using your balls as brakes 42%    Trump 41%    #MAGA #Trump2020 #poll #dumbasses #fucktrump,0
730,"The Ordinance provides for constitution of Designated Courts in specified areas.    This Court will be headed by a judge not below the rank of district &amp; sessions judge, or additional district &amp; sessions judge.    Instead of setting up this Court why have You set up SIT in #IMAFraud?",0
731,@richardmarx I am currently unfollowing anyone who I find follows him. #murderer #sickandtwisted #killer #fuckOJ,0
732,Oh look Socialism!  Our farming conglomerates who will reap the majority of these benefits totally desire this upward accumulation of funds that never make it to the people! #idiotTrump #CorruptGOP #snakes #POTUSignoramus https://t.co/feviFLrm8a,0
733,.@BorisJohnson is using his column this morning to promise tax cuts for high earners. This would cost £9.6bn.    Never mind spending that on things like:    👉🏾Supporting the 4.5m children in poverty    👉🏾Helping the record number of families using food banks    #BorisJohnsonShouldNotBePM,0
734,"#DoctorsFightBack  If you need treatment we need safety, that's only what we are demanding, &amp; those who are saying doctors charge so much, ist thing all doctors are not owners of hospital, 2nd if u feel over charged u can go to courts, 3rd we hv studied for 10+ years just to cure. https://t.co/QdfXIL51Bz",0
735,@JewdyGold @The_RealOJ32 aren’t you still in jail? #murderer,0
736,ur damp cricket parks not only washed out games but also dumped d morale of players n fans across the globe. #ShameOnICC,0
737,Cricket World Cup 2019  Follow tillTOSS for more updates.🎤⠀    ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀  #tilltoss #fantasysports #fantasyleague #gamechangers #dream #instasport #tilltoss #fantasysports #cricketworldcup2019 #cwc2019 #ShameOnICC #INDvNZ #CWC19 #SharkFin #SLvAUS #SaturdayMotivation⠀ https://t.co/ikUqPW6Gkr,0
738,@Stop_Trump20 @mercyg238 Understand that #fuckTrump supporters aren't sane to begin with,0
739,@BDUTT also agrees with Chowkidar @MusaNV18 !!!  #DhoniKeepsTheGlove ! https://t.co/cWAkO6qCxe,0
740,We don't toil for 5 yrs to get beaten up for no faults. This trend of attacking doctors should stop.#stand_with_NRS #SaveDoctors Don't forget doctors are humans too. The whole fraternity stands united.  #DoctorsFightBack   @tripuramedicalcollege https://t.co/4tubBp1uGQ,0
741,#fucktrump seriously.    https://t.co/m2Anb2Kez8,0
742,Really @ICC this is your world cup plans. I mean you guys don't even have enough covers to protect the outfield from rains and you are focusing on the gloves of msd... #ShameOnICC,0
743,@MMARLONMORAES  Good luck tonight. Please #knockout this arrogant #DOUCHEBAG @HenryCejudo,0
744,"Feel free brother; in #India we're used 2 see the stray #dogs run after #Cars simply barking &amp; doing nothing. Moreover, the moment #car stops, these #dogs will run-away keeping their tail under their - you know what! #INDvNZ #INDvPAK #INDvsPAK #BCCI #dhonikeepstheglove #Pakistan https://t.co/KF1oWhYPYU",0
745,Watching now they see us... #fucktrump,0
746,Enact strict law to protect doctors against #attacks : @drharshvardhan   https://t.co/RCT7e85jlC  #DoctorsFightBack #DoctorsProtest #DoctorsStrike #DoctorsUnderOppression #Kolkataviolence #westbengalclashes https://t.co/REkLMkaSVe,0
747,We should not play #Pakistan on the 16th June 2019.   #Terrorists  #terroristNationPakistan  #KashmirAllOut   #PakVsIndia   #Indvspak,0
748,#Texas pastor #StephenBratton who defended proposed bill criminalizing #abortions accused of #molesting teenage relative for years https://t.co/0U2ZAnJYT3 #OfCourse #Rapist #Rape #BecauseWhatBetterWayToHideYourDepravityThanWithHypocrisy,0
749,"Dear @ICC     #ICCWorldCup2019 at a glance:    Insufficient facilities in hotels for teams (Gym &amp; pools)    Insufficient practice nets, practice pitches    Tiring intercity traveling by bus    No contingency planning for rain affected matches    #ICCWorldCup  #ICCCricketWorldCup  #ShameOnICC",0
750,Piers Morgan is a total weapon and THE most unlikable human.     #SoccerAid #SoccerAid2019 #soccer #PiersMorgan #dickhead,0
751,#TheBachelorette    Ok  #LukeP  Needs to go...    Please   Oh  Please     Luke gives   #DoucheBag   A whole new meaning! https://t.co/rCaLnCuxPe,0
752,Remember a couple months ago when #Trump 'jokingly' fired @PressSec #SarahHuckabeeSanders for being 'too popular?'    Funny thing about being popular - it doesn't have to equate with being liked.    #TrumpIsATraitor  #TrumpLiesMatter   #ImpeachTrumpNow,0
753,"#PAKvINDCall themselves the most developed country in the world.  Call Cricket as the national sport of the country.  Yet can't cover the grounds during rains in the biggest cricket tournament in the world!  What a great choice for #CWC19 venue, London! @ICC      #ShameOnICC",0
754,"@Tejasvi_Surya  @DVSBJP,@BSYBJP,@nsitharaman  Nirmala Madam Please check this video and take action tomorrow we all do sucide infront of CID office.If you dont promise our money back.  #TGSFraud   #DreamZGKFrsud  #realestatelife #IMAFraud    https://t.co/s6atNYsedd",0
755,ICC should not be conducting a premium cricket tournament in such wet weather conditions in England and also the lack of reserve days and now the Indo-Pak clash is also in doubt due to the weather  #ShameOnICC,0
756,In honer of Trumps birthday I will NOT be posting any political posts (after THIS one) all weekend. For me it's a total blackout of Trump all weekend. #trumpboycott #fucktrump #impeachtrump #impeach45 #boycotttrump  #happybirthday  #TrumpFreeDay https://t.co/VwIpEcGvPJ,0
757,"Right #dickhead, free seats one over, feel free to move #personalspace",0
758,.@derekobrienmp   Quizmaster... A quiz for you.  Ask your moronic boss to solve n behave  @PMOIndia  @timesofindia  #DoctorsFightBack   #Kolkata  @AITCofficial  #India https://t.co/bP6f9lSNy8,1
759,@realDonaldTrump You are causing Market volatility.  The market will be falling before the 2020 election thanks to you. You have set American back!  Wish Obama was still President. #ImpeachTrumpNow #TrumpIsATraitor #Resist #TrumpResignNow https://t.co/I4tv7TUEkC,0
760,@nebhuskergma @mapgirl61 @SandyM418 @BostonGlobe Isn’t she his handler? Asking for a friend. #TrumpIsATraitor #PutinPuppet #PutinsGOP,0
761,"@gps22487 @myogiadityanath This man completely nailed Mamata, her politics and her hypocrisy. #DoctorsFightBack https://t.co/yvSI1nr5Zp",0
762,Fresh Fact: The people who follow #ExCon #OJSimpson are the exact same people who think #HateHoaxCrime  #JussieSmollett and puddin-pop #Rapist #BillCosby are innocent. - So many lives have been hurt/destroyed by these men.,0
763,Icc members while planning.#ShameOnICC https://t.co/yNJZBNQhtk,0
764,I looked so good last summer lol #fucktrump https://t.co/pplzrAFERY,0
765,CHRIST on a cracker #Resist #Resistance #TheResistance #DitchMitch #DitchMitch2020 #VoteBlue2020 #VoteThemOut #VoteBlueNoMatterWho #VoteBlueToSaveAmerica #FuckTrump   The Trump White House defense of Kellyanne Conway's Hatch Act violations is fooling no one https://t.co/wbo1MuTKls,0
766,RT if u ever said this.    #TerroristNationPakistan https://t.co/cUy7fOcUvd,0
767,"#DoctorsFightBack Prime years of a doc are drowned in books &amp; wards to be able to help others. Security &amp; dignity for them is a basic duty of the state. Worked in JJ hosp for years...even worst of criminals had convention of no violence in hospital, let alone attacking doctors.",0
768,#DoctorsFightBack vs #LeecheeFightBack how many competent Doctors Intelligent General Class (NonResereved) in Bihar to save babies!,0
769,@KP24 1.There is no proper facility of Gym in Hotel for Team India.  2. Players force to Traveling by bus instead of Train.  3. Not proper Security for Team India.    @ICC @BCCI     #ShameOnICC,0
770,I can see why Republicans have turned for The President. This is it. He has compromised their integrity with dirt on THEM. He has associated them directly by saying Members of Congress take info from foreign countries too. #FuckTrump #ProudAmerican #PutinsPresident,0
771,@uncle04jim1 @MAGAIT My apologies I must be getting too caught up in this and wasn’t paying attention!  #fucktrump #BlueWave2020,0
772,Rationalizing #treason    #IdiotOrange™ #TrumpIsaTraitor #IMPEACH45    https://t.co/HCqoxdTzvv  https://t.co/YmHIVE86R8  https://t.co/QTsVuBHVgY  https://t.co/GXlNPdFHNO    @realDonaldTrump @VP @PressSec @SenateMajLdr @SenJeffMerkley @ChuckSchumer @SpeakerPelosi https://t.co/cusdGaUIru,0
773,Here comes the #hotstepper #MURDERER 😂😂 https://t.co/sETR8yI6G3,0
774,#kolkata: Junior doctors of NRS Medical and Hospital continue their strike for the fifth day over violence against #doctors. #WestBengal #DoctorsFightBack https://t.co/x0ZFtWOICV,0
775,"@realDonaldTrump intends to hijack the 4th of July celebration in DC to turn it into a celebration of himself. We can't stop him from doing that, but there's no reason to support it either. Stay home. Celebrate the 4th with your family, friends, and neighbors. #FuckTrump",0
776,"@ARYNEWSOFFICIAL #PaisaWapisKarChor #ThugsOfPakistan #Feudal  #Murderer #MrTenPercent 😂🤣😝 Ok ans who does sirr e palace belong to? Who helped u murder ur wife? Where did u hide bibi’s will?! 😋🤔 She knew u well, that’s y she kept u in jail too 😂😂🤣🤣 @BBhuttoZardari @BakhtawarBZ @AseefaBZ https://t.co/r6vg0engHn",0
777,#MSDhoni an honorary Lt Col  He's belongs to 106 Infantry Battalion TA Para.  He's completed his 1st para jump from 15k feet  By wearing the #BalidaanBadge over his gloves #MSDhoni has shown his love &amp; respect for the forces.!!    This is about our #NationalPride  #DhoniKeepsTheGlove https://t.co/2qgkoXoHLU,0
778,"#DhoniKeepsTheGlove  Hey #ICC forget gloves, otherwise you forget 80%....",0
779,#ToryLeadershipContest you back Boris then you just want a job in the cabinet!   #BorisJohnsonShouldNotBePM,0
780,"Trump &amp; his campaign knew the Russians were working to get him elected, welcomed that help, planned their messaging around the Russian release via Wikileaks, of emails stolen from the DNC by the Russians. And, he now says if he had it to do all over again, he would.  #FuckTrump",0
781,@ICC can keenly look into wht is on @msdhoni gloves but cannot properly plan a tournament vch comes once in 4yrs #CWC19 #RainStopsMatch #ShameOnICC,0
782,Tell someone who gives a shit. #Murderer https://t.co/j6wJIIuCTC,0
783,Trump Administration to Hold Migrant Children at Base That Served as WWII Japanese Internment Camp.  #trump #BorderCrisis #migration #Immigration     Repeating history huh? Are the #Jews next?   #ImpeachTrump #FakePresident #FakePOTUS #fucktrump,0
784,@marinashutup The kids should go to prison with their traffickers. #FuckTrump #FuckDrumpf #EndChildTraffickerSeparation #Russia,0
785,I stand by the Doctors who are fighting for their respect &amp; dignity. They save our lives &amp; are like soldiers on ground. I strongly condemn attack on them by the goons in politics. #doctors_against_assualt #DoctorsFightBack #DidiVsDoctors,0
786,#Sociopath - a person with a personality disorder manifesting itself in extreme antisocial attitudes and behavior and a lack of conscience.     #Murderer - a person who commits murder; a killer.    #Psycho - 👇🏼 https://t.co/bBLcB8TLTa,0
787,#ShameOnICC..  Rain cup... Give the cup to England.. The decision was made.,0
788,#DictatorTrump   #DefeatGOPin2020 #DitchMitch  #ImpeachmentInquiryNow #ImpeachmentHearingsNow  #TraitorTrump #TreasonousTraitorTrump  #TrumpisaTraitor  #TreasonousTrump #treason   Every Member of Team Trump Is Now Enabling Treason https://t.co/Wc6M9X0HzV via @thedailybeast,0
789,The Murderer. Some concept i'm doing for a short comic.    Hope you like It! 😊    #murderer #sketch #conceptart #concept #comic #comicbookartist #comicartist #franplobato #ipadpro #procreate @procreate https://t.co/7C09F3Y5WD,0
790,"@The_RealOJ32 thank God you are on Twitter finally! I can not wait to hear all the interesting things you have say, he said with the most sarcastic voice possible. #FuckOJ #murderer #OJSimpson #jailbirds",0
791,"@UxbEconomist07 @GuidoFawkes @BorisJohnson @Conservatives Remain know he’s bad, he couldn’t win an election, he’s atrocious. Remain Tories trying to hang on to their dwindling influence. #borisorbust #BorisJohnsonShouldNotBePM #borisjohnson #boris",1
792,@realDonaldTrump So ironic that you of all people still don’t seem to understand what constitutes treason. #TrumpTreason #TrumpIsATraitor,0
793,This West Bengal state election is last hope for Bengal or else it's will be another Kashmir for India soon.  #WestBengal #Kolkata #DoctorsFightBack #MamtaBanerjee #communists https://t.co/W2v8fzsQf0,0
794,"Does it have t be said... the president can’t call intelligence reports he doesn’t like “fake news”, and then turn around and expect US to believe intelligence reports that Iran attacked oil ships? ##NoWarWithIran #TrumpIsATraitor #trump",0
795,@spectatorindex Please boycott Huawei #boycotthuawei #boycottchina #UyghurGenocide,0
796,@RepSwalwell @realDonaldTrump Drunk again eh Eric? #douchebag,0
797,@SenTedCruz @NASA Are the Concentration Camps Hidden too? Funny How you support Israel but wont denounce whats happening in Tornillo Texas? Guess you dont know whats happening in your own State. #TrumpIsATraitor #ConcentrationCamps #TraitorTrump #TrumpConcentrationCamps #TrumpCrimeFamily,0
798,@RoArquette I feel the same way - if you support this corruption and cruelty F off forever! #FuckTrump,1
799,@ThabangNtshela You referring to the #rapist #nicholasninow the #drostrapist,0
800,#ToryLeadershipDebate Brexit #Brexit Boris Johnson #borisjohnson #BorisJohnsonShouldNotBePM #Boris    When will Bullshit Boris be allowed to open his mouth and derail his campaign?,1
801,"@Julio_Rosas11 @JoeBiden How about instead of waiting for another year or two,  your top secret biologist get together with people and do it now. Or is it that you are going to reward them and their suffering loved ones after they vote for you? #Douchebag !!!",0
802,"Religious’ practices on the cricket ground is absolutely fine but how dare you wear the honour badge Lt.Col Dhoni! How dare you?    Hypocrisy is in trend these days. Isn’t it?  @ICC   Anyway #KeepTheGolves Dhoni,we loved them.Your country &amp;   @BCCI stands with you  #DhoniKeepsTheGlove https://t.co/zJ3MszMapg",0
803,@AndrewYang Nope.  He broke the law and must suffer the consequences of his choices.    Don't do the crime if you can't do the time!    #TrumpCrimeFamily   #TrumpIsATraitor   #ImpeachTrumpNow   #BenedictDonald,0
804,"#DhoniKeepsTheGlove @ICC @BCCI after wrong decision for dhoni s gloves now,me n,my friends boycott  @cricketworldcup and all cricjeting events now,we leave watchin cricket",0
805,@MSNBC Sanders knew she was lying and admitted it under sworn testimony #TrumpCrimeFamily #TrumpIsATraitor #TrumpLiesEveryTimeHeSpeaks #45IsAcriminal,0
806,"Oye!!!, Islamic Cricket Council aka @ICC ban this thing too (watch video).    Also stop eating lays chips all the time, do some constructive work.    #DhoniKeepTheGlove #DhoniKeepsTheGlove #DhoniKeSaathDesh #dhonigloves #ICCWorldCup #ICCVersusIndia https://t.co/bxupyMATyH",0
807,@CNNnews18 @ImranKhanPTI @narendramodi @maryashakil @AmitShah @ImranKhanPTI If possible pls take @MehboobaMufti to pakistan. She could be a great leader for ur #TomatoNation.   #TerroristNationPakistan,0
808,Democrats to Scrutinize Ex-Lobbyist’s Role in Trump’s Arms Sales to Gulf Nations #Resist #ResistTrump #FuckTrump https://t.co/Md6xsF1aC0,0
809,@MargieMargie72 @WinstonWolfLV Because rockies manager is #douchebag,0
810,Employees turn their back on Agriculture secretary over being relocated to Kansas City #Resist #ResistTrump #FuckTrump https://t.co/aP859lYCSm,0
811,Analysis: Fox News crosses the line on Biden #Resist #ResistTrump #FuckTrump https://t.co/3M7rGYwH4b,0
812,"@PoddarVaishali @aajtak Haha , cling themselves working on mission #congressmuktbharat",0
813,"Vegan food is not always necessarily more healthy. Vegan #Packaged food is MORE #DEADLY  than meat!  Do NOT be such a bandwagon jumping, gullible, #DickHead! 🐑  #ImpossibleBurger is NOT #healthy! #Processed is processed, #vegan or not!  Make your own #food!  #Alkaline #FreshFood https://t.co/fUabaWrdua",0
814,The Trump Administration Wants to Make It Harder for Transgender People to Access Homeless Shelters #Resist #ResistTrump #FuckTrump https://t.co/PDSkPcM2Hx,0
815,@KP24 I thought... If rain comes again then England will select Swimming first 😂😂😂  Thanks to God no rain today in England..  #ShameOnICC   #ENGvWI,0
816,WaPo: NRA paid thousands to board members for services #Resist #ResistTrump #FuckTrump https://t.co/uVLLjGZprD,0
817,#TrumpIsATraitor  as if we didn't already know. https://t.co/tji2yfIFJp,0
818,@SocialPowerOne1 Why isn't that thing flying over the White House every day?  #trumpbabyblimp #fucktrump #fuckallthetrumps #fucktrumpsupporters,0
819,the king of word salad. #fucktrump https://t.co/634hNHjgVC,0
820,@ArunSFan @RahulGandhi Moron.. Wen u will talk about India.. And not restrict u r self to a party.. Think beyond party.. Think beyond congress.. Think for poor people. Think for.. Developing India.. U #@#@#.. #congressmuktbharat,1
821,If you curl 55lbs in a squat rack you might be a #douchebag,0
822,Hmmmmmm. This seems ironic and hypocritical with that #RussianAsset we have in the WH.    #TrumpIsATraitor #CORRUPTION #TrumpForPrison https://t.co/jyirVVbf5B,0
823,"Driving down Sepulveda Boulevard this morning I had to stop and pull over and take a picture of this #fucktrump _revok_  here in #vannuys #losangeles #photography @ Van Nuys, California https://t.co/ESp1ZMRyte",0
824,"Hey, donald, Alf called and wants his hair back. #FuckTrump https://t.co/D7m0fCohd4",0
825,"@TexasHauteness @Danjon73 @RealMarkKennedy @realDonaldTrump Well, we DON'T! #RESIST #FUCKTRUMP",0
826,Being a Moroccan med student means:  Your dad being FIRED.  Your professors being FIRED.  Your basic rights being TAKEN from you.  The government THREATENING you.  #DoctorsUnderOppression   #DoctorsFightBack   #SOS,0
827,#ShameOnICC@I hope All team will win trophy not from performance but will win from rainy day.....rain is fourth umpire... https://t.co/EVf3tYfNX2,0
828,"While the ICC has shown it’s petty mindset the BCCI has shown that it is spineless. All Indians including Dhoni should sport the symbol, maybe as a tattoo for the next match #DhoniKeepsTheGlove",0
829,Lack of ethic? How about announcing to foreign adversaries his openness to interference? It's pretty much 'attack America because I am open to your agenda'. #BringBackHangingForTreason #TrumpIsATraitor #IndictTrump https://t.co/A2OTnaKbPR,0
830,Imagine studying hard for 10 years after taking huge loans for paying off the fees and then going to a village to serve people just because your profession demands you to.    Respect doctors and their rights ! #DoctorsFightBack,0
831,"after 2+ years, nothing the #gop does in support of trump is surprising ... disappointing, but not surprising. #fucktrump #NoGOP2020 https://t.co/hhJKu34ldS",0
832,"@realDonaldTrump @LindseyGrahamSC And yet, we still all know that’s not what he said #Lindseyhasthevapors #FUCKTRUMP #McCainiswaiting",0
833,If England can do this  so why not india can do this   #ICC #Balidan #DhoniKeepsTheGlove https://t.co/Hfj3HklEfu,0
834,"@The_Trump_Train @realDonaldTrump Try again, #bot  #MAGA2020 #FUCKINGTRAITORS #TrumpSupportersAreFuckingMorons #TrumpIsATraitor #TrumpSupportersAreTraitors #TrumpsAnInternationalDisgrace #TrumpRussia #FuckTrump #LockThemAllUp #MAGAS are an embarrassment to this country. https://t.co/VJNw7FueQd",0
835,"@jainaastha01 @jainaastha01 True! Our #indiansystem, Our #indinanlaw, and our #government, all are interconnected to each other...and there is no fear of this #rapist and #murderer.....Don't know, where is the direction of #newindia?",0
836,"The BoJo no-show means he's a no-go, surely?    @BorisJohnson @GOVUK @Channel4News @LBC    #ToryLeadershipElection #ToryLeadershipContest #BorisJohnsonShouldNotBePM #BorisJohnson #borisdoesnotrepresentme #Boris4PM #RoryStewart #Rory4Leader #governance #Channel4News #Ch4Debate #NEWS",0
837,@realDonaldTrump @senatemajldr @MarkWarner Happy John McCain Day! #truehero #JohnMcCainDay #TrumpIsATraitor,0
838,Epic trolling 😂😂 This handle continue to give us best humor these days in such a gloomy and pathetic world cup where only rain is the winner . #ShameOnICC  @ICC @cricketworldcup https://t.co/SgTkYRY6lY,0
839,"https://t.co/HFxRsZXo6y Mr @myogiadityanath seems like law n order has been made a mockery off which is not only #despicable but #dangerous at d same time. If ne n evry #rapist was dealt a punishment 2 remember, they wudnt dare but hey, it ain't 'rarest of rare', ryt SC? #shame",0
840,@realDonaldTrump She a LIAR JUST LIKE U. U GOING DOWN SHE LEAVING U BE 4 IT HAPPENS #DICKHEAD,1
841,@BillCosby You kidding me? You know how many fathers despise you? Fear you as an example of the very worst of man? #rapist #shuttheFuckUp,0
842,@realDonaldTrump The Orange Menace @realDonaldTrump is siding with Russia against American institutions. #TrumpIsATraitor #PutinsPuppet @GOP @LindseyGrahamSC #GOPComplicitTraitors #TrumpIsAFraud #TrumpLies #ImpeachTheMFTraitor #ImpeachDonaldTrump,0
843,#DhoniKeepsTheGlove Where is sports spirit  ??? Game is not great than love for country....,0
844,"Why is #fakeDonaldTrump still in a feud with the Mayor of London?  Seriously.  #idiotTrump is SUCH a petty, disgusting, failure of a human being that he seems to be incapable of letting ANYTHING go.  #dumbassTrump #ImpeachTrumpNow",1
845,Who was talking about 'audacity' again?  #DoctorsFightBack #DoctorsProtest #DoctorsStrike https://t.co/9cbvMApDWb,0
846,Assault on doctors again in Murshidabad Medical College.  #Savethedoctors #DoctorsStrike #DoctorsFightBack,0
847,"@sardanarohit Doctors come out on roads to protest against the brutality in West Bengal.  @MamataOfficial, your dictatorship is challenged by these young rebels with a cause.  #SaveBengal #DoctorsStrike #DoctorsFightBack  https://t.co/9moX7OBbAi",0
848,This proves that @ImranKhanPTI is the biggest hacker of #TerroristNationPakistan https://t.co/315WkNP1iH,1
849,@realDonaldTrump HA! 73 looks too OLD!  #Trump #TrumpIsATraitor #JohnMcCainDayJune14th,0
850,"Tax breaks for the rich, eh Boris? I never would have guessed it! 🙄 #dickhead",0
851,@MattHancock @BorisJohnson Hang on Matt. You’ve already downgraded a promise - with no indication how it will be paid for - TL a pledge. Will it soon be an aspiration. Whatever... it’ll never happen as it’s another Johnson nonsense #BorisJohnsonShouldNotBePM,0
852,Boris Johnson’s no-deal Brexit plan ‘will trigger early election’  Top Tories say attempt to appease hardliners means coalition of support for his leadership bid will not survive the autumn https://t.co/kFINjBsguY  #BorisJohnsonShouldNotBePM   #PutItToThePeople #SummerOfResistance,0
853,#DoctorsFightBack who is the Bengal government trying to protect ? It's obvious that kins of the patient affected must have hit the doctor. Why no arrest till now ? @sudhirchaudhary @sardanarohit @republic,0
854,#DoctorsFightBack  Sir @SrBachchan Doctors of all over india demand justice for brutal assault of kolkata doctors.  Your response will help in raising our voice. 🙏,0
855,@dianenodwell @realDonaldTrump He made it 'ok' to be a nazi. #FuckTrump. Hope he spends his next birthday (and all the ones after that) in prison.,0
856,Keep tweeting this guys @ICC puppet of pakistan  #ShameOnICC,0
857,"Not enough harassing,  your still here. Your like a very unwelcome relative that wont leave. Everyone let's you know but you still stay. Please go.. I promise you'll be very alone once you do. #JohnMcCainDay #TrumpIsATraitor #Collusion https://t.co/ypExNZhjCp",0
858,"We work hard  try our hardest to save you. A great doctor never wants a bad result or a lost patient! We cry for patients too - Trust me! But, what to do? We are not God - He decides who will get cured, we are only the instrument!  #DoctorsFightBack #DidiVsDoctors #DoctorsProtest https://t.co/NJ3ZcDaxOw",0
859,#DoctorsFightBack    Good job doctors     We are stay with u https://t.co/oKsISU4s5l,0
860,Is this the same piece of paper McCarthy used to waive around as his list of 'Known Comunists' #FuckTrump @realDonaldTrump https://t.co/IbcYReJZxF,0
861,#DhoniKeepsTheGlove urge all proud Indian viewers on ground to display posters of #BalidanBadge in Pak match @msdhoni ..Jai Hind..,0
862,@realDonaldTrump @senatemajldr @MarkWarner Doesnt Mitch have his own issues? Conflicts of interest #secoftransportation Time for #ImpeachmentInquiryNow #TrumpNatSecRisk #TrumpIsATraitor #TrumpColluded #TrumpObstructed #IndictTrump https://t.co/RciozPd0Zg,0
863,@dipaksamanta Yes! #DhoniKeepsTheGlove On!,0
864,I salute his love for the nation and soldiers!  We are proud you dhoni ❤ continue to wear your gloves till we lift the World cup  I stand by @msdhoni #DhoniKeepsTheGlove https://t.co/ctEFK39QWX,0
865,#MeghanMcCain mystifies co-hosts by defending #IdiotTrump with a bizarre #Ebola rant: ‘It’s my No. 1 fear in life’ - https://t.co/vyPc9kAVvy,0
866,"@Mat0816 @RandyResist @LeahNTorres 'No child, just an embryo.' Wow. 😐😑 No baby, just a toddler. No toddler, just a preschooler. No preschooler, just a Kindergartener. No kindergartener just an older child. Not older child, a teenager. Do you hear how stupid your argument is? No acorn, no oak tree. #murderer ☹😞",0
867,@IvankaTrump @realDonaldTrump That was the worst day of our lives. The coward has been ruining America ever since.  #TrumpIsTheEnemyOfThePeople   #TrumpIsAFraud   #TrumpIsATraitor   #TrumpIsAMoron   #TrumpIsANationalSecurityThreat   #TrumpIsACriminal   #TrumpIsNotAboveTheLaw,1
868,"@GOP @realDonaldTrump Great, I've gotten several tickets to your show. I then wipped my ass with them and burnt them.  #fucktrump",1
869,Well honestly who does Tim Martin think he is?  BoJo's advisor!!  #BorisJohnsonShouldNotBePM  https://t.co/lEuc9K4cq4,0
870,Nuf said. #fucktrump #NotMyPresident #LiarInChief https://t.co/d0IaQdDWGI,0
