,comment_text,hf
2118,Good luck! Try not to talk to anyone or you might just get some perspective.,0
2119,No other country asks such question!,0
2120,"You could say that about any person, Muslim or not. According to the government, far right extremism is a bigger terrorist threat than Muslims. Does that make you a potential terrorist?",0
2121,"L'islam è una religione pacifica, non fanatismo. L'isis è fanatismo e vorrei farle notare che le prime vittime sono proprio gli islamici.",0
2122,There are no cases of such requests from the Islamic community.,0
2123,My veil is my choice.,0
2124,"It must be understood that these same women have a brain like the others that they went to school and that they have the same weapons as other women, not to confuse them with immigrants.",0
2125,Western countries often come to these countries to stir up hatred.,0
2126,Doing it right'? I think you have got your moral compass upside down!,0
2127,"Mi dispiace se lei ha avuto una esperienza così drammatica, le assicuro che la convivenza può essere anche non traumatica e che nella maggioranza dei casi lo è.",0
2128,"Oui évidemment car personne ne souhaite leur donner une chance de montrer leur competence. Les défenseurs de la laïcité islaophobe l'ont enfermé. Heureusement que la règle a toujours des exceptions, vous découvrirez vous mêmes chez nos voisins ce que les femmes voilées sont capables de faire!",0
2129,"Let's hope they call good architects, my parish seems a huge garage of concrete.",0
2130,"Everyone can maintain their own culture, but you must also try to understand the others one without discrimination and prejudice based on ignorance.",0
2131,Nous éduquons nos enfants pour qu'ils jeunent progressivement mais jamais forcer.,0
2132,Lei dice che sono dei competitor sul mercato della religione?,0
2133,Notre pays nous permet de vivre notre religion.,0
2134,Ta parole est une agression contre ma religion.,0
2135,I invite you to my home and you come away with new knowledge.,0
2136,See the history.,0
2137,Pioneered science.,0
2138,All the people from Pakistan that I know are really nice! No need to generalize too much!,0
2139,What is aggression? Define what is done AGAINST you!,0
2140,"I am an Italian woman, and I feel neither a propriety of you nor threatened by Muslims.",0
2141,You seem to have a new superpower? Ascertaining ethnicity and faith based on a person's last name?,0
2142,"No, NOT ME! Seriously, I have not done anything and most of the people who are 'terrorists' are not Muslims! More seriously, there are studies that say that! Check it out!",0
2143,Fortunately not.,0
2144,"Hello, actually the number of Muslims in Italy amount to just under 5% of the total population: do you believe that it is possible to talk about replacing?",0
2145,"L islam encourage le bon comportement envers les voisins, lisez un peu.",0
2146,Non vedo che concorrenza possa esserci tra le chiese e le moschee: si va nelle une o nelle altre in base alla propria fede. Non sono supermercati che offrono sconti.,0
2147,"La comunità musulmana è unanimemente schierata contro l'estremismo religioso, che non fa parte della loro religione.",0
2148,"The truth is the worldwide Muslims denounce ISIS and its violence. Plus, many Muslims are the victims of ISIS. According to <The Guardian>, 'Isis regularly publishes a hit-list of global Muslim leaders in its online magazine, which certainly helps to explain why Muslims from Syria and Iraq may want to migrate to countries like Australia.'.",0
2149,Nessuno vuole imporre di togliere in crocefisso in classe. Sarebbe bello che a scuola tutti fossero liberi di credere in quello che vogliono e i ragazzi possano condividere la bellezza di avere culture diverse.,0
2150,Si cela vous plait. Etes vous sûr de ne rien avoir oublié? Si peut être l'amalgame.,0
2151,Anche loro hanno i vaccini.,0
2152,"If you think about it, maybe the Middle Ages is never past, have you ever read the book of Vacca, 'the next dark age'?",0
2153,Pourquoi constamment stigmatiser ces femmes inoffensives (et discrète) qui sont très actives dans le tissu social de nos villes et quartiers.,0
2154,Sarà mica un luogo comune?,0
2155,What would Jesus say? I do not think He would be preaching intolerance and Hate!,0
2156,The vocation of Islam is not to force anyone to do anything.,0
2157,Non c'est un Préjugés depuis les attentats.,0
2158,"As specified in the reports of various associations such as Amnesty report, the violation of human rights is far distributed in the world. Western states do not shine for lack of violence, especially to foreign countries.",0
2159,As you wish.,0
2160,Lo sa che ci sono tanti italiani mussulmani e tanti arabi che non lo sono? La nazionalità araba non identifica nessuna religione come la nazionalità italiana non decreta tutti gli italiani come cattolici. Se lei si riferisce alla religione mussulmana non credo ci sia qualche mussulmano che cerchi di imporre il prorio credo.,0
2161,This is wrong. I do not hate you.,0
2162,"Ci sono più di 800 chiese solo a Roma, per circa 10 moschee (di cui solo 5 con minareto). Sono una minoranza: nessuno (che io conosca) ha mai avuto la necessità di costruire una nuova chiesa, ma ognuno ha diritto a un luogo dove praticare la propria religione. Il fatto che la comunità islamica richieda che venga rispettato un loro diritto non significa che stiano diventando più dei cristiani, o più potenti.",0
2163,"Truly, if we come back to the Middle Ages, I would hope to finish in the Islamic world. They are the ones who brought us out of the dark ages. The Islamic world after the Roman Empire and before the Enlightenment was the cradle of humanity, for almost a thousand years.",0
2164,"As you said, it is extremism which does not represent the majority of Muslims. We do not want more fear or hate speech in our life. We could help people know the true Muslims by reading the facts and conversing with your Muslim neighbors.",0
2165,Il Corano dice chiaramente che cristiani ed ebrei vanno rispettati.,0
2166,A veiled woman is free from the look of a man.,0
2167,"If well worn, the veil can be very elegant.",0
2168,"Actually, Muslim people are very selective and do not like Western women.",0
2169,Je vous envoi mon cv et vous me dites ce que vous en pensez? Attention c est un peu long!,0
2170,Musulman est une religion pas un pays.,0
2171,I never answer that statement because it is a irrational statement. ,0
2172,Le probleme vient des islamophobes que l'on entend trop et dont les medias donne trop d'écho.,0
2173,Animals for what reason?,0
2174,It is freedom of worship.,0
2175,"Have you asked, at least once, a veiled woman, if she was forced to wear the veil?",0
2176,List of positive news stories re islam/muslims.,0
2177,"Hi, do you really believe that those who commit violence in the name of an alleged religious faith, can be considered a true believer? Can we equate people who kill fellow citizens with who live their lives regularly and peacefully?",0
2178,"Pas du tout, nous portons notre voile par conviction, par amour.",0
2179,"The veiled woman like any human being is free to protect her body as she wishes, she does not want to please, let alone seduce to be able to exist, she wants to be at peace with her conscience.",0
2180,"Un terroriste ne peut pas être musulman puisque seul Allah décide seul du terme de toute vie et qu'il condamne tout ""associé"" autoproclamé à l'enfer.",0
2181,Pouvez vous m'expliquer chaque terme?,0
2182,So you also agree with castration of all the husbands / boyfriends / violent fellow that have Italian origin?,0
2183,Toujours les mêmes propos contre l'étranger.,0
2184,"Occhio per occhio, dente per dente e torniamo al medioevo? Chi commette un atto tanto efferato deve pagare il suo debito, in prigione, secondo la legge. Sai se ogni donna italiana picchiata e violentata dal marito, dal compagno e talvolta persino dal padre, denunciasse la violenza, ne avremmo di maschi Italiani nelle patrie galere. Hai mai visto amore criminale? È un ottimo programma che tratta l'argomento, prendendo spunto dai casi più eclatanti, guardalo su Raiplay.",0
2185,"Hi, actually there are several experts of this religion who explained that those who commit acts of violence does so in violation of the same rules of the Koran, that only provide self-defense in case of a serious attack suffered. Those who commit these crimes, in short, do not know and do not profess the true Muslim faith.",0
2186,And yet you're the one who's attacking me.,0
2187,En quoi est-ce une soumission de cacher ses atours?,0
2188,No it isn't and most 'tolerant' places in the world accept all religions.,0
2189,"La criminalità non ha colore, nazionalità o appartenenza religiosa. Fare di tutta un erba un fascio è ingiusto e infondato.",0
2190,"Les femmes voilées ne sont soumises qu'a leur Seigneur, Créateur de toute chose.",0
2191,Why in hatred for a community that just doesn't ask to be at peace :(.,0
2192,"The Prophet set us an example when he took Mecca. While he had finally had the opportunity to take revenge on the men who had committed the worst barbarity (torture, exile, ambargo, murder), he forgave them all.",0
2193,Terrorism has no faith and nationality. It's a deviation that takes possession of individuals.,0
2194,The level of healthcare response of the Islamic people is similar to ours.,0
2195,"Fake! Absolutely wrong! Tolerance, respect, wisdom and peace among other things are the values ",0
2196,So you feel like you have been persecuted for belonging to a group? Maybe you have more in common with Muslims than you think!,0
2197,"How exactly is the government submitting to this? I do not see Muslims oppressing these groups and this being tolerated, in fact it seems Muslims are the group being oppressed and vilified.",0
2198,"The claim is so severe, that it turns the stomach, and there is no justification whatsoever.",0
2199,"The hunger is already suffered by a considerable part of humanity, including diseases, so we have to worry about the existent, regardless of ethnic and religions.",0
2200,Je ne suis pas bonne en mathématiques.,0
2201,And cyclists.,0
2202,Pure idéologie islamophobe.,0
2203,Rapists will use any excuse to justify their actions. This is an abhorrent individual.,0
2204,"The Quran does command Muslim rape gangs. In fact, sexual violation is regarded by true Muslims as as a violation of moral and divine law.",0
2205,L'affermazione è così grave da rivoltare lo stomaco e non ci sono giustificazioni di sorta.,0
2206,"Unless you consider spending over 20 Billion pounds per year, being one of the highest online charity givers, creating a third of small to medium enterprises in London and that is before we talk about the international contribution.",0
2207,"Un musulman peut être sujet aux troubles psychologiques comme tout être humain, donc avant de tout remettre sur sa religion voir si la personne que vous décrivez est stable psychologiquement, si ce n'est pas le cas alors compatissez à son état et proposez lui de se soigner.",0
2208,"Peace, tolerance, unity, community, cooperation, being neighbourly, are they mental illness too?",0
2209,"Les musulmans dans leur grande majorité n aspirent qu à vivre en paix en vivant en adéquation avec les préceptes de l Islam,.",0
2210,Di che malattie parla in particolare? Non mi risulta che ci sia uno studio che dimostri davvero questo legame tra cittadini stranieri e aumento di queste presunte malattie.,0
2211,Amalgame quand tu nous tient.,0
2212,"Unfortunately, terrorism is a reality, but it has nothing to do with religious faith. The terrorists, the fanatics, the violent exist in every country, in every culture, in every religion.",0
2213,"Allowing the construction of a mosque confers credit to us, it means respecting the other in all its diversity.",0
2214,"Do you know the history of Islam and the contribution it has made to science (medicine, philosophy, mathematics, astronomy, etc.)?",0
2215,"Je suis musulmane et je suis la sunna de mon Prohète Mohammed, PSL.",0
2216,The only thing Muslims are trying to 'win' is the right to exist free from discrimination and dehumanising hate like this.,0
2217,The cross is political Christianity.,0
2218,Aren't places of worship about far more than just prayers?,0
2219,Scusi ma in che senso? Ha visto gli ultimi dati? Http://www.healthdesk.it/scenari/non-vero-che-portano-malattie-miti-migranti-sfatati-dati.,0
2220,"Non confondiamo persone che emigrano o scappano, che sono tante, con esagitati fanatici, che sono pochi.",0
2221,"Speriamo che chiamino buoni architetti, la mia parrocchia sembra un enorme garage di cemento.",0
2222,"Beh, voi volete rimandare in mezzo al mare dei poveri cristi, chi è che odia chi?",0
2223,"People invited to work in our mills and factories, invited to settle and contribute to our society. Doesn't fit any definition of an 'invasion' that I am familiar with.",0
2224,Words may hurt people as well.,0
2225,"In France, we have a misinterpretation of secularism. In England, go and see the veiled women work in all branches and even in the public service.",0
2226,These women do not break the law and have personal freedom. They are open to society. And there is no reason to block them or to discriminate them.,0
2227,"Hi, it seems fundamental to me to differentiate between those who commit heinous crimes in the name of an alleged religious faith and those who profess their faith in a peaceful manner and respectful of other cultures, which happens in most cases.",0
2228,"There are almost two billion Muslims in the world, in many countries, and they are very different. The most modern and evolved Islamic countries have cultural levels comparable to those of many Western countries. Generalizing is not correct.",0
2229,"Magari continuassimo ad accogliere, avremmo molti meno morti in mare; in ogni caso la legislazione italiana non prevede alcun mantenimento.",0
2230,"Se proprio li vuole rimandare indietro, costa meno un biglietto aereo che un viaggio sul barcone. Lo sa che possono arrivare in Italia i solo più benestanti di cui molti laureati? Provi ad immaginare se lo stesso trattamento fosse riservato ai nostri cervelli in fuga all'estero.",0
2231,Castrazione solo per i musulmani o anche per tutti gli italiani che commettono uno stupro?,0
2232,Ma davvero? Qualche arabo le si è avvicinato e ha cercato di imporgli la sua religione? E in che modo comanderebbero?,0
2233,"No, these are the right of every person to dress freely.",0
2234,"En France, nous avons une interprétation erronée de la laïcité. Allez voir en Angleterre les femmes voilées travaillent dans toutes les branches et même la fonction publique.",0
2235,"La loi interdit d'obliger au port du voile. Si elles ne portent pas plainte, c'est qu'elles le portent volontairement.",0
2236,"Prophet Muhammad: 'The dearest person to me in friendship and in love, in this world and the next is Jesus, the son of Mary.' - Muslims love Jesus lol why would they be offended by a celebration of his birth?",0
2237,I'm probably more legitimate in my French citizenship status than you are with your hateful.,0
2238,"That is inaccurate, do your research! Slave trade had been there for ages before all over the world.",0
2239,"They have been confined by the government, bravo the freedom of women.",0
2240,"Lo stesso islam è contro il terrorismo della jihad, bisogna collaborare con l'islam, non criminalizzarlo.",0
2241,Islam is a religion that preaches tolerance.,0
2242,Et les personnes agoraphobes?,0
2243,Aren't you generalizing?,0
2244,"Muslim women are subjected to their God and not to their men, so as you are subjected to your laws.",0
2245,Nous sommes soumises à notre Créateur comme nos soeurs voilées chretiennes.,0
2246,The first universities in Europe were established by Muslims. Muslims are the ones who helped create 'civilized' Europe.,0
2247,Lei non crede nel lavoro dei nostri servizi segreti?,0
2248,"Who requires the construction of mosques is not interested in competing with those who go to church, but simply in creating a place to practice their religion.",0
2249,If they were violent they would have been punished too. Why do you think someone of a certain religion is automatically guilty?,0
2250,Why is it aggressive to you?,0
2251,Moi je suis musulman et je t'aime ;-),0
2252,Inciting hatred.,0
2253,"Salve, la sua affermazione è molto forte, potrebbe spiegarmi meglio cosa intende per sostituire in casa nostra?",0
2254,"Dans une République laïque, Etat et cultes sont séparés; chacun a son propre domaine.",0
2255,"Un seul contre exemple suffit à prouver que tous les musulmans ne sont pas terroristes. Or il n'est pas difficile de trouver un (et même plusieurs) voisin, ami, collègue ou connaissance qui est à la fois musulman(e) et en même temps ""non-terroriste"".",0
2256,"Bravo, quelle lumière!",0
2257,Atheists like chocolate too!,0
2258,C'est une question de choix personnel. Ce n'est pas important qui le porte.,0
2259,Yes but subject to God.,0
2260,Women are free to wear what they want.,0
2261,This is not true. How can you say that about 1.6 billion people?,0
2262,It is not the veil that subjects veiled women but tweets like these.,0
2263,"Statistics show that over 80% of rapes on Italian women was committed by an Italian. Foreign rapists are 15.1%. Insert links, for example http://www.infodata.ilsole24ore.com/2018/07/25/la-violenza-le-denunce-gli-stupri-italia-la-statistica-della-paura/?refresh_ce=1.",0
2264,Vous êtes trop intelligent pour croire ce que vous tweeter.,0
2265,"Ensuite, je peux dire que ""tous les Allemands sont des nazis."".",0
2266,"I crocifissi continuano ad essere presenti nelle scuole, così come in altri luoghi pubblici, quindi non vedo il problema.",0
2267,"Les femmes voilées sont des femmes fortes, travailleuses et déterminée. Certaines travaillent, d'autres non ; c'est un choix et non quelque chose qu'on leur impose.",0
2268,"Non capisco perche lei percepisce questo rischio. Anche se qualche musulmano lo volesse fare, abbiamo uno stato democratico che ci protegge. Non serve andare a inventare problemi che non esistono.",0
2269,"Isis is an extrem of Islam and does not represent Muslims' belief and action. Indeed, most of Islam condemned the action of ISIS.",0
2270,Did you ask them the question or is it a personal reflection?,0
2271,Quite a program.,0
2272,C'est raciste.,0
2273,Le but de l'islam n'es pas de vous envahir mes de vous libère.,0
2274,Les femmes voilées travaillent quand elles le souhaitent.,0
2275,Child rapists are arrested and punished no matter what religion they follow. I do not think it is true that police does not counteract it.,0
2276,Un'affermazione distopica che neanche Attila condividerebbe.,0
2277,"We have no right to blame other people. Analysis showed that large majority of people convicted of sexual offences, regardless of the age of the victims, are white.",0
2278,Lislamiphobie est une incitation à la haine envers une religion et un groupe de personne.,0
2279,The republic by definition guarantees freedom of worship.,0
2280,"Stop and search disproportionately targets ethnic minorities, looks to me like institutional racism is fuelling this culture of hate.",0
2281,There is no Muslim country.,0
2282,On est francais.,0
2283,"False, it is completely a personal act.",0
2284,"Hi, actually Muslims in Italy do not even reach 5% and among them there are also Italian citizens who profess this faith.",0
2285,Média : diviser!,0
2286,"Come specificato dai report di varie associazioni, come report di Amnesty, la violazione dei diritti umani è assai distribuita nl mondo. Gli stati occidentali non brillano per mancanza di violenza,specie verso i paesi esteri.",0
2287,Ça dépend avec quelles lunettes vous regardez.,0
2288,"Ne n'est pas une obligation,c'est un choix.",0
2289,"Islam lived in peace for centuries, it is a fact that your hate cannot deny.",0
2290,"Terrorism and targeting the general public with bombs, assault rifles or any other means is horrific, there is no excuse but lets be clear when a white man does it its called mental illness regardless of what groups he belongs to; when a black man does it its called terrorism.",0
2291,"Wrong, we try to block their way to work because we have chosen a letter forbidding the under-mentioned ostentatious signs.",0
2292,Says who?,0
2293,Nel mondo attuale non abbiamo bisogno di altra violenza. Crede a questa affermazione fermamente? Per quale motivo?,0
2294,Les projections des démographes ne confirment pas cette crainte.,0
2295,Edward is nice despite his appearance.,0
2296,"Islamophobia is not an opinion, it is a crime.",0
2297,"Les femmes voilées sont à la maison, non parcequ'elles sont enfermées, mais parce que le système fait tout pour les mettre à l'écart de la société.",0
2298,It would be like saying that all Italians are mobsters and kill people with a shotgun or dissolve children in acid. You can never generalize.,0
2299,"[fact check and post link to accurate statistics, statistic is likely false or extremely skewed][add meme] smh trying to post statistics when they're not even accurate.",0
2300,Muslims do not steal your job.,0
2301,D'autres personnes peuvent aussi se sentir agressées par vos paroles.,0
2302,Ignorance is a disease that Islam can eradicate!,0
2303,It is best to ask them.,0
2304,The Islamists are not suffering from medieval diseases.,0
2305,It is about being uncultured and racist.,0
2306,Cette remarque est tellement peut fondé.,0
2307,"Lei sta generalizzando senza fondamento. La violenza genera violenza, purtroppo, quindi tra adulti responsabili e progrediti va scelta sempre l'opzione del dialogo. Per non tornare nel Medioevo.",0
2308,"Hi, even if I share any disapproval against those who commit acts of such atrocities, I invite you to reflect on the fact that in such cases it is necessary to go beyond any faith or nationality. There is no religion that admits such acts. Those who think that they can subjugate women and commit violence on them, in the name of an alleged faith, act as criminals, not as religious.",0
2309,My dentist told me the Quran says: 'GOD does not love the aggressors.'?,0
2310,Ils cherchent plutôt à leur faire comprendre ou accepter leur religion.,0
2311,Many solidarity actions are carried out by Muslims.,0
2312,"Islam will spread out of love by redemption but not by terror. People will choose the path of truth, benevolence, beneficence.",0
2313,"The world would actually be a very dark place without Muslims who contribute a lot to our society. What about our Muslim, doctors, scientists, philanthropists, actors, job-creators.",0
2314,Je n'ai jamais vu une femme voilées revendiquer un mouvement politique.,0
2315,Ce n'est pas l'Islam qui s'est imposé dans les sphères politiques mais bien la volonté des êtres humains sans scrupules de montrer cette religion et ces pratiquants dû doigts.,0
2316,Muslims are also average and decent British citizens? Repatriate?,0
2317,Having a mosque built down the road is causing you problems? Really?,0
2318,What is your number? You have futuristic visions.,0
2319,"Veil is a religious devotion, like prayers are for all religions.",0
2320,The veil is a choice for the woman and a garment of piety that testifies her devotion to the Lord.,0
2321,"There are more civil ways to constructively criticize, these lies also harm those who utter them.",0
2322,Si.e topolino vuole sparare a Pluto! Ma và a raccontarlo alla banda bassotti.,0
2323,"Hello, may I ask how it affects her the choice of a Muslim not to eat pork?",0
2324,Should you decide to understand what Islam is.,0
2325,So you think the economy of Saudi Arabia is based only on the work of men?,0
2326,"Tutti terroristi? Mia zia ha sposato un uomo arabo, hanno due meravigliosi figli e vivono negli stati uniti. L'uomo arabo in questo caso ha conquistato solo il cuore di mia zia, niente violenza né bombe.",0
2327,How is the action of an individual or group representative of an entire faith?,0
2328,The proportion of Muslims unemployed is no more than that of non-Muslims (add a link to UK employment statistics).,0
2329,"Quelli che arrivano sui barconi scappano da carestie,guerre,violenze, peraltro spesso la situazione a casa loro è causata anche da noi.",0
2330,"What does it mean to you to 'impose' their religion? Until proven otherwise, I have never seen Islam being taught in schools as is done with Catholicism.",0
2331,"Anche la mamma dei cretini è sempre incinta, non per questo possiamo arrogarci il diritto di sterilizzarla.",0
2332,How can you keep that kind of talk while you know nothing of the place of women in Islam!,0
2333,"En considérant qu'il y aurait 6 millions de musulmans en France, vous insinuez qu'il y aurait 6 millions de terroristes en France?! Un conseil. Ne sortez plus de chez vous!",0
2334,Should we react to this discourse? Silence is the best answer,0
2335,Really? How do you explain that the prophet says that all extremism is not part of Islam? Islam is a religion of the middle class and a light for humanity.,0
2336,"It is a common misconception. A lot of veiled women have an active life,.",0
2337,What diseases are you talking about? And how could people who believe in a religion lead to starvation? It would be like saying that Catholics will reduce us to thirst or cold.,0
2338,"Pourquoi n'essayez-vous pas de le porter, juste pour voir s'il vous attaque vraiment?",0
2339,"Mon pays est la France, mais j'y songe!",0
2340,"A me risulta che siamo stati noi occidentali a colonizzare e ad imporre il nostro dominio sul pianeta, anche tutt'ora.",0
2341,? Non ho capito.,0
2342,This is disgusting. How can you say this about hundreds of millions of people?,0
2343,Prejudice = Pre-judging ie not knowing anything how can that be common sense?,0
2344,C'est justement parce que c'est faux que cela vous pose problème!,0
2345,I do not think so. The Muslim population in Italy constitute only 4% of the total population. I wouldn't consider it an invasion.,0
2346,"Votre façon de voire les choses est le seul et unique modèle à suivre, vous ne pouvez vivre en société libre et démocratique.",0
2347,"Killing and raping are forbidden sins in Islam same as every other religion. So yeah if people in all religions stopped that, the world would be a better place.",0
2348,"In what way they want to impose their religion? We are rather seeking to impose ours, not having any rights.",0
2349,For some it is true but not for everyone. A brilliant idea: ask them?,0
2350,"This is generalization. Maybe the case you mentioned is just the minority. Besides, some governments even destroys pepople's house. We should pay much more attention to this instead.",0
2351,"La plupart des musulmans francais sont nés en france, comment font ils concretement pour retourner chez eux?",0
2352,Je suis née en France et convertie donc je retourne en musulmanie car vous me m'aurez Inventer ce pays.,0
2353,Bombe e napalm sono da mettere al bando per chi non ha ancora capito che saremmo tutti crepare.,0
2354,"Double standards all round lots of British culture and Christian faiths oppress women, homosexuals and other cultures from #equalpay #metoo #timesup job restrictions in the church to condoning/ hiding sexual violence and child exploitation #thetruthproject.",0
2355,"Oh, the same Muslims who contribute more than 31 billion pounds to economy and who give more to charity than other religious groups. Link to MEND factsheet.",0
2356,How does it attack you?,0
2357,"Hi, I think that even in such a sensitive time is important not to confuse terrible acts of violence with religion itself, which does not provide in any of its provisions such acts.",0
2358,"Per quanto riguarda le malattie, è una falsa notizia che chi arriva in Italia ne porti di nuove: ogni immigrato, appena arriva sul territorio italiano, viene sottoposto a una profilassi medica.",0
2359,"Esiste una soluzione alla violenza, cioè il dialogo. Dobbiamo cercare di dialogare con persone che hanno culture diverse, non isolarci.",0
2360,"Nous sommes censé être dans un pays libre, chacun à le droit de vêtir comme bon lui semble.",0
2361,L Islam c est comme le film E. T ou les envahisseurs sinon FAUT JUSTE ARRÊTER NETFLIX de temps en temps.,0
2362,"Il terrorismo non può essere generalizzato a tutta la religione islamica o a qualsiasi altra religione. Un musulmano credente sa bene che la sua religione non professa violenza, ma pace.",0
2363,Where is your evidence for this? This is simply not true.,0
2364,"Vous entretenez le concept du ""choc des civilisation"" afin de faire peur aux gens.",0
2365,"La più grande moschea di Europa, costruita decenni fa sta Roma, e non ha mai creato problemi né tantomeno concorrenza.",0
2366,"Dans toute communauté humaine, il y a toujours des extrémistes, mais ce n'est pas l'apanage de l'Islam, et c'est contraire à son message.",0
2367,"Ahh oui c'est vrai ,les médias essaye tans en que mal à nous exclure de tous les espaces. On est trop visible! Il nous reste la rue et les réseaux sociaux.",0
2368,"In Italy, there is freedom of worship, so anyone is free to practice their religion by any means that seems appropriate, then also with building places of worship.",0
2369,"Many work, but you deny it.",0
2370,"Those who arrive in boats run away from famine, war, violence, moreover, often the situation at their home is also caused by us.",0
2371,La casa dell'umanità è il mondo per chi non l'avesse ancora capito che sta diventando ogni giorno più piccolo e inquinato.,0
2372,Donc ilfaut des écoles et former des imams sans oublier des mosquées digne de nom.,0
2373,Let us not turn the tables. Everything is prohibited for the veiled women.,0
2374,Ton problème est l'intolérance pas le voile.,0
2375,Encore une ânerie.,0
2376,"Long live France, my beautiful country.",0
2377,Affirmation that seeks to relegate a category of citizens in the public sphere.,0
2378,"Hi, do you really believe that committing such an atrocity can help solve the problem?",0
2379,"Les femmes portent des pantalons si elles le veulent, les hommes portent des jupes s'ils le souhaite. Où est le problème?",0
2380,"Salve, potrebbe meglio spiegarmi che cosa intende?",0
2381,"Actually now we do not want them, we discriminate them and throw them on the road and, despite all, murder cases made by them are less than ours.",0
2382,"If they choose so, you can not deny them, human rights guarantee the freedom of worship.",0
2383,"Così come nella Bibbia sono presenti messaggi di violenza, così alcune parti del Corano, prese fuori contesto, sono facili da mal interpretare.",0
2384,"It does not appear to me, actually.",0
2385,"Il Corano condanna la violenza sulla donna: chi lo fa viola le norme religiose. Coloro che violentano le donne, italiani o stranieri, cristiani o musulmani, non rispettano né la legge, né la religione.",0
2386,"Esiste il fanatismo islamico, così come esiste il fanatismo in ogni credo, religioso o meno. Non tutti gli islamici sono fanatici.",0
2387,The term Islamic is an aberration.,0
2388,"It is not true, but even if it was true, I am not aware that all Italian criminals have been deported in the past. I remind you that we have exported the mafia all over the world, huh.",0
2389,Your first name is a lack of respect and verbal aggression against me.,0
2390,Saying that all Muslims are criminals is just wrong. They also do share British values.,0
2391,We are all doing our best for our country under God.,0
2392,You do not need to adhere to my beliefs.,0
2393,Do not hesitate to seek medical advice if you see things that do not exist.,0
2394,"That is an unusual thought. Muslims are human beings like the rest of us. And, as all human beings, they can integrate into any society should the need arise.",0
2395,"Surely we are all part of the animal kingdom, and like all animals, we get sick, in body, mind, and we make deplorable actions.",0
2396,"Il violentatore è un prodotto tipico italiano, direi.",0
2397,You should read the definition of these terms or should I say read the definitions of these terms as you seem to be in total ignorance.,0
2398,A me sembra che non siamo più nel medioevo. Questa affermazione contro i musulmani però ci fa ritornare davvero al tempo delle crociate.,0
2399,"Christmas still seems to be going ahead in this country, who exactly are these Muslims that are offended by it? Sounds like fake news to me.",0
2400,"Dire che gli arabi vogliono imporci la loro religione è sbagliato anche come concetto: non tutti gli arabi sono musulmani, alcuni sono cristiani come tanti Italiani.",0
2401,"Loving one's fellow is one of the mottos of Islam, especially for the foreigners.",0
2402,There is a Muslim country ?? Either I'm noob in geography or there is a problem with your proposition.,0
2403,Why? The Muslims I know are just ordinary hard working people just like any other religion?,0
2404,List of famous Muslim females.,0
2405,"Islam is one thing, politics is another.",0
2406,"A parte che non si tratta di arabi ma di africani o asiatici, non vedo tentativi di comando a casa nostra. Siamo noi che andiamo a casa loro a comandare.",0
2407,Se moriremo per malattie scomparse la colpa sarà di chi sta facendo la campagna contro i vaccini.,0
2408,"C'est quoi un voile islamique? Encore une fois, il me faut du contexte! Islam politique? C'est à dire ?",0
2409,"Partendo dal presupposto che non esiste nessuna religione araba, italiana, spagnola, australiana ecc. E poi tutte le religioni hanno la propria parte di testimonianza e diffusione della parola. Soprattutto testimono di geova e cristiani. Ma non ho mai sentito di mussulmani, se a loro si sta riferendo, che hanno cercato di imporre la propria religione magari con la forza.",0
2410,"That is quite a big generalisation, and obviously a false and discriminatory one too.",0
2411,"Many are struggling to find work, precisely because of their sails.",0
2412,"Well the Home Office would say differently, but if it helps your cause.",0
2413,L'islam interdit le terrorisme.,0
2414,C'est un devoir dans l'islam.,0
2415,"Perchè temi che gli italiani possano avere dei concorrenti? Mi sembra che i maschi italiani si diano un gran da fare, un femminicidio ogni 72 ore !",0
2416,"Plus de 1400 ans que l'Islam existe, donc plus de 1400 ans que l'Islam est politique.",0
2417,Really? Cause it seems problems in this country are caused by hatred and intolerance.,0
2418,Perché lei ha comprato il territorio italiano? E tutte le risorse che noi rubiamo ai loro territori?,0
2419,"Beh, però possiamo scegliere il colore.! Qual è il tuo preferito?",0
2420,Il fanatismo esiste per tutte le religioni.,0
2421,"There is a slightly higher unemployment rate (a couple of percentage points higher than white British- certainly not a majority) but this mainly down to a higher proportion of Muslims coming from lower socioeconomic backgrounds and a higher likelihood of discrimination from employers, not refusing to work.",0
2422,"Not true, Muslims are not invaders for definition, and Christianity is still the first religion in Italy.",0
2423,We have our own butcher shops.,0
2424,What solution do you propose? Do not welcome people who risk their lives to escape from hunger and war? I believe that in our country there is plenty of space to practice Islam without having to convert all of us.,0
2425,Forced integration with a desire for assimilation is a dictatorship criterion.,0
2426,All women who wear a veil are considered dangerous in France today.,0
2427,"De nombreuses femmes souffrent en silence de ne pouvoir se vêtir comme elles le souhaitent en France le pays de la liberté! Elles préfèrent préserver leur conscience tranquille et renoncer à des activités de loisir et de sport qu'elles adorent, il est où le politique?",0
2428,Did you study Islam?,0
2429,On ne les embauches pas car justement elles sont voilées.,0
2430,"It is impossible, the musulmanie is swallowed up long ago, the same time as atlantis, located 2km further north.",0
2431,Je suis chez moi.,0
2432,"Islam also believes in the existence of Jesus and other Christian figures, because it believes in communication between peoples, how do you instead have the courage to say certain things?",0
2433,"If you know what's going on in a woman's head, it may be that you unconsciously take too much from Mel Gibson in the movie ""What women want"".",0
