,id,prediction0,prediction1
457,"Absolut desolater Auftritt, so klappt es auch im Bund mit 8%",0.5592820644378662,0.4407179653644562
458,"Ich persönlich denke, dass es ein Irrglaube ist, zu meinen, dass es nur an zwei-drei Personen und deren Masken-Affäre gelegen haben soll.....",0.7024627327919006,0.29753732681274414
459,"Ich weiß leider mittlerweile was Aktenlage heißt. Der Kleine ist keine ""Aktenlage"". Die Beamten bei  Behörden haben keine Art Gefühl/Mitgefühl/soziale Intelligenz. Alles nach Vorschrift leider kenne ich sowas. Ekelhaft",0.6579588055610657,0.3420412242412567
460,Hat sie doch gesagt bei Anne Will. Der Bund soll jetzt die alleinige Macht haben(Infekteon sschutzgesetz). Die bösen Ministerpräside nten. Wird nur noch Schwärzer für uns .🤮🤮🤮🤮🥵🤢,0.015619772486388683,0.9843802452087402
461,"Ich selbst hatte COVID 19 und bin Genesener, damals nachgewiesen mit PCR Test. Ich habe somit jetzt meine Grundrechte für 6 Monate zurückgewonnen. Meine Frau hingegen hat aus Interesse einfach mal einen Antikörpertest machen lassen um zu schauen ob sie es auch unentdeckt hatte. Das Ergebnis: Ja, sie hatte es ebenfalls! Nur ziemlich doof, dass sie mit diesem Antikörpertest offiziell laut Regierung nicht als Genesene gilt. Allerdings sollte man sich mit diesem Wissen es gehabt zu haben ja auch nicht sofort impfen lassen sondern ebenfalls 6 Monate warten. Heißt im Endeffekt: Ich darf munter shoppen oder ins Restaurant, meine Frau muss trotz Nachweis jedes Mal zum Test rennen. So macht das ja dann auch nicht wirklich Spaß und Sinn. Mein Vorschlag: Warum kann die Regierung nicht auch Antikörpertests genehmigen? Man könnte dort ja auch alle x Monate überprüfen lassen ob noch genug Antikörper vorhanden sind und somit den Leuten, die erst später erfahren haben erkrankt gewesen zu sein auch Erleichterungen zusprechen.",0.5603410005569458,0.4396589994430542
462,"Wie oft wurde dieses Thema schon ""durchgekaut""! Geändert hat sich nichts! Arme Menschen haben keine Lobby; sie können ihre Interessen nicht durch Parteispenden""u ntermauern""!!!",0.26523616909980774,0.7347638607025146
463,"Jetzt denken die Ungarn, sie wären die größten. Im Gegenteil, sie sind Weltfremd und Intolerant. Traurig. Man könnte meinen,sie leben noch im Mittelalter.",0.615502119064331,0.38449791073799133
464,Die Menschen bezahlen jetzt für ein schönes buntes Deutschland...u nd eine kritikable Asylpolitik.,0.5895411968231201,0.4104587435722351
465,"Kann Angi nicht doch nochmal antreten ??? Ich bin weiß Gott, kein Fan der CDU aber bei allem was nach Merkel kommen könnte, würde ich mir sehnlichst wünschen, sie würde weiter machen.",0.5913476347923279,0.40865233540534973
466,Das Thema ''mehr Rechte für geimpfte'' wäre angebracht gewesen !!!,0.6306225061416626,0.3693774938583374
467,"Und ich fordere, dass jeder Politiker seinem Wissen und Kenntnissen entsprechend ein Amt in der Politik bekleidet, leider sind 90 % nicht für Ihre Aufgabe geeignet,  die Dunkelziffer liegt wohl noch weit höher!",0.8461777567863464,0.1538221836090088
468,"Herr Bosbach ist jedes Mal wenn man ihn hört ""ein hervorragend ehrlicher Politiker "" da können sich viele ein Vorbild nehmen.",0.7929564714431763,0.20704352855682373
469,"Ich hab mich vor 20 Jahren ,als einer der ersten Harz4 Empfänger , selbstständig gemacht. es hat über 10 Jahre gedauert bis ich ein ordentliches Einkommen hatte. Leider scheiterte das Unternehmen nach 14 Jahren durch Kpmmunalbeamte, die keinen Bezug zum echten Leben hatten. Nun, mit meinem neuen Betrieb, geht es mir dank der Pandemie genauso. Man müsste Beamten und Politikern vorschreiben, dass sie mal ein paar Jahre in einem Wirtschaftsbezr oeb arbeiten müssen. Dann wäre vieles besser laufen.",0.7425548434257507,0.25744515657424927
470,"Wir haben eh nur noch Mainstream, alles andere wird platt gemacht. Inzwischen geht es mir auf den Keks das der positive Rassismus in der modewelt zu nahezu 100% Einzug hält. Gibt es eigentlich noch Wähler die das ""demokratisch"" finden ❓🙄",0.40823665261268616,0.5917633175849915
471,"Die Preise sind inzwischen für „Otto-Normalverbraucher“ nur noch utopisch, armes Deutschland. Kaum Chancen für junge Familien beispielsweise, die nicht durchs Elternhaus gepusht sind😡",0.2312764823436737,0.7687235474586487
472,"Totaler Quatsch, auf dem Land kein Einfamilienhaus ? Sollen wir auf den Feldern oder in Höhlen leben? Oder wollt ihr Wohnblöcke auf dem Dorf aufstellen, wo kein Lebensmittelges chäft und nichts vorhanden ist?",0.679822564125061,0.32017746567726135
473,"Gute Sache, Corona-Impfunge n für Taliban 🥳",0.4641351103782654,0.5358648896217346
474,"Im Grunde genommen gibt es nur einen Weg:.Impfen Impfen Impfen. Bis dahin muss alles auf die Grundbedürfniss e heruntergefahre n werden. D.h. Essen und Trinken. Alles andere ist kontraproduktiv , wie z. B. Skifahren, im Mittelmeer baden etc.",0.8231141567230225,0.17688588798046112
475,"Mehr Tempo, wenn der Impfstoff fehlt? Das wird schon seit Monaten so gefordert. Macht halt nur keinen Sinn.",0.7883098721504211,0.21169009804725647
476,"Freue mich auf Prof. Dr. Karl Lauterbach! Auch ""Hart aber fair"" hat entdeckt, dass er ein ""Zuschauermagne t"" ist! Dass jetzt die Älteren intolerant sein sollen, weil sie teilweise schon 2fach geimpft sind, ist schon wieder diese Übertriebenheit mit der auf alles mögliche heutzutage reagiert wird. Letztendlich ist es schon wieder eine gewisse Diskriminierung ! Man erinnere sich, so wurde die Impfpriorisieru ng aufgestellt! Und jetzt sollen die Älteren wieder intolerant sein, weil sie als erste drangekommen sind. Ich halte diese Art von Diskussion schon wieder für indiskutabel bis lächerlich!",0.42013251781463623,0.5798674821853638
477,"Im Grunde genommen, war die Situation mit Ansage. Das wußte die Regierung und hat gleich die Notbremse mit eingebaut. Keine Überraschung!",0.8569079637527466,0.14309202134609222
478,"Wohlbefinden geht also nur mit Urlaubsreisen? Und die Jungen wollen endlich wieder feiern. Haben aber ihr ganzes Leben noch vor sich. Im besten Fall. Was ist eigentlich mit den Menschen mittleren Alters? Zu jung für Astrazeneca und auf keiner Priorisierungsl iste zu finden. Ich hätte auch gerne einen schönen Sommer. Auch ohne Urlaubsreise. Außengastronomi e und die Teilnahme am öffentlichen Leben würden mir schon reichen. Ich lebe alleine und vereinsame zunehmend. Die erste Impfung liegt in weiter Ferne, so wie es aussieht. Ich habe mich als ehemals Alleinerziehend e auch auf ein freieres Leben gefreut, wenn der Junge mal im eigenen Leben steht. Jetzt sitze ich während einer Pandemie also alleine in meiner Wohnung und habe glücklicherweis e noch meine Tiere und meine Malerei. Das hält mich aufrecht, obwohl ich merke, dass ich zunehmend depressiv werde. Bin frühberentet, gehöre aber zu keiner Risikogruppe. Nur mal so... am Rande. 😉",0.6588637232780457,0.34113627672195435
479,"Meine Tochter ist in der 1. Klasse und hat keine Lust am Lernen. Sie fragt, warum ich sie denn nicht abmelden kann. Ist schon tragisch, dass ein Kind den Spaß am Lernen verliert, bevor es damit überhaupt erst so richtig los gegangen ist.",0.7653589248657227,0.23464101552963257
480,"Die Politiker solten endlich kapieren,das sie nicht die Auserwählten sind,die Pandemie in den Griff zu bekommen,sondern all die Menschen die sich mit der Bekämpfung von solchen Pandemien auskennen.Nähmlich Fachkräfte die dies studiert und erforscht haben,aber nicht nur ein paar auserwählte Fachkräfte sondern alle die eine Ahnung davon haben,und die gemeinsam darüber sich austauschen solten.Nur gemeinsam kann man den Virus in den Griff bekommen.",0.7911085486412048,0.20889148116111755
481,"Allen Betroffenen mein Mitgefühl und Kraft. Der Polizei ein grosser Dank, dass Sie den Täter schnell gefasst hat. Respekt, den Menschen, die versucht haben, den Täter aufzuhalten.",0.9025624990463257,0.09743752330541611
482,Was hat denn den Vorteil einer Anhebung des Mindestlohns? Das man dann mehr Steuern zahlt? Das dann alles noch teurer wird weil die anfallenden Mehrkosten auf das hergestellte Produkt umgelegt werden? Der einzigste der sich die Hände reibt ist der Staat weil er mehr Steuern generiert!!! Die Steuerlast muss nach unten...dann bleibt beim Arbeitnehmer auch was hängen!!!,0.5702792406082153,0.42972075939178467
483,"Schaltet mal der Frau Schayani das Mikro ab.....ist nicht mehr zu ertragen, was die vom Stapel lässt.",0.340646892786026,0.6593530774116516
484,Ja stimmt. Es ging uns in der Bundesrepublik nie so gut. Die Aufarbeitung ging sehr rasch. Das finde ich auch gut. Demokratie und Freiheit. Und Scheiß auf Preußen. Es war auch davor nie sehr freundlich zu seinen Anrainern. Wahre Größe kommt nur aus dem Herzen und dem Geist.,0.5296998620033264,0.47030016779899597
485,"Welche Reaktion würde Frau Roth wohl zeigen, wenn sich Ungarn in die Rechtsprechung unseres Landes einmischen würde.?",0.8439704775810242,0.15602952241897583
486,"Das Dumme ist nur, dass Nicht-Geimpfte und Nicht-Genesene für nahezu jede Kleinigkeit, sei es shoppen oder Frisör, sogar für die AUßEN-Gastro einen tagesaktuellen negativen Test vorlegen müssen, während die anderen nur ihre Bescheinigung vorlegen brauchen. Spontanietät fällt das aus. Hier schließen die Testzentren um 18 Uhr.....",0.10177655518054962,0.8982234001159668
487,"Ich finde soziales Engagement grundsätzlich gut. Aber ich finde auch, dass jeder selbst Verantwortung für sein Leben trägt und Eltern zusätzlich für das ihrer Kinder. Wenn Menschen entscheiden in Deutschland leben zu wollen und es ihnen gelingt hier eine Aufenthalts- und Arbeitserlaubnis zu bekommen um eine langfristige Perspektive in Deutschland zu haben, gehört es, aus meiner Sicht, dazu, dass jeder einzelne dazu beiträgt, dass die Integration gelingt. Dazu gehört in erster Linie die Kenntnisse der deutschen Sprache. Mich ärgert es immer wieder wenn ich höre, wenn Einwanderer seit vielen Jahren in Deutschland leben und hier langfristig bleiben wollen, aber so gut wie kein Deutsch sprechen. Mehr ärgert mich, wenn wir Politiker haben, die diese eklatanten Defizite nicht als solche bezeichnen, sondern der Meinung sind, wir müssen nun  alle möglichen Sprachen lernen um mit diesen Einwanderern kommunizieren zu können.",0.875571608543396,0.12442845106124878
488,"Oh der Wegner wieder ............... Ds ist doch schon ein alter Hut mit der Bebauung der Supermärkte also was will er uns erzählen . Bringen sie doch mal was eigenes zu Stande  anstatt hier Ideen von anderen ein zu bringen die im übrigen schon längst umgesetzt werden .  Immer mehr Berliner Supermärkte und Discounter setzen auf Dachaufstockungen mit Wohnraum. Eingeschossige Supermärkte mit großflächigen Parkplätzen bestimmen vielerorts das Bild in den Kiezen. Platz, der eigentlich für Wohnraum genutzt werden könnte. Discounter und Supermärkte sollen deshalb vermehrt mit Wohnungen überbaut werden. Lidl hat bereits im vergangenen Jahr damit begonnen, seine Berliner Verkaufsstellen zu überbauen, im Frühjahr folgte Aldi dem Beispiel. Und auch Rewe und andere Supermärkte planen bei neuen Filialen Wohnungsstockwerke ein.",0.1971464604139328,0.802853524684906
489,"Hart aber fair Team , Ist die Sendung Live oder aufgezeichnet? Ich mein nur wegen der Ausgangssperre ab 22 Uhr. P.S Rezepte für Bananenkuchen verteilen, aber keine Bananen da.",0.8296232223510742,0.17037679255008698
490,"Da wurden ja mal richtig Gäste aus der Mitte unserer Gesellschaft eingeladen. Ein Vater, Anwalt und eine erfolgreiche TV-Moderatorin.  Am Thema vorbei!!",0.75379478931427,0.24620524048805237
491,Sorry 😂 aber die grünen taugen bei gar nix als Vorbild 🤣🤣,0.19777092337608337,0.802229106426239
492,"Wertschätzung und Respekt setzt ein gewisses Maß an Intelligenz voraus. Wo das Problem für viele Politiker schon anfängt.  Zum Thema Direktversicher ung, die keine Betriebsrente ist: Wer die monatlichen Krankenkassenbe iträge um monatlich 210 EUR ab 2004 in die Höhe geschraubt hat und jetzt ab 2020 eine kaum merkbare Entlastung von 23,87 EUR als spürbare Entlastung verkauft, braucht sich bei den nächsten Wahlen nicht wundern, wenn andere Parteien als Schwarz, Rot und Grün gewählt werden! Wir sind zwar Grau, aber nicht senil, um nicht diese Enteignung zu vergessen!!! Erst angelockt mit dem Versprechen der Politik, das bei der Auszahlung der Direktversicher ung Beitragsfreihei t besteht, aber dann von der Politik gnadenlos mit Dreifachverbeit ragung abgezockt! WWW.dvg-eV.org",0.34820714592933655,0.6517928838729858
493,"Inzwischen ist wieder eine ganze Klasse in der Schule meiner Tochter in Quarantäne. Ich wünschte mir auch für dort sinnvolle Möglichkeiten, sich nicht zu infizieren, solange Kinder nicht geimpft werden können und immer noch kritische Varianten des Virus im Umlauf sind. Leider ist dort bisher absolut nichts passiert.",0.8960923552513123,0.10390763729810715
494,Was sucht die Bundeswehr im Ausland??,0.7582616209983826,0.24173839390277863
495,"Sie wissen, es fahren nur 20% ein Auto, von den 83 Millionen Einwohnern.🌷",0.8768588900566101,0.12314117699861526
496,War ja klar! Immer das gleiche Täterprofil! Die sollte man ALLE wegsperren!!!1! 11!!! 😠 Schon wieder war es... ein MANN!,0.11712171137332916,0.882878303527832
497,"Leider entwickelt sich die SPD immer mehr zu einer MInderheitenpar tei. Die Partei, die für soziale Gerechtigkeit und Arbeiter eingetreten ist, gibt es schon lange nicht mehr. Man sollte jedem SPDler eine Zitatensammlung des Helmut Schmidt als Pflichtlektüre als Lehre geben. Vielleicht hilft das ja...",0.3316112160682678,0.6683887839317322
498,"Man muss unterscheiden zwischen Rentnern, die quasi gezwungen sind weiter zu arbeiten, weil die Rente nicht reicht und dann gibt es noch Rentner, die gerne weiter arbeiten. So pauschal wie einigende hin stellen ist es nicht. 🤷‍♂️",0.7483494281768799,0.2516506016254425
499,Wer hat den dafür gesorgt das die Löhne in den Keller gewandert sind? Wer hat für die Steigerung der Altersarmut gesorgt? Ich sage nur Agenda 2010,0.7483634352684021,0.2516365647315979
500,"Respekt vor Österreich, sehr sehr gut gespielt!",0.9159572720527649,0.08404266089200974
501,"+++ Warnhinweis: Folgender Text könnte Spuren von Sarkasmus und Ironie enthalten +++  22.03.2020… Verzeihung… 2021:  Kanzlerin und Ministerpräsident*innen beschließen Knallhart-Lockdown!  Ein zusätzlicher „Ruhetag“ an Ostern wird nun alles ausgleichen, was im vergangenen Jahr versäumt wurde. Einige mögen murren, stundenweise wäre auch ausreichend gewesen – aber dieser eine zusätzliche Schließtag ist unumgänglich, es heißt Zähne zusammenbeißen und durch. Generell ist „Schließung“ die Devise dieser Krise.  Vielleicht verschwindet das Virus aber auch wie ein Wunder über Ostern – man hat in der christlichen Vergangenheit an diesen Tagen schon so einiges erlebt. Wenn Auferstehung möglich ist – warum dann nicht auch die „spontane Virusverflüchtigung“?  Und falls nicht, auch kein Problem.  Deutschland und insbesondere die Bundesländer haben die Lage unter Kontrolle. Genauso knallhart, wie die EU bei Impfverhandlungen- und Kauf vorgegangen ist, wurden in einem irrsinnigen Tempo, ohne jegliche bürokratischen Hürden, Tests von den Bundesländern gekauft – die nun flächendeckend in allen Kindertagespflegestellen, Kitas und Schulen zur Anwendung kommen. Es musste nicht erst die Zertifizierung abgewartet und komplizierte Ausschreibungsverfahren und Auftragsprozedere durchlaufen werden. Während die Discounter noch auf ihre Lieferungen warten, sind die Lager der Bundesländer längst gefüllt mit Selbsttests.  So können Kitas und Schulen geöffnet bleiben, vollkommen ohne Ansteckungsgefahr. In Kitas haben bis zu 30 Haushalte ohne Mindestabstand und ohne Masken Kontakt. Ein Paradies, denn wo sonst sind solche Zustände während der Pandemie möglich? Viele Jugendliche wünschten sich derzeit, sie wären noch im Kitaalter…  Kindgerechte und einfach anzuwendende „Lollitests“ wurden bereits vor Monaten entwickelt, so dass auch Kleinkinder ohne Probleme getestet werden können. Denn wenn ein Land wie Deutschland innerhalb von Monaten einen passenden Impfstoff zur Verfügung stellen kann, werden zuverlässige Selbsttests quasi nebenbei erforscht und perfektioniert. Alle Eltern sind ohne wenn und aber bereit, diese Tests zur Sicherheit aller vor Betreuungsbeginn anzuwenden und symptomatische Kinder (auch mit Schnupfen) werden selbstverständlich zu keiner Zeit in die Betreuung oder die Schule geschickt.  Apropos Eltern: Alle Arbeitgeber*innen stehen hinter ihnen und unterstützen mit Begeisterung die Möglichkeit, zusätzliche Kinderkranktage in Anspruch zu nehmen. Väter nehmen diese Tage ebenso rege in Anspruch wie Mütter, es herrscht keinerlei Ungleichheit zwischen den Geschlechtern.  Selbstverständlich sind die Gruppen in den Kitas streng getrennt und bei jedem Kind mit Symptomen wird zusätzlich zu den vorsorglichen, wöchentlichen Tests bei den Kinderärzt*innen per PCR-Test abgeklärt, ob es sich um eine Covid-19-Infektion handeln könnte.  Auch nachmittags halten Eltern sich streng an die Gruppentrennungen. Niemand käme auf die Idee, sich nachmittags mit einem Kind außerhalb der eigenen Gruppe zu treffen, nur weil die Freundin/der Freund des eigenen Kindes blöderweise in einer anderen Gruppe betreut wird. Andernfalls würden schließlich die strengen Gruppentrennungen mit verkürzten Öffnungszeiten ad absurdum geführt.  In Schulen nehmen 100 Prozent der Schüler zwei Mal wöchentlich freiwillig an den Testungen teil, aus Solidarität und in dem Bewusstsein, dass auf diesem Weg am Ende der Infektionskette Menschenleben gerettet werden. Lehrer*innen sind begeistert – zusätzlich zum tragfähigen Konzept des Lüftens dürfen sie nun in den Klassen ohne vollkommen überflüssige Schutzkleidung Schülergruppen beim Testen anleiten.  Genauso gerne lässt sich das pädagogische Personal in Kindertagespflege, Kitas und an Schulen zwei Mal pro Woche außerhalb der Schul- und Betreuungszeiten auf Covid-19 testen, Termine in den Abendstunden bei Ärzten gibt es hierfür wie Sand am Meer. Und was soll man in der Freizeit sonst Großartiges machen? So ein Test bringt wenigstens etwas Abwechslung in den Alltag; und natürlich Spannung! Denn fällt der Test positiv aus, ist es für die getestete Person zu spät und der Ausgang ungewiss. Das verspricht mehr Nervenkitzel als jeder Sonntagskrimi…  Einige mögen nun argumentieren: Aber was ist mit den massiv steigenden Infektionszahlen bei Kindern und Jugendlichen aufgrund fehlender Schutzkonzepte? An dieser Stelle sei gesagt: Eindeutig Fake News, vollkommen falsch interpretierte Zahlen. Außerdem sind bald alle pädagogischen Fachkräfte geimpft (bis auf Lehrkräfte an weiterführenden Schulen, denn diese haben Superkräfte). Alle Kommunen haben die Terminvergabe hervorragend organisiert, es gab keinerlei Schwierigkeiten oder gar Rückstände, Impfstoff im Überfluss und bis spätestens Ostern sind alle Kindertagespflegpersonen, Erzieher*innen und Grundschullehrer*innen immun. Und wie bitte soll das Virus dann noch von einem infizierten Kind auf andere Kinder übertragen werden? Unmöglich. Auch die Risikopersonen in den Familien erfahren so maximalen Schutz und die Kinder müssen keinerlei Sorge haben, Covid-19 unbemerkt mit nach Hause zu bringen.  Die wirklichen Treiber dieser Pandemie sind längst ausgemacht: Restaurants, Hotels, Kultur, Einzelhandel. Zu Tausenden fanden dort Ansteckungen statt, denn sonst wären monatelange Schließungen wohl kaum gerechtfertigt. Deutschland weiß, was es tut – das wird wohl kaum jemand bezweifeln! Ein paar Existenzen mehr oder weniger spielen keine Rolle, außerdem gibt es Staatshilfen. Auch hier wieder: Schnell und unbürokratisch. Denn würde es Monate bis zur Auszahlung dauern, hätten viele Menschen ein wirkliches Problem. Und von wirklichen Problemen sind wir in Deutschland weit entfernt. Knallhart, immer einen Schritt voraus und mit einer Strategie, die ihresgleichen sucht, führt uns die Politik verantwortungsbewusst durch diese Krise.  Dank dieser großartigen Strategie dürfen Deutsche nun auch endlich wieder sorgenfreie Tage im 17. Bundesland Deutschlands verbringen – auf Mallorca. Gefährliche Virusmutationen? Können den Deutschen dort nichts anhaben, sie werden einfach mit dem Handtuch weggewedelt, bevor dieses zur Reservierung der Liege verwendet wird. Sollte doch unbemerkt eine Virusmutation in den Körper des Urlaubers eindringen, wird dieser Vorgang spätestens beim Covid-19-Test am Flughafen vor dem Abflug enttarnt und der Urlauber vor Ort isoliert. Es ist ausgeschlossen, sich in den letzten Tagen des Urlaubs zu infizieren, so dass ein anfangs negativer Test auch bis zu 14 Tage nach Rückreise noch aussagekräftig ist. Es besteht folglich keinerlei Gefahr, dass reiserückkehrende Erwachsene oder gar Kinder das Virus in Einrichtungen, auf der Arbeit oder im Freundeskreis verbreiten könnten.  Welche Gefahr hingegen vollkommen unterschätzt wird und was von unserer Bundesregierung umgehendes Handeln nach sich gezogen hat, ist die „kontaktloser-Urlaub-im-eigenen-Land-Virusmutation“. Diese Art der Mutation findet sich überwiegend in Ferienhäusern, Ferienwohnungen und in Wohnwägen und wartet in dunklen Ecken der jeweiligen Unterkünfte darauf, den ahnungslosen Urlauber in einem unbemerkten Moment anzufallen. Eine unkontrollierbare Gefahr – welche durch das Verbot des innerdeutschen Reisens umgehend gebannt wurde. In anderen Ländern besteht hingegen in derartigen Unterkünften kein Grund zur Beunruhigung, es handelt sich um ein innerdeutsches Problem.  Und für alle, die sich jetzt fragen, von welchem Land ich spreche, wenn ich mich auf Deutschland beziehe: Die Rede ist vom „Ich-mach-mir-die-Welt-wiede-wiede-wie-sie-mir-gefällt“-Land.  Fragen Sie mal die deutschen Politiker*innen – die meisten sind dort Zuhause.",0.7207586765289307,0.2792413532733917
502,"Und wieder ein Grund, diese Sendung nicht zu schauen. Was hat er bisher geleistet?",0.8145504593849182,0.1854495257139206
503,"Ich traue keiner Partei, keinen Politiker. Solange diese gleizeitig als Lobbyisten arbeiten. Vorallem dieses dann noch nichteinmal offen legen. Jeder anderer Arbeitnehmer muss jeden Nebentätigkeit seinen Arbeitgeber mitteilen und darf nichts mit seinem Hauptberuf zu tun haben.Politiker vergessen,dass der Bürger sein Arbeitgeber ist.Also wähle ich keinen.",0.7903606295585632,0.209639310836792
504,"Puh..... Keine besonders gute Idee sich mit jemandem anzulegen, der Waffen hat.... Ruhe in frieden... Wer weiss ob du nicht noch schlimmeres verhindert hast",0.615228533744812,0.3847714960575104
505,"Wie erfolgreich ist die Impfkampagne in deutschen Bundesländern und anderen Staaten, wo gerät sie ins Stocken? Wir zeigen hier, wie viele Menschen bereits geimpft wurden: https://kurz.zdf.de/N0F/",0.8336782455444336,0.1663217693567276
506,"Glitschig wie ein Aal der Scholz, und zu keiner Aussage bereit… so einen kann man doch nicht als Kanzler haben wollen.",0.035277027636766434,0.9647229909896851
507,Ich stimme da eher Lauterbach zu ich finde es katastrophal das man den Impfstoff jetzt ausgesetzt hat selbst wenn es nur eine Woche sein sollte ! Der Ruf war ja schon vorher angekratzt . Das wird eine sogwirkung haben die bei den aktuellen infektionszahlen einfach Katastrophal ist.  Zusätzlich zeigt die Regierung wieder einmal das sie einfach in keiner einzigen Situation mit einem Plan B auftrumpfen kann ! Wo wäre denn das Problem einfach weiter zu impfen und parallel mit einer trombose Profilaxe entgegen zu wirken problematisch wäre das nur bei Menschen mit Gerinnungsstörung oder Menschen die kurz vor einer Operation stehen in beiden Fällen würde man aber ohnehin nicht impfen ,0.5326554179191589,0.46734458208084106
508,Ich bin sicher: -De Mangel an CO2 in der Luft ist der Grund dafür,0.8773114085197449,0.12268858402967453
509,Wie in Deutschland,0.8424029350280762,0.15759703516960144
510,"Gerecht wäre es für mich als zweifach geimpfte, dass wir geimpften jetzt mit der Wahrnehmung unserer Rechte warten, bis ALLEN ein Impfangebot gemacht worden ist. Wenn sich jemand nicht impfen lassen will, ist das dessen Entscheidung und hat mit der Wahrnehmung meiner Rechte nichts mehr zu tun. Aber ich finde es nur gerecht, wenn wir geimpften jetzt auch solidarisch mit denjenigen sind, die bisher noch kein Impfangebot hatten. Auch wenn diese Haltung nicht sehr populär ist.",0.8975372910499573,0.10246273130178452
511,Ja ja,0.9453669786453247,0.054633062332868576
512,"Es steckt ja schon im Wort „nachdenken“, nach der Pandemie denken 🤔",0.7476704716682434,0.2523295283317566
513,"Der FDP Minister kann es ja besser machen in Rheinland-Pfalz, der ist an der Regierung. Ist ja Vieles Ländersache!",0.806530237197876,0.1934698075056076
514,"Man hat das Gefühl, dass einige MP mehr auf die Covidioten hören als auf die Mehrheit, die sich Schutz vor der Pandemie wünscht. Wir brauchen eine klare Führung, um schnell(er) zur „Normalität“ zu kommen!",0.6940715312957764,0.3059285283088684
515,Der Mann hat absolut Recht.,0.7020872235298157,0.2979127764701843
516,"Verehrte Frau Maischberger, was sagt Hr. Lauterbach dazu, dass er in der Bertelsmann-Stu die für eine Reduzierung der Krankenhäuser plädiert und sich heute Sorgen um die Überlastung des Gesundheitssyst ems macht???",0.7108424305915833,0.28915759921073914
517,"Ein Lockdown für die Politiker die uns in diesen Schlamassel geführt haben wäre angebracht. Aber die sitzen in ihren Wolkenkuckucksh eimen und geben weiter gute Ratschläge, wenn sie nicht gerade mit Maskendeals beschäftigt sind. Die Regierung hat den letzten Cent Glaubwürdig verspielt, der Schaden ist nicht mehr gut zu machen",0.15917043387889862,0.840829610824585
518,"Da brauch man kein Querdenker sein, es wird Zeit für weitere Lockerungen und das wir zur Normalität zurückkehren!",0.7135978937149048,0.2864021062850952
519,"tja, da scheinen die geneigten westdeutschen im studio doch sehr überrascht von der westgemachten abwanderung. niemand, von denen, hat scheinbar etwas von den ursachen, folgen und nebenwirkungen gehört oder von der wirtschaftskraf t, die über 3 mio fachkräfte im konjunktur-förd ergebiet-west, entwickelt haben. so bleibt der vorwurf der wissens-lücken- presse. dem bayern blume sei noch schnell erklärt, dass ca. 1 mio ostdeutsche fachkräfte den laden bei ihm mit am laufen halten. zumal die sich auch noch biologisch vermehren.",0.3308756351470947,0.66912442445755
520,"Jedes Medikament, jeder Impfstoff birgt Gefahren,selbst Aspirin, welches alle bei jedem bischen schlucken. Die Risikoquote ist so gering. Einfach Leute, die sich impfen lassen möchten aufklären, Unterschrift einholen und impfen lassen.",0.7422956824302673,0.25770431756973267
521,"One Lautsprecher, schau ich keinen Sendungen.",0.9055542349815369,0.09444572031497955
522,"Danke für Ihre Sendungen und weiter so! Herzlichen Glückwunsch zu 60 Jahre investigativem, großartigem Journalismus!",0.9173128604888916,0.08268706500530243
523,"so eine Lächerliche Klimahysterie ,als wenn Deutschland mit seinen 2% Anteil am Weltklima etwas ändern könnte, stattdessen wird alles das abgeschaft was uns zum heutigen Wohlstand verholfen hat ,diese unterbemittelte n Klimajünger wären gut beraten wenn sie vor der Russischen, Chinesischen, Indischen, Amerikanischen Botschaften ihre Show abziehen würden , dann würde ich sogar Verständnis dafür aufbringen können",0.20169587433338165,0.7983040809631348
524,Unsinn. Die Lehrer können sich impfen lassen und die Kids erkranken nicht schwer. Die Panik ist daher nicht begründet oder auch nur im Ansatz nachvollziehbar ,0.805582582950592,0.19441738724708557
525,Meine Prognose ist dass der hl.abend der 24.12.sein wird,0.890613853931427,0.1093861311674118
526,"Demokratische Freiheitsrechte, das war wohl offensichtlich gestern. Feiner OB der dafür eintritt seine Bürger solange zu gängeln bis sie brav auf (Impf)Linie sind. Also doch der Weg in die Zwangsimpfung, oder sich als Mensch zweiter Klasse behandelt zu lassen. Pfui!!!",0.1933659464120865,0.8066340684890747
527,"Lustig wird es sowieso. Wo man heute vielleicht von Unfähigkeit spricht, werden wir bald vielleicht infantil gebrauchen können, denn zu viel mehr dürfte grüne Politik nicht reichen.",0.6905307769775391,0.30946922302246094
528,Mut zeigte am Montag etwa ein Spieler der US-amerikanischen Football-Liga NFL: In einem vielbeachteten Schritt hat Carl Nassib von den Las Vegas Raiders als erster aktiver Football-Profi der NFL seine Homosexualität öffentlich gemacht. Mehr dazu: https://kurz.zdf.de/hqhd/,0.8489040732383728,0.1510959267616272
529,"Was bei allem Für und Wider und Gefühlsduseleie n stets vergessen oder ausgeblendet wird: daheim bei sich leben viele dieser Flüchtlinge noch sehr viel schlechter und schlimmer, das scheint so wenig bekannt zu sein?",0.6032641530036926,0.396735817193985
530,"Wo bleibt die Solidarität für Chancengleichhe it in den Bildung für ALLE? LBGT Solidarität ist wichtig. Aber bei den richtigen existenziellen Problemen, doch unbedeutend.",0.8863054513931274,0.11369457095861435
531,Müssen die jungs erst getötet werden..mein einer Sohn war auch im Einsatz und hatte hinterher lange psychische Probleme,0.5537400245666504,0.4462599754333496
