,comment_id,comment_text,Sub1_Toxic,Sub2_Engaging,Sub3_FactClaiming
296,334,"@USER Divertido. No me refiero, como usted piensa, a esta mujer. Sino al tema del programa. Casa. Sólo leer un artículo en lugar de reaccionar en el reflejo • Por lo tanto, usted puede ser más estereotipado que yo. No he pensado en el origen de la persona citada. Sino en lo que ella dice",0,1,1
297,463,@USER no puedes leer? ¿Qué integración? Bulshit! No me integraré según tus ideas! ¡Agradezca que entre en la Caja de Pensiones ! Punto final de la discusión,0,0,0
298,843,Típico FDP para proteger a las cooperativas privadas codiciosas!,0,0,1
299,2059,@USER Reino Unido no ha ratificado ni aplicado en absoluto el Acuerdo de Schengen. https://www.chengenvisainfo.com/es/Estados-de-schengen-Zuma/,0,1,1
300,2584,"Buena frase satírica del tipo CDU: ""Somos los Baja Sajonia, stockdoof, y crecemos torcidos...""",0,1,1
301,1284,Como el responsable de VW puede sentarse allí y dar cosas así de sí mismo...,0,0,0
302,1519,No estamos salvando el mundo solos ! Hay muchos otros en el barco y ellos también tienen que querer un cambio. No veo nada de eso.... .. Continúo conduciendo mi viejo Porsche por el país y me divierto.. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,0,1,1
303,2401,"El AKK acaba de admitir que todo está censurado, y yo también caí en la era Schröder como un joven elegido. Si los precios van a subir ahora, entonces también los Flophis Verdes despertarán. Pero me muestra cuán estúpidos e influyentes son los alemanes.",1,1,1
304,826,@USER Sí es ! Sólo CDUCSU y FDP no han querido. Desde hace más de 30 años en el poder y nada hecho por el SPD tampoco es mejor.,0,0,1
305,497,"@USER Lee el comentario de entrada, no tiene nada que ver con ""quejarse"" y si te aburres del tema, hay una función de desplazamiento.",0,0,0
306,1460,@USER La palabra adolescente probablemente,0,0,0
307,1105,"@USER Sus políticos bávaros CSU consiguen el puesto de ministro sólo por cuota. ...y qué trae el fregadero, lo que trae el Seehofer. Sólo el Sr. Müller hace de los tres una buena política.",0,0,1
308,1874,"Todo el mundo ha dicho en el programa si donó o no, Sr. Spahn NO se ha pronunciado, eso es lo que esperaba al menos, si llego a este proyecto de ley. Ciertamente todo el mundo debería ocuparse de esto, mi orden del paciente he terminado, ¡he terminado! Sin embargo, lo que me da que pensar, ¿qué pasa con los alcohólicos que arruinan el órgano donante, entonces, porque no pueden dejar la botella...",1,1,1
309,3150,Amor @USER.. la AFD es el resultado de la tolerancia mal entendida... y no el resultado de la ley pública...que muy raramente invita a los políticos a cambiar de opinión. La presión crea contrapresión.. una ley física,0,1,1
310,629,@USER documentos justificativos?,0,0,0
311,2554,"Esto tendría un efecto beneficioso sobre los flujos de refugiados, que sería incluso peor que cualquier otra cosa, y que, por ley, deben tener lo mismo que los ciudadanos de la población.",1,0,0
312,1832,Los órganos @USER son sacados de los moribundos.,0,0,1
313,2713,"Me pregunto dónde está el programa de los Verdes para mejorar el clima. ¿Alguien tiene un enlace con él? Por cierto, un impuesto sobre el CO2 sería el impuesto más injusto de todos. Es el que afecta a todos, sobre todo a los que no tienen nada. Los Verdes continúan a Hartz4 donde dejaron en el gobierno. Sólo cuando es demasiado tarde, la gente se despierta.",0,0,1
314,2417,"@USER, por desgracia, pero el beneficio es lo que mantiene al estado en marcha - ¿cómo va a funcionar?",0,0,0
315,1901,@USER las industrias farmacéuticas ! Los receptores deben tomar durante toda la vida un cóctel de inmunosupresores que son altamente cancerígenos ...... si después de unos cinco años entonces el cáncer se está poniendo en marcha merecen otra vez !,0,1,1
316,99,"Los limpiadores tienen una tarifa de 11,30 o algo así. La última vez que hablé con nuestro limpiador, no se trata de la actividad, sino de lo injusto que es el sistema. La gente que trabaja y lo que ahorra para la edad se quita todo lo que han ahorrado cuando se deslizan en H4 justo antes de la jubilación. Qué antisocial es eso. Hay mucha gente con formación profesional donde no se gana mucho más.",1,1,1
317,2229,"Sí, el presentador es genial allí no hay nada .Me encantaba verlo. Pero el paquete de políticos no funciona.Imagínese como en la escuela frente a cualquiera que habla entre ellos o grita en el pasillo de allí para terminar el programa en 5 minutos.",1,1,0
318,505,"Yo [f]rage [m]al todos los griegos aquí en la ronda:[ ][w]elche país es su hogar? Turquía o Alemania?[ ]Y por favor, ninguna respuesta [como] ""ambos"" [o] cualquier otro lenguaje[]. El lenguaje es enormemente importante en la integración. Salami allerleikum.",1,0,0
319,2003,Kevin puede volver a exponer su estupidez en la televisión pública.,1,0,0
320,2825,@USER donde te he ofendido,0,0,0
321,2408,"@USER que es igual que la verde Anna Lena, tampoco deja ninguna palabra.",1,0,0
322,1281,@MEDIUM Gewähr:-),0,0,0
323,3116,"@USER también debería dejar el ""post""",0,0,0
324,1934,"@MEDIUM Si usted es una prensa objetiva que tiene que seguir los hechos, ya que también tiene una DEFENSA DE EDUCACIÓN, debe hablar por órganos, debe ser asignada a la mafia de órganos y/o farmacéuticos, o debe ser llamada prensa de mentiras o reconocer que no puede cumplir con su misión. ¡Entonces se le declarará inhabilidad! ¡Todo no es realmente agradable!",1,1,0
325,2596,"@USER Aquí un pequeño pilar de pensamiento: ""El término ""comunismo"" se remonta a la palabra latina ""communis,"" que significa ""común."" El ""socialismo"" a menudo se utiliza de manera equivalente y se considera como un primer paso hacia el objetivo final comunista: la ""sociedad ideal."" La idea básica de esta sociedad es la comunidad y la igualdad. No debe haber distinción en ""pobre"" y ""reino"" y la propiedad privada se entrega en gran medida al Estado. Los llamados medios de producción como edificios, tierras y maquinaria pertenecen a todos juntos. (...) Así, el pensador y filósofo Karl Marx, que como pionero del comunismo, exige que se ponga fin a la explotación de los trabajadores por parte de los ""capitalistas"" cada vez más ricos (...) Creyó que no debería haber más propiedad privada, sino que en una ""sociedad sin clases."" (...) Sólo se podía recibir determinados canales de radio y televisión, sólo se leían ciertos periódicos y libros, y que los medios de comunicación de los países socialistas, y que se apoyaban de nuevo a todos los ciudadanos, y que se habíamos en una política anticomunista y que se habíamos.",0,0,1
326,614,"@USER La AFD ha sido muy a menudo invitada. Nadie puede tomar en serio estas teorías de la conspiración, lo siento. Siempre este ""la AFD es la pobre víctima"" Este llanto me entusiasma mucho.",0,0,1
327,1464,"En el pasado, China ha introducido una cuota para los vehículos electrónicos. China es nuestro país exportador n° 1. Noruega y Suecia quieren prohibir por completo los motores de combustión interna en 10 años. Al chantajear Trump, nuestros fabricantes de automóviles invierten muchos miles de millones para los vehículos electrónicos en Estados Unidos. América es nuestro país exportador n° 2... de Mercedes está funcionando desde hace un año en China, los coches eléctricos de la banda. BMW invierten en China más de 6.5 mil millones de euros. 3 mil millones en una fábrica existente y 3.5 mil millones en una nueva fábrica de vehículos electrónicos. Creo que si esto continúa, todo el mundo puede volver a su país de origen, ¿qué es lo que ocurre cuando este mercado de motores de combustión en el extranjero se está hundiendo en el extranjero? En algunos años tendremos que introducir un vehículo alemán. La prohibición del gasóleo no es otra cosa que prepararnos lentamente. Hay un enorme cambio en nuestros vehículos, lo que puede ocurrir desde el extranjero, y lo que está pasando ahora en el extranjero.",1,1,1
328,2090,"@USER es el Teddy en su perfil, ¿aún queda de su última visita a la estación de esclavos?",1,0,0
329,643,"¡Por qué siempre se invita a las personas de 3 o 4 izquierdistas en los programas de charla de la justicia pública, que luego se lanzan verbalmente a un conservador en un grupo! Totalmente injusto e injusto... además de la audiencia de actuación de la izquierda... increíblemente... como en la RDA.",1,0,0
330,337,"Migrante no significa otra cosa que: vagando. No es una palabra de insulto en sí misma, sino la palabra para un hecho.",0,1,1
331,2780,"@USER cuántos amarillos negros verdes izquierdas, etc. de la AfD - oh hombre •Dios deja que llueva el cerebro para él",1,0,0
332,1631,"@USER .. va a cambiar dentro de dos años, pero nadie habla de ello. Si Toyota instala la primera batería sólida ecológica en los vehículos, con un alcance de 800 kilómetros y un tiempo de carga inferior a 4 minutos. Mercedes lo ha confirmado y quiere construirlo a partir de 2023.",0,1,1
333,1899,@USER ......pero a pagar ya.....,0,0,0
334,273,Los verdes y los cabaretistas no se echarían a perder.,1,0,0
335,554,"El tema del programa: ""Heimat Alemania - sólo para los alemanes o abiertos a todos?""- wier weirschüßen wein wein sin tener en cuenta el origen. Como se puede ver en el curso de la emisión, esta pregunta flotaba sobre todo. Por lo tanto, mi pregunta, que sin duda es aficionada a la rutina se evapora.",0,1,1
336,1455,Baterías en Austria Magna..,0,0,0
337,3094,los muchos comentarios fanáticos del odio dan a chico la razón!!,0,0,0
338,2062,"¡Todo el mundo necesita alimentos! La agricultura es indispensable para todos. ¡Por desgracia, no se aprecia lo suficiente, especialmente en lo que se refiere a los menos ganados de sus productos! El mercado mundial regula los precios, es decir, la globalización. Para ser competitivos es necesario que las explotaciones sean cada vez más grandes. Los cereales y los animales de granja son productos puramente comerciales. ¡La mayoría de los agricultores no se preocupan por la salud de sus animales! ¿Es dinero efectivo que perderían con animales enfermos o muertos? ¡La granja romántica con animales felices es pura ilusión o sólo encontrar agricultores aficionados que no tienen que alimentar a la familia!",0,1,1
339,248,* * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,1,1,1
340,2387,@MEDIUM ?????????????,0,0,0
341,1606,"Es curioso que los Verdes nunca digan nada de que los pulmones de nuestro planeta, las selvas tropicales, son talados a favor de la digitalización, a favor de la economía, a favor de las baterías de los coches electrónicos, y por lo tanto no se puede convertir el CO2 en oxígeno. Pero, si quieren permanecer creíbles, ¡porque si se opera al planeta los pulmones, es lo mismo que si se sacan los pulmones de una persona, no puede ser reemplazado! No puede respirar más. ¡La máscara de oxígeno tampoco sirve! La gente como los nuevos edificios sólo quiere distribuir máscaras de oxígeno, pero nunca ir a las causas porque ellos mismos se benefician de esta economía! Por lo tanto, no van a cambiar nada.",0,1,1
342,527,"Ahora lo entiendo bien ? . . . . . Si estoy en Portugal con mi camión, allí fuera y digo ""quiero formar parte de él"" , entonces soy automáticamente portugués ? . . . . . O si voy al Congo , allí el deseo o también la exigencia de ser parte de él , entonces soy automáticamente congoleño ? . . . Suena un poco difícil de entender , pero no tengo ningún estudio de teología roto y por lo tanto me gustaría que me enseñe . . . .",1,0,0
343,1912,El hecho de que el verano quiera capturar incluso a los sin techo fue la coronación.,0,0,1
344,1697,"¿Cuántos hospitales hay en Alemania? ¿Y cuánto de los cuales son capaces de extraer órganos? Además, el costo es muy alto para esta extracción de órganos . El hospital no puede merecer esto.",0,0,1
345,1083,Como se puede ver en el gobierno !!! Las mujeres sin competencia quieren regalar un portaaviones a Macron... o necesitan asesores para los asesores Sólo puedo dar las sacudidas en la cabeza • no necesitamos más mujeres... necesitamos profesionales que entiendan su oficio...,1,1,1
346,890,"@USER Me refiero a otra cosa. Los policías ya no son tomados por completo, escupidos, etc. Los soldados dicen que no deben conducir en tren con uniforme debido a esas faltas de respeto que han aumentado enormemente aquí.",0,1,1
347,1556,"Si no puedes volar con las Maldivas no puedes volar, al menos la has visto.",0,0,0
348,449,"@USER créeme , la mayoría de los que hacen sus comentarios de odio aquí son duros4 Schmarotzer:) he tenido mi experiencia con ustedes daitas idiotas",1,1,1
349,2246,"Querido Patriot, aprenda su lengua materna antes de empezar a defender su patria de forma ortográfica. //Team Boris Palmer Watch",1,1,0
350,1417,"Sí, rápido todos los árboles, comprar 5G teléfonos móviles y alcalde chupando la bolsa tú pequeña Profesora",1,0,0
351,1669,"Ahora que todo está roto, ustedes están actuando ???? Demasiado tarde no habrá regeneración",1,0,0
352,2137,@MEDIUM pero no pasa nada,0,0,0
353,1137,"También tengo algo agradable: ""Pero no tienes que pensar que puedes dejar de trabajar cuando tenemos hijos."" ""No tengo que mencionar que nunca tuve hijos con este ""hombre"" ... Y entonces yo ya era independiente y nunca habría dejado mi trabajo por completo. Pero el Señor ni siquiera fue capaz de caminar con ""nuestro"" perro cuando tuve un menisco roto. Entonces de repente fue mi perro.",0,1,0
354,807,"@USER no, Plasberg o mejor, los canales públicos no son el mundo. Podemos financiar esta locura mes tras mes caro... ¡Usted, y yo también!!!",0,0,1
355,1333,Di Eskimo..entonces hay vueltas en el estudio..,1,0,0
356,855,@USER Sí y en el desarrollo de los nacimientos nadie piensa en los extranjeros Testigos de 4 a 5 niños los alemanes 1 hasta un máximo de 2 niños así que en 30 años mucho más extranjeros que alemanes viven en esta Alemania .,0,0,1
357,2573,"@USER Entonces se une, al menos durante meses. La decencia ordena que se ponga algo en contra de la eliminación del pluralismo",0,0,0
358,343,"Y para mí, usted es un alemán:-)",0,0,0
359,727,"Es un principio que se ha retrasado hace mucho tiempo. ¿Quién pide la música también paga a la capilla, pero qué va a hacer para contrarrestar el aumento de los precios de la vivienda?",0,0,1
360,2892,Muy maduro.,0,0,0
361,3217,Todo inservible viene a Bruselas o Alemania,1,0,0
362,1900,@USER son demasiado viejos como donantes....sorry,1,0,1
363,2808,Apuesto a que se suponía que el Masslow era el dueño de los últimos minutos.,1,0,0
364,1835,"@USER , eso es hermoso. Por lo tanto, los donantes todavía no son el problema y no lo serán. 80 por ciento de los donantes potenciales estarán disponibles para la donación. El problema son las clínicas que no informan de la disponibilidad de órganos.",0,0,1
365,918,"@USER , siempre ha sido así. Siempre ha sido posible elegir entre ofertas privadas y de bienes raíces.",0,0,1
366,3125,@USER ¡Inscríbete en una clínica cerrada! Hoy,1,0,0
367,711,"@USER y luego el Courtage sigue siendo 7, me disparas en la rodilla % del precio de compra, así que tendrás que contarlo con, ah, y entonces, por supuesto, también, y eso también... Hahahaha, sólo genios en el camino, honestamente. ¿Cómo puedes conseguir dinero si ni siquiera puedes arreglarte los zapatos sin accidente...",1,0,1
368,1188,"Por lo general, el que gana menos se queda en casa, y no se ha hablado de los ingresos de los dos, probablemente no importa, ya que ambos parecen ser los mejores ganadores, por lo que conseguir un premio es ridículo.",0,1,0
369,2514,"Democracia, ¿dónde está?",0,0,0
370,733,"No, los EE.UU. regulan porque los alquileres se elevan a la altura, pero construir no significa que los alquileres se hundan.",1,0,1
371,2321,"@USER , aunque no se debe decidir por raza quién puede venir a Deutscheand, Alemania debe decidir quién es un beneficio para Alemania. Si la mayoría de una raza sólo significa problemas y costes para Alemania, también se debería poder nombrarlo y excluir a estos grupos de migración o al menos examinarlos por separado. La migración debe ser siempre un beneficio para el país o la población local.",1,1,0
372,3235,"Lo que está en el gobierno, se puede olvidar con confianza.",1,0,0
373,1716,@USER también se puede llamar tu opinión. Sólo esperas que la gente exprese esas opiniones para decir que eso es una locura. El que tienes para decir que el otro lo tiene.,1,0,0
374,2192,@USER propiedad privada no es sinónimo de propiedad colectiva (zb) de la comunidad! Supongo que los propietarios privados tienen un buen zaster.,0,0,1
375,2915,Entonces pude dejar de leer en televisión pública.,0,0,0
376,538,Todo el programa fue un testimonio de pobreza....,0,0,0
377,3152,"@USER Aquí tienes realmente percepciones falsas. Y además, es especialmente amargo que la gente que has salvado de la adversidad muestre tanto desprecio e ingratitud hacia todos nosotros. Según el lema ""We f..ck you all... no son todos, pero los que están tan en ello deberían abandonar el país.",1,0,0
378,1500,Toneladas amarillas de ☆☆☆☆☆,1,0,0
379,3106,@USER Si usted está interesado en el cambio .. :),0,0,0
380,2354,¡Comparen los resultados de las elecciones de Alemania Occidental y Oriental!,0,0,0
381,1241,@USER Aquí está una muy buena presentación https: /youtu.be/ cK02Z5bs-9Y,0,1,1
382,1368,Pero los capitalistas te cortarán los cuernos en el tiempo... no creerán que quieren reducir sus beneficios...,1,0,0
383,126,"Dependiendo del nivel de asistencia, el cuidado se convierte en un trabajo de 24 horas y ya no se puede soportar cuando uno trabaja. Mi solución no sólo sería un hogar de acogida bien equipado con suficiente personal, sino también una renta básica casi incondicional para dar a la gente la opción de cuidar a sus parientes sin necesidad de dinero.",0,1,1
384,2230,"Ah, este gran perfil de falsedad, se deshace de sus tonterías en todas partes.",1,0,0
385,521,@USER ¡Es una estupidez si no puedes separar la palabra hogar y propiedad!,0,0,0
386,2375,"una razón para la pérdida de votos de los grandes partidos es la falta de populismo. De esto (los Verdes) también se ha beneficiado el AfD, siempre ha sido representado como populista que es probablemente la mejor publicidad. POPULISMO: ""Como al pueblo"" que se ha perdido a dos grandes partidos...",0,1,1
387,3131,Jens Sturzkober Esto tiene que ver con la escala de indignación...;-),0,0,0
388,3154,ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,0,0,0
389,2696,@USER la ayudó antes de que ella se golpeara o besara con el vecino :D,1,0,0
390,2590,"@USER Sólo cuando los ciudadanos están alertas. Los anuncios baratos de arena para fregaderos también molestan, pero muchos lo compran porque no se les ocurre nada más que el golpeado.",0,1,0
391,1129,"Cuando papá fue capaz de alimentar a una familia de 3-6 personas por sí sola ,con su salario , la mujer también había tenido mucho más tiempo para cuidar de los niños . Hoy en día es casi un riesgo de ser un solo ganador para poner a un niño en el mundo , porque nadie excepto los funcionarios pueden estar seguros de que mañana tiene un ingreso . Mirad ahora los bancos , ya que también muchos ""estoy seguro aquí y ganaré mi dinero , pasteles , miles perderán su trabajo bien pagado . Eso es después del carbón y después del acero , aunque sucede . Estos políticos astutos no saben en absoluto lo que significa alimentar a una familia con 1500 € , por el dinero van a comer 2x con 4 personas . Personas de otros países que ya están allí y que también tienen ningún problema con 4-7 niños y tienen que pagar a otros . Algunos también tienen 2-3 mujeres con 15 niños y también tienen que pagar allí ""otros.""",1,1,1
392,1126,¿ Qué hacen los políticos de hoy con sus asesores?,0,0,0
393,529,"Es cierto lo que dice la Sra. Göring-Eckhardt, muchos de los comentarios que se han hecho aquí son tan absurdos que casi me tentaría preguntar por qué los comentaristas creen que son ellos mismos, pero también las personas con una opinión absurda están en ello, y me alegro de que puedan expresar libremente sus opiniones absurdas, aunque no las comparta de ninguna manera.",0,1,0
394,3224,"@USER Eso nunca se ha puesto de relieve.. a diferencia de la hipnosis en ""femenino""",0,0,0
395,2040,autoresponsabilidad democrática ?????,1,0,0
396,1054,"A los carpinteros les gusta conducir,",0,0,1
397,1428,"@USER para producir hidrógeno necesita 3 veces más energía primaria y es peligroso me sorprende por qué el gas natural no viene más.Otra cosa, VW es líder",0,0,1
398,3064,@USER había un comentario realmente incalculable que ya ha sido eliminado.,0,0,0
399,2027,¿Por qué los europeos hablan sólo el Gau Alemania?,0,0,0
400,3092,Los fanáticos son peores que los islamistas. Llamar joven a los nazis es infinitamente estúpido!!,1,0,0
401,1153,"Hice para mi esposa más tarde la moda de embarazo cosiendo nuestras cortinas , he envuelto a mi bebé, y paseado con el Bobelchaise , mis bebés bañados, etc.",0,1,0
402,1292,"Volkswagen apuesta por la movilidad limpia, ¿desde cuándo? Volkswagen no ha aprendido absolutamente nada del fraude y se niega a compensar a los estafados.",0,1,1
403,1960,Prefieren morir. Puesto que deben haber documentos de identidad que no se hagan donaciones y que no se acepten donaciones!! Eso sería la ayuda para con ellos sólo justo !,0,1,1
404,161,"@USER, el artículo 13 trata de la protección de los derechos de autor. ¿Por qué quieres usar la propiedad intelectual extranjera?",0,0,1
405,840,"Sí, claro, porque los votantes de la FDP también son conocidos por querer construir viviendas baratas, porque ella puede ganar menos. Made my day! Consejos de la FDP para escuchar temas de problemas sociales es como preguntar a un ladrón notorio para proteger las emociones.:D",0,0,0
406,1667,Empecemos con que no todos tienen que tener un auto.,0,0,0
407,1031,"¡Sí, vivan!",0,0,1
408,1590,@USER @USER ya ha volado más que tú !!!,1,0,1
409,2926,"Exactamente, excepto las borracheras, los seguidores de la AfD nacionalista folkiano tampoco se enteran de nada.",1,0,0
410,1877,"No Muerte cerebral significa Muerte. Sin máquinas, el resto del organismo morirá en poco tiempo.",0,1,1
411,1973,@USER Cuando estoy frío,0,0,0
412,2498,"Sólo hay una cosa en esta mujer: FISCALIDAD - PREVENCIÓN - STRAFEN - FAKE - POLISMO - CLIMA ... y en Hamburgo hay diputados verdes en organizaciones salafistas que han dado lugar a la división del partido. Sin embargo, las tendencias extremistas entre los Verdes no parecen valer un artículo en el ÖR.",1,0,1
413,1148,"@USER pero su perfil muestra claramente la diferencia, ya que la naturaleza probablemente se ha impuesto",0,0,0
414,1970,@USER la regulación actual es totalmente suficiente. Hablar de tema una y otra vez y luego cada uno puede decidir por sí mismo sí o no. ¿Puede usted imaginar qué sufrimiento abre la nueva regulación puerta y puerta....,0,0,0
415,1033,"Hay mucho que construir, pero a menudo no hay terreno para eso.",0,0,1
416,2304,Sería muy barato hablar de populismo y no permitir que el partido que se asocia (y se asocia a sí mismo) hable.,0,0,0
417,2720,"¿Pueden dejar de dar un podio a la AfD? ¿Quién en un programa sobre el tema del ""odio derecho"" invitó al chico de la AfD no ha oído la explosión!",1,0,0
418,1174,¿Las mujeres también consiguen menos dietas en la política? ¿O los políticos del este consiguen menos dietas o pensiones?,0,0,0
419,184,Para todos los que se integran,0,0,0
420,847,aire caliente.,0,0,0
421,2925,"Gracias, eso es exactamente lo que está en el fondo de la cuestión.",0,1,0
422,2500,"Si los Verdes gobiernan, será un desastre.",1,0,0
423,2837,@USER y el factor forastero que hace que muchos pensionistas recojan aquí en la basura es muy simpática para mí personalmente y la Sra. Merkel no tembla gratis,0,0,0
424,145,"@USER ""La ayuda consiste en ayudar a la gente en los países de origen, es decir: permitir la educación, construir infraestructuras, no explotar los países, "" Oye. Un problema que has reconocido. ¿Cuándo te has marchado para demostrarlo?",0,0,0
425,2719,Parece que ni siquiera entiendes lo que significa el terrorismo; un poco de educación política no le haría daño.,1,0,0
426,2278,"Esto es lo que se hace cuando pido en una zona rica en Munich donde Manuel Neue vive también, tengo una factura que deseo como periodista verde político o de izquierda. PERO en las otras zonas no hay ninguna encuesta . thats the Point. Los estudios no son más que falsedad para la población o para LA VOLK (puede decirse o es ya populista)",1,1,1
427,569,"@USER Se nota esto muy rápidamente, si eres simpático o no. Y yo encuentro ""¿De dónde vienes?"" como primera o segunda pregunta (en la vida cotidiana, no en las vacaciones) y por primera vez no tan interesante. Por ejemplo, te pregunté mucho mejor lo que te había llevado a los Jusos, o cómo llegaste al árabe (lengua hermosa, verdad), me parece mucho más emocionante que la posible relación sueca:). El origen es, creo, mucho más íntimo que el trabajo o los intereses, no es necesario saber en la segunda frase. Pero claro, si alguien lo hace, no tiene nada que ver con el racismo, más bien con la insensibilidad. También deseo que tengas un buen día:)",0,1,1
428,1108,Esa mujer no es inteligente.,1,0,0
429,3225,Ambos insoportables de las leyendas de una aventura a la otra y Madame legard detective de impuestos que debe ser el nuevo comienzo para Europa sólo puedo vomitar que fue mi última elección europea en la que he participado porque me siento jodido,0,0,0
430,1921,"¿Crees en serio que la mafia no importa si tus órganos están sanos? Sólo quiere ganar dinero. Al igual que los escándalos de carne, ya está en medicina. https://www.weld.de/politik/exland/article13723382/The sanguinario-con-con-organizadas-antes-Israels.html?fbclid=IwAR1OomS4k_xyRPH80IyuhFXacux3Qz5dAnIpKrbK6rTjKXRkPZ08Cffg8",0,1,1
431,2253,"Una vez más, la imagen muestra lo que el AfD está usando de forma ilegal, hay una orden de restricción de la casa donde esta foto está colgada...",0,0,1
432,461,"@USER está de acuerdo, pero no tiene nada que ver con mi comentario",1,0,0
433,2976,¿Qué tiene que ver esto con la declaración del Sr. Daimaguler?,0,0,0
434,1472,Así que hablar estúpidamente puede ser joven y viejo en la ronda.,0,0,0
435,540,¿Eso es para cualquier mancha en el mundo?,0,0,0
436,616,@USER Ach @USER,0,0,0
437,646,¡El gobierno federal no responde! ¡Peleen por sus derechos! ¡Peleen por los alquileres asequibles y un derecho fundamental a un apartamento! ¡Levántese y luchemos por nuestro futuro! ¡Peleemos por la solidaridad internacional!,0,1,1
438,3221,"No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no.",0,0,0
439,3198,@USER ¿Qué quería hacer con sus preguntas?,0,0,0
440,2266,@USER .. o incluso se desvaneció a la izquierda!,1,0,0
441,3222,"@USER .No, pero puedo imaginar cómo va .Usted no?",0,0,0
442,8,@USER ve a dormir otra vez... no me importa lo que digas.,1,0,0
443,1002,"@USER: En la RDA, los poderes públicos construyeron",0,0,1
444,171,Anomalías,0,0,0
445,446,"En todos los comentarios se puede ver cómo se han desarrollado associalmente . Sois duros4 parásitos , dejar que su ira artificial producida no se deshaga de nosotros, sino que busca los errores en ustedes los malditos idiotas medios europeos:D",1,1,0
446,1375,Por no hablar de la contaminación ideológica o de cómo es esto con la empresa thunberg y la energía atómica en Suecia (40 % de la producción total de energía sueca),1,0,1
447,1411,"@USER, volará con gusto a Grecia. 0% Sostenibilidad.",1,0,0
448,776,@USER no realmente. Sólo estaba evaluando su testimonio.,0,0,0
449,3219,"La vieja no debe faltar, quisiera un puesto, nada útil.",1,0,0
450,2131,"@USER afirma que cualquiera puede vivir sin apoyo del Estado en su empresa y que si un empleado necesitaba apoyo, subiría el salario. Espero que los empleados de @USER también vean este programa y mañana tome la palabra @USER.",0,0,1
