,comment_id,comment_text,Sub1_Toxic,Sub2_Engaging,Sub3_FactClaiming
689,2749,"@USER vous avez travaillé ici toute votre vie ou même vous avez reçu de l'argent de nos ouvriers , ils font à leur régime les prédateurs mais pas à notre peuple nous ne pouvons rien pour votre politique et ne sont pas disposés à partager notre argent durement gagné avec tout et tout le monde",1,0,0
690,935,"@USER La bonne femme parle de 7 pour cent. Quand un appartement est vendu en tant qu'objet d'investissement, il s'agit d'abord du pourcentage de commission. Ensuite, quand il est loué en tant que 2 locations à froid, je comprends. Mais cela ne change rien au fait qu'il soit donné en fin de compte en location au locataire.",0,0,1
691,438,@USER demander le journal d'image . Mon cher zinni ey,0,0,0
692,416,Ça me plairait beaucoup.,0,0,0
693,2740,Ce n'est pas pour rien qu'Augstein a appelé la CDU (Mme Merkel) la mère de l'AfD! CDU/CSU appartient aussi rapidement que possible au passé que l'AfD.Je vais mieux.,0,1,1
694,965,@USER Wien est généralement plus cher que Berlin.,0,0,1
695,1177,"Le débat à court terme, la Nouvelle-Zélande ou le changement climatique et la jeunesse serait intéressant.",0,0,0
696,2049,@USER tant que ce n'est que dans de telles émissions et pas à un moment donné s'il a quelque chose à dire.,0,0,0
697,691,"Je connais 3 familles qui ont une maison de près de 300 m2 tant que ces gens sont tellement encouragés à construire des maisons si grandes pour si moins de+ personnes, tant que ces personnes égoïstes n'auront pas à construire sur trois des plus petites et à donner des terres pour d'autres petites maisons. Nous avons 120 m2 mais il y avait aussi 5 personnes. Il faut enfin interdire de construire des maisons si grandes si ce n'est pas une maison de famille. En outre, il y a beaucoup de maisons vides qui se rouillent ainsi. On pourrait les démolir et prendre ces terres pour de nouvelles maisons. Mais non, personne ne veut vivre sur la campagne. J'aime agrandir les villes jusqu'à ce qu'on soit à l'arrêt des villages et qu'on détruise les forêts et l'habitat des animaux. Nous sommes tellement égoïstes que tous les autres êtres ne sont plus égoïstes.",0,1,1
698,724,@USER Il s'agit de ce que l'agent immobilier se fait.,0,0,0
699,2100,"D'accord, alors je suis calmé !!",0,0,0
700,3090,"Des frontières ouvertes pour les islamistes. S'ils ont des enfants, ceux-ci finiront par les remercier!!",0,0,0
701,2806,@USER Comme la vôtre ici??,0,0,0
702,729,"""Le droit de l'homme Le logement en Allemagne est malheureusement inestimable?"" Ce titre est grotesque de stupidité. Il suffit de regarder l'évolution du nombre de logements abordables.",1,1,0
703,2589,"@USER Vous pouvez le faire vous-même. C'était la première guerre contre le droit international après Hitler, conduite par des pêcheurs, et jamais poursuivie par Schröder lui-même. Une honte.",0,0,1
704,3145,"@USER Pourtant, la socialisation en tant qu'homme réel varie d'une région à l'autre.",1,0,0
705,2502,@USER 26% sont les Allemands?,0,0,0
706,2069,"J'ai de plus en plus de mal à manger de la viande quand on vit en train d'être produit dans le diable et puis comment !! Alors il y aura le printemps et il y aura le diable qui sort de la nourriture et le lisier comme d'autres, on pense que si on voit chez nous dans la région, on voit le pays s'évaporer ce qu'on conduit en quantités sur un seul coup.......On s'étonne des niveaux excessifs de nitrates dans les eaux souterraines??????? Comme dans les années 70, 1 fois par semaine de viande sur la table serait heureux à un prix équitable avec un élevage bon et sain ..Ce serait tout aussi bien pour la santé!",1,1,1
707,1372,"Il s'agit d'une taxe somptueuse sur l'essence et le diesel. A-t-il également indiqué au monde - rédacteur en chef du groupe de sauteurs Poschardt...Le petit homme doit payer en référence au climat,et la politique continue...",0,1,1
708,1771,"Je vais faire un don de sang de mon plein gré, ce serait une fin immédiate si j'étais obligé de le faire, et je le vois de la même façon avec le don d'organes.",0,0,0
709,2721,"Maintenant, on a un autre sujet dans lequel on peut s'éclater. Qu'en est-il de l'islamiste dans le pays. Il n'y a que des politiciens qui ne peuvent rien faire là-bas, il faut attendre qu'il arrive quelque chose, ils deviennent de plus en plus nombreux.",0,0,0
710,280,"Comme c'est mignon, les gens en colère sont de retour et se sentent désavantagés, et ils s'éloignent du sujet. Les réfugiés, comme @USER l'écrit si bien, sont responsables de ne plus avoir de maison. La vie est si simple quand on trouve toujours un pellbock dans son pays. Ou @USER, toi, sans foyer?",1,0,0
711,1554,@USER: https://fr.m.wikipedia.org/wiki/Troll_[Culture réseau],0,0,0
712,973,"A côté de cela, quand on exproprie les appartements qui doit les gérer l'État du Sénat berlinois alors chaque réparation dure aussi longtemps que le BER ...Doll est ce genre de chose en politique",0,0,1
713,2351,"La plupart des personnes à l'écart de la prise en charge ne savent pas du tout pourquoi les infirmières quittent les soins qu'elles aiment trop.Elle s'assure que la formation est obligatoire sur la chambre de soins et donc que l'association professionnelle des infirmières, la DBfK, ici il n'y a pas de bonnes affaires avec les employés de la maison de repos.",0,1,1
714,506,"Je ne laisserai personne m'aimer de chez moi, et je ne me sentirai pas toujours mal parce que mon père est un Turc.",0,0,0
715,884,"@USER voulait dire sarcastique parce que la construction était moins chère dans les années 70...aujourd'hui, la construction est trop lourde en raison des exigences.",0,1,1
716,801,@USER Joyeux pour toi ma maman Lui aussi....,1,0,0
717,657,"Autrefois, on faisait des recherches, aujourd'hui on se sert des médias sociaux que l'on condamne toujours comme ça. On devrait vous réduire votre salaire élevé. Ce que nous payons les spectateurs....",0,1,0
718,466,@USER du frecher bengel du,1,0,0
719,2314,Reil a beaucoup trop de temps de parole.,0,0,0
720,2857,Vous ne savez pas non plus ce que signifie l'incitation populaire.,0,0,0
721,3158,S'il vous plaît n'oubliez pas de frapper @USER!!,0,0,0
722,1652,"Donc... encore une fois, tout le monde comprend ! https://www.facebook.com/andreas.turschmann.3/videos/1244161859075732/",0,1,1
723,1090,@USER Et pourquoi pensez-vous cela? Toute la camomille négative des hommes ici doit avoir une raison!,1,0,0
724,1597,@MEDIUM je vous ai demandé pourquoi le courrier a été supprimé par quelqu'un où il est exposé combien de fois Luisa vole ?,0,0,0
725,10,"Après moi, le déluge",1,0,0
726,736,La propriété @USER rend particulier,0,0,0
727,1911,Les États membres ne sont que les nains européens.,0,0,1
728,1790,"Imaginez ceci pour les animaux: la vache reçoit un nouveau pansen, le vin refait, .... le chien d'écumeur, je suppose, parce qu'il obtient déjà de nouveaux parfums et mange le cerveau de son maître;) je ne veux pas d'organes étrangers, je n'en donne pas le sien. je ne suis pas une créature de Dieu pour cela. Je suis ici en train de flâner les affaires. Je connais//ai connu des personnes qui ont beaucoup souffert avant et après les transplantations. mais vous n'en parlez pas.",0,1,0
729,1038,"@USER garde des miroirs, tu crois que tu as de l'argent ?",0,0,0
730,2450,"Les partis politiques ne sont que des partis gouvernementaux parce qu'ils reçoivent en tant que tels du temps libre et bienveillant modéré. Des alternatives, et je ne parle pas maintenant de l'AfD, ont été et ont été ignorés dans la terre. L'évolution est évidente depuis 20 ans, au plus depuis 10 ans. - Maintenant, les dirigeants des partis politiques au pouvoir de mettre de nouveau à disposition des partis réactionnaires le temps de la publicité est une mosaïque dans une grande image qui forme mon reproche à la télévision gouvernementale.",1,0,0
731,2523,@USER Qu'est-ce qui ne vous convient pas ?,0,0,0
732,1603,"@USER, je vois juste que toi aussi tu voles autour du monde, et que d'autres se tapent avec ton écorhétisme.",1,0,0
733,428,Qu'est-ce que j'ai à voir avec le fasciste Erdogan ? Et tes condoléances peuvent te pousser là où le soleil ne brille jamais.,1,0,0
734,2775,@USER devrait être invité à consulter un vert sur ce sujet https://www.facebook.com/530757183776023/posts/1159622474222821/,0,1,1
735,3047,"Cette haine et cette hantise sont nées parce que l'État et la presse se sont tournés contre son peuple. Maintenant, l'État se livre lentement mais sûrement à la police et à l'armée... partout dans les nazis!???? Les enfants sont élevés pour désobéir à tout. Il n'y a plus de scolarité obligatoire par exemple. Qu'est-ce qui se crée? Démocratie? Certainement pas!",0,0,0
736,1282,"Dites et écrivez 100 000 vols partout dans le monde le jour!! Et l'automobiliste est l'idiot!! Juste une fois, ces avions volent avec de l'eau et sont à 100% propres navires qui naviguent à des milliers par jour dans les mers et les voies navigables, donc aussi avec ce qu'ils conduisent et sont 100% propres seulement l'automobiliste stupide est une fois de plus de la faute de tout!! Je demande qui ici fout la mer!!! Et pourquoi aussi croire!!!",1,1,1
737,2429,"Maman m'apporte la casserole, l'estomac qui coule le mieux contre la diarrhée.",0,0,0
738,1917,"Si Jésus avait été donneur d'organes, quelle aurait été la rédemption?",1,0,0
739,668,C'est bon à entendre !,0,0,0
740,92,"Où les politiciens travaillent Hart ! Au Bundestag, ils vont quand ils veulent dormir dans des débats, et bien, avec des buffets et des dépôts si difficiles, ils doivent tous retourner dans leurs anciens emplois après 4 ans. Sans droits à pension",1,0,1
741,2935,Très bien mis au point la stratégie de discussion de la Nouvelle Droite et son Gramscisme de droite.,0,1,0
742,1549,"Comme d'habitude, Lanz était ""faible """,0,0,0
743,998,C'est ainsi que se présente la réalité: https://www.bz-berlin.de/berlin/kolumne/so-évident-rouge-grien-global-actif-de-maisons-in-berlin?fbclid=IwAR0YlENHpg3gtEvIGViZueghHqEo4_zIDGXrDQNhA4YF34KWGCRQmk00,0,1,1
744,1365,@USER: L'avenir joue de toute façon en Asie. Personne ne s'en soucie si l'Allemagne sacrifie une autre industrie clé,0,1,0
745,1161,@MÉDIUM demande la réponse à @MÉDIUM dans la main-d'œuvre des femmes et des hommes qui est sous pression et qui est sur la touche ou tout le même...,1,0,0
746,205,Non:-) où c'est bon.,0,0,0
747,3162,"@Médium oui, merci, l'essentiel s'efforce de contribuer au dialogue de fond.",0,1,0
748,1825,@USER Aucune loi ne m'oblige à faire des choses que je ne suis pas.,0,0,1
749,1896,Moi non plus !,0,0,0
750,669,Mille cinq cents likes!!!,1,0,0
751,417,"Qu'est-ce qu'une discussion stupide . Maintenant, nous sommes complètement stupides . Je dois arrêter .Je vais avoir des maux de tête .",1,0,0
752,2305,"Cela n'a rien à voir avec le populisme, mais seulement avec la violence et la criminalité.",0,0,0
753,1242,"@MÉDIUM ils vont dans la rue parce qu'il est chick de sécher l'école et parce qu'il y a une Suédois hypnotisée. En principe, ils sont contrôlés par les médias. En ce qui concerne les voitures électroniques, je demande un fait honnête car elle n'est pas non plus très aimable à produire les batteries. Je suis un grand fan de leur émission, mais ils invitent des invités qui ont la connaissance de la matière et qui ne sont pas guidés idéologiquement. Même le fondateur de Greenpeace raconte aujourd'hui quelque chose d'autre. Personnellement, je suis quelqu'un qui aime entendre l'opinion des autres pour que l'on ait une base sur les faits. Les discussions matérielles et factuelles ne changeront rien, de sorte qu'il y ait une véritable lumière. Même si cela ne correspond peut-être pas au concept de leur émission.",1,1,1
754,1914,@USER ! Quelle sorte de contrainte ? On peut contredire. Mon Dieu encore une fois.,0,1,1
755,777,À peu près la chose la plus scandaleuse et la plus fausse que j'aie jamais vue dans l'émission.,0,0,0
756,2243,Hach famille chevalier également au départ... Était clair... //Equipe Boris Palmer Watch,1,0,0
757,763,"@USER à Berlin, ça fait un siècle qu'il y a eu une erreur !",0,0,0
758,1185,En plein dans le mille,0,0,0
759,1955,"Est-ce que c'est le cas ? Au moins opfisch ? Dans l'exemple, vous pouvez voir ce que l'ensemble peut accepter. https://noizz.de/savoir/homme-s'absente-en-tête-transplanter-weg-Familiengluck/jqh1wex",0,1,1
760,339,"@USER Je pense aussi à tous les descendants de personnes de Bohême, Prusse orientale, Poméranie, minorités allemandes en Hongrie, Serbie,... aux retours d'Israël, États-Unis, Amérique du Sud, de la RDA à la RFA, des anciens aux nouveaux Länder, etc. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .",0,1,1
761,424,"La femme n'a pas vraiment discuté de manière objective, et la simple demande pour laquelle tant d'Erdogan ont choisi de s'occuper personnellement du questionneur est tout simplement stupide. Ne pas laisser les gens parler semble être un passe-temps.",0,1,0
762,3243,@USER. Ils attendent,0,0,0
763,3022,"Remettre l'AfD en responsabilité pour le meurtre cruel montre une fois de plus que les partis populaires ne s'arrêtent même pas dans un cas de deuil. On se sert et on utilise la victime pour la campagne électorale sur le dos de l'AfD. De quel droit rend-on l'AfD responsable de ce meurtre ? Qui a fait en sorte que l'AfD s'arrête ainsi ? Sous quelle pression les partis populaires et quelles craintes doivent-ils avoir à perdre les élections du Landtag à l'Est quand ils ont recours à des moyens populistes pour démolir un parti démocratiquement élu - comme il faut le constater. La question de la culpabilité n'est pas résolue par les partis, c'est le ministère public ou on pourrait dire que c'est une atteinte à la réputation.",1,0,0
764,2009,"@USER oui, au plus tard avec votre commentaire.",1,0,0
765,2714,@USER Qu'y a-t-il de si ridicule ? Avez-vous des arguments ?,0,0,0
766,232,"""Elle à l'égalité de la femme et de l'homme ou aux relations avec les homosexuels."" Et cela de la bouche d'un CDUer. C'est hypocrite. AKK annulerait immédiatement le mariage pour tout le monde si elle le pouvait.",1,0,1
767,2219,@USER -- h ARD !!,1,0,0
768,1476,Ça va être au moins ce que le BER est en train de faire sous la direction allemande.,1,0,0
769,1007,@MÉDIUM en encourageant qu'il y ait plus de petites sociétés résidentielles qu'il n'y en a de grandes.,0,1,0
770,1856,"que vous avez plus de temps pour le don d'organes pour cela la mort cérébrale, en fait logique, ne peut pas être retranchée.",0,0,1
771,3132,@USER Est-il dans l'intérêt de la société que nous devions nourrir des gens qui nous sont hostiles ? Vous devrez vivre avec le fait que tout le monde n'est pas coincé dans le sable. Votre désir de sauce consensuelle est déjà dû à la commodité. Et Toi et tes semblables aimeriez le libre-échange.,1,0,0
772,1252,"Il y a beaucoup de choses que nous pourrions faire pour faire du bien à l'environnement et pour maintenir notre mode de vie à long terme. L'hydrogène en tant que carburant n'est pas un SiFi mais il existe déjà. Cela ne coûte pas un emploi, mais même des emplois. Plus d'énergie verte, plus d'infrastructures pour l'hydrogène et un travailleur industriel VW, peu importe ce qu'il construit pour un moteur. Les bateaux de croisière sont inutiles pour se reposer il y a 100 autres possibilités de vacances. Manger moins de viande n'est pas seulement bon pour les animaux et la santé, mais aussi bon pour le climat. D'autres pays avec le savoir-faire allemand et s'il faut aider à devenir plus vert. On peut faire beaucoup de choses, mais il faut aussi être volonté de le faire et payer la facture que la nature nous donne JETZT avant qu'elle ne soit trop élevée.",0,1,1
773,2064,"@USER j'ai vu un rapport il y a quelque temps. Malheureusement, je n'ai plus les chiffres dans ma tête. Le paysan a reçu plus d'argent pour sa viande biologique . Mais le discount a gagné le plus. Trouvez l'erreur. Ce que le discount a frappé dessus était plus que l'usure.",0,1,1
774,2217,"Nous voulons construire une meilleure République avec Künert SPD et les LINKEN - il y a Guido REIL à ""hard mais juste"" une AMELIORATION !",1,0,0
775,2546,@USER Enfants et enfants d'enfants - c'est vrai - mais je veux dire quelque chose de tout à fait différent de vous;),0,0,0
776,2402,@USER qui est plus que corrosifs,1,0,0
777,2891,Les démocrates n'ont pas besoin d'acteurs nationalistes dans les talk-shows.,0,0,0
778,2688,@USER Dites-le aux Verts qui font la cour du pollueur... Avez-vous presque dit Hofreiter - Augstein a dit très bien: Merkel (CDU) est la mère de l'AfD! Et avec eux les Verts veulent sauver la RFA?! Ils vont s'en prendre comme FDP et SPD ...de 20% à ... disons 3% ?!,0,1,1
779,2606,"@USER, ""humain,"" c'est ce qui manque aux Verts jusqu'à aujourd'hui !",1,0,0
780,2024,un Allemand parle encore qui doit partir,0,0,0
781,552,"Puis-je ? je suis aussi Westler... Apparemment, ils n'ont pas réussi à s'intégrer dans cette société. Oui, il y a quelque chose de dingue quand on est escadronné par un peuple et qu'on le divise en Ossies et Wessies en même temps. Eh bien, il semble que l'idée absurde de la pureté génétique ait encore été explosée. Tout au-delà de la science. Envoyer un échantillon et attendre le résultat - mélange de promenades like a köter sort là, comme tout le monde.",0,1,1
782,207,"""Point de point"" semble un peu déterminé",0,0,0
783,2355,"Qu'est-ce que ces cadeaux aux retraités ! On a volé la pension aux retraités, c'est ça ?",0,0,0
784,491,"@USER Où puis-je m'élever au-dessus des autres ? Mon commentaire d'entrée traite du fait que M. @MODERATOR n'a pas compris le shitstorm que le titre de son émission a créé. Je l'explique. Si vous vous sentez poussé, ce n'est pas mon problème, c'est le vôtre.",0,0,0
785,2186,Le peuple est exploité et exploité.,0,0,0
786,1419,"Suis-je impatient de savoir avec quoi ils veulent provoquer le changement climatique ? La mauvaise voiture ? Ou est-ce peut-être le mode de vie ? Pouvons-nous seulement prendre ? Victime de la nature pour la prospérité ? Ou sommes-nous prêts à donner ? Tout le monde attend les autres qu'ils fassent quoi et quand ils font quoi, alors ce n'est pas vraiment stupide situation, nous pouvons beaucoup parler.",1,0,1
787,2968,"@USER, les verts sont très forts ! Dis juste une chose: ""Monter la protection"" Je m'amuse bien.",0,0,0
788,453,"@USER oui, je suis un mac et ta mudda les employés du mois... regarde si vous venez si bizarrement, je vais vous trouver encore plus bizarre. Sois gentil ou je vais réduire l'argent de Noël de ta mudda",1,0,0
789,2455,"L'AfD n'est certainement pas le premier parti qui me vient à l'esprit ici. - Pour la première fois, il s'agit de démasquer de fausses idées d'auto-compréhension. Il s'agit d'ouvrir un financement public forcé ce que les 10+x dernières années devraient avoir été au sein des commissions spécialisées et de recommander les "" coalitions stables "" des dernières législatures. S'il s'agit d'autres idées sur ce thème GÉNÉRATIONNEL, ne devraient pas donner le ton aux partis avec des structures datant du dernier millénaire. Il y avait à nouveau 30 partis sur les listes électorales. Certains d'entre eux sont tenus par rien d'autre que l'idéalisme.",1,0,1
790,1496,"Même si nous exterminons complètement l'Allemagne, rien ne changera dans le monde entier.",0,1,0
791,1237,"Non, nous n'avons rien à changer ! Nous ne changerons rien non plus ! nous fermons 5 centrales électriques au charbon et en Chine 700 pièces seront reconstruites... Diesel interdit de conduire en Allemagne et les voitures continuent ensuite en Pologne... c'est la religion verte ... s'il vous plaît rapidement à l'école du vendredi bites qui pourrait sauver le monde...",0,0,1
792,805,"Si vous pensiez que vous avez perdu ce paquet de criminels en 1989, le @MODERATOR mettra son petit-fils dans son Talk Show. Absurd! Et: Je peux aussi payer le fromage.",0,0,0
793,3212,"@USER, excusez-moi, c'est vrai que tout ça leur manque.",0,1,0
794,3207,"Comment faire passer Ursula de Leyen au poste le plus élevé d'Europe, où elle s'est déjà fait des sculpteurs en tant que ministre de la Défense - comme les contrats de conseillers, etc. Les candidats de haut niveau ont été simplement ébranlés et trahis par l'électorat, parce que la femme de Leyen n'a pas avoué sur une feuille de route. Pourquoi aller à l'élection alors que l'électorat finit par être trompé ? Merkel a encore fait tout son travail - encore une fois, comme en 2015, sans emmener les électeurs.",1,0,0
795,2258,"@USER aha, mais mieux qu'un autre.",0,0,0
796,2248,"En fin de compte, chaque parti est populiste, et tout le monde veut qu'il y ait le plus de voix possible du peuple.",0,1,1
797,1147,"@USER comme je l'ai dit, la science ne compte plus. Il s'agit de priorités, pas du fait qu'un garçon joue avec un Teddy. Néanmoins, le tracteur va gagner contre la Barbie.",0,0,1
798,1571,...les chiottes intelligentes sont rarement sympathiques...,0,0,0
799,1507,"Vous n'en avez peut-être pas besoin, d'autres en ont besoin ou en veulent déjà. Vive la diversité et surtout la liberté.",0,0,1
800,557,"@MEDIUM censure des millionaires , , , , , , , , , , , , , , @MEDIUM censure des millionnaires , , , , , , , , , , , , , , , @MEDIUM censure des millionnaires , , , , , , , , @MEDIUM censure des millionnaires , , , , , , , , , ,",1,0,0
801,835,"Valeurs Fr. Secrétaire générale Nicole Beer, contre la pénurie de logements et les loyers élevés, aide à modifier la fiscalité et le droit de succession, en particulier lorsqu'il s'agit du faible facteur de production ""sol"" pour pouvoir construire plus rapidement et moins cher.",0,1,1
802,1336,"Le mieux est d'interdire les voitures ici, les voitures électriques ont un pire bilan de Co2 et nous sauvons le monde...",1,1,1
803,2315,"Peter Felzmaier nous plaît très bien, il accroche quand Plasberg écoute encore... //Equipe Boris Palmer Watch",0,1,0
804,2381,"@MÉDIUM , je connais beaucoup de gens, mais aucun n'a jamais été interrogé ou connu quelqu'un qui a été interrogé. D'où viennent les extrapolations et les sondages ? En tout cas pas par des interviews du citoyen moyen !",0,1,0
805,2148,"@MEDIUM Et écrire ici une insolence absolue de ""l'information décolorée d'idiologie"" si les chiffres du BAMF sont compréhensibles, comme ils auraient pu le voir s'ils avaient regardé un peu mieux. Insolence!",1,0,0
806,833,"À Tübingen, ils ont construit 100 millions, mais seuls les réfugiés peuvent emménager pendant les 10 prochaines années... où est l'erreur de l'argent ... sauf pour les citoyens avec le maire vert super .",0,0,1
807,574,"@USER Je pense que les Ossis ne sont pas si mauvais que ça, et il faut qu'il y ait une fin à ce bazar.",0,1,0
808,2665,"@USER @USER Vous choisissez quand même le vert?Malgré le fait que les NSU couvrent le cas échéant, même les islamistes (dans leurs propres rangs - ils viennent de s'envoler) Juste comme question parce que je veux savoir jusqu'où votre vert va encore pour arriver au pouvoir?! Hissez sur AfD mais empêchez-le d'être révélé - comment cela s'accorde-t-il? :D",0,0,0
809,886,"Etant donné que les élections n'ont pas eu lieu dans certaines régions d'Autriche, les maisons plus anciennes de ferme ont été abandonnées, qui sont ensuite achetées par les citadins,",0,0,1
810,325,C'est tout simplement mon avis: celui qui a le passeport allemand et aucun autre passeport ne doit être qualifié de migrant.,0,0,0
811,501,"@USER Vous savez @USER, vos regrets ou vos regrets peuvent vous pousser ailleurs. L'Allemagne est MEINE HEIMAT, où les néo-eugénistes populaires peuvent se mettre à l'envers et bouger les pieds. Et j'aime ma patrie. C'est pourquoi je défends aussi mon HEIMAT démocratique et merveilleux contre des gens qui souhaitent revenir en Allemagne en 1950 ou en 1960, voire en 1940.",1,1,0
812,991,@USER achso les gens doivent alors payer la voiture et l'assurance. Super idée Brain.,1,0,1
813,1270,"Contrairement à l'élève du climat, n'est-ce pas ?",1,0,0
814,2608,"Je me demande maintenant si les Verts sont néanmoins élus par les personnes morales - même si, par exemple, ils ont bloqué les dossiers NSU avec la CDU pendant 120 ans (c'est-à-dire les voix du SPD!) ?",0,0,1
815,2783,@USER pas la haine et l'agitation - Réalité,0,0,0
816,3189,"Il peut distribuer des flyers, il aide aussi à lutter contre les mariages de clan hors de l'aviron.",1,0,0
817,790,"L'expropriation a toujours quelque chose de négatif. Cela me semble si ""Nous sommes incapables de changer les lois de manière à ce que les grands groupes soient plus équitables, donc nous exproprions les grands groupes"" Les groupes doivent être modifiés pour qu'on puisse spéculer sur les appartements. Les logements sont laissés libres pour qu'on puisse les vendre, si cela vaut la peine, Vonovia spécule sur la Bourse, fait des gains de millions et les loyers augmentent quand même.",0,1,1
818,305,La peur est la plus grande motivation électorale.,0,0,0
819,231,"Désolé d'arriver sur ton Nivieu, je devrais creuser un sous-sol de 10 mètres de profondeur. Je connais des ennemis des hommes, je t'ai laissé tomber. Les faits vous importent. Ce que vous voulez, c'est frapper les gens qui cherchent de l'aide S'il n'y a plus de réfugiés, vous irez vers les sans-abri, Hartz 4 bénéficiaires et les chômeurs, vous voulez juste voir le monde brûler.",1,0,0
820,306,@USER qui a de l'expertise dans le domaine de la patrie?,0,0,0
821,1307,Le climat continue à rouler la machine de monnaie,0,0,0
822,2202,Changer @USER - Qu'y a-t-il de si difficile ?,1,0,0
823,253,Ici - résumé des rapports officiels de police ! Ã Ã©tÃ© http://RefCrime.Info/FR,1,1,1
824,197,@USER au contraire: c'est merveilleux qu'il ressente la RFA comme une patrie.,0,0,0
825,1043,"@USER De l'économie, vous n'avez aucune idée. Les taux d'intérêt bas ont entraîné les prix de l'immobilier. BWL 1er semestre",0,0,1
826,2515,"Disons simplement que, pour nous, je traite avec tact, dans le respect des autres, je ne blesse pas ce que je souhaite dans mes relations avec tout le monde !",0,1,0
827,2518,Pourquoi j'irais à l'étranger ?,0,0,0
828,710,"@USER c'est vrai, où est-ce qu'on va aller, que celui qui doit payer quelqu'un à la fin... Est-ce que je devrais payer ma bière comme en Union Soviétique quand je l'aurai commandé ? DDR 2.0 je dis juste...",1,0,0
829,1857,"Mais il y a une ""période"" pour les institutions qui ne trouvent pas qu'il est préférable de dire aux bénéficiaires qui sont peut-être dans différents Länder ou même des pays de l'UE.",0,0,1
830,1510,"C'était beaucoup de blabla, comme je l'ai pensé. Nous pouvons nous battre en Allemagne autant que nous voulons, parce que l'Allemagne ne sauve pas le climat seul. Mais c'est typiquement allemand: tout le monde veut sauver. Mais c'est une bonne chose qu'on en ait parlé.",0,1,1
831,3164,Personne ne pourrait me dire tant de haine que je ne ferais que frapper et tuer un homme. Pourquoi? Parce que mes parents ne m'ont pas élevé à la haine et à la violence et parce que personne ne vaut que je sois puni pour mes crimes.,0,1,0
832,3234,"C'est un débat, mais à Bruxelles, il y a tous les crapauds, et maintenant ils veulent envoyer la Bundeswehr à Bruxelles.",0,0,1
833,2310,Ils ne veulent pas comprendre que tu ne sois représenté par aucune des parties et que tu fasses toujours des promesses stupides... tu ne vas plus voter ou AfD! Toutes ces discussions ne font que distraire...,0,1,1
834,2239,"@USER donc ils sont les nationalistes du sang et du sol Volkswagen et Lingua Tertii Imperii ... [LTI = Lingua Tertii Imperii, la langue du Troisième Reich, auteur Victor Klemperer] et maintenant le candidat manque du célèbre rôle sacrificiel et il a été mal compris...",0,1,1
835,2096,Exactement. L'équilibre est manquant,0,0,0
836,3032,Il faut attendre qu'ils fassent quelque chose chez les islamistes.,0,0,0
837,1418,"@USER , même les bavardages antisociaux. Ton ignorance crée la planète !",1,0,0
838,1822,@USER et c'est à moi de le faire,0,0,0
839,2309,"Nous parlons d'énergie nucléaire, mieux que de corrompre le paysage.",0,0,0
840,3191,"Hier, à Essen, sept membres du clan se sont battus contre la tête pendant une vingtaine de minutes et ont filmé tout ça avec le téléphone portable.Les assassins étaient connus de la police..Le WDR a rapporté.",1,1,1
841,866,"Exactement. quand l'enfant est tombé dans la fontaine, c'est toujours une tâche sociale. meilleur exemple: en 2008, quand les banques ont été chevauchées par les banquiers avides dans l'eau. il y avait une tâche publique de sauver les banques. tandis que ceux qui les ont chevauchées avec leurs millions de dollars se sont frottés les mains.",0,1,1
842,2839,"Qui empoisonne et divise donc avec des pushs et de la propagande, et la censure ??!! Il est temps que tous les électeurs afd se recoudront sur la veste pour que le monde voie ce qui se passe ici!",0,0,0
843,2477,"Magnifique collègue.Désolée que personne n'ait eu le cul dans son pantalon pour prendre son sujet à la chambre d'accueil.Mettre en place, au détriment des infirmières, une chambre qui n'a PAS d'utilité pour vous !De plus: https://www.sueddeutsche.de/politik/déléguéswatch-lobbyisme-membre du gouvernement-1.4467492!amp?_twitter_impression=true",0,1,0
844,2199,@USER Foutaises.,0,0,0
845,679,"Dans le même temps, l'infrastructure des zones rurales devrait être considérablement améliorée et développée, et l'industrie et les prestataires de services devraient s'y installer. Il y a suffisamment de logements bon marché là-bas, ce qui permettrait de réduire l'exode rural vers les centres urbains.",0,1,1
846,3035,Je savais que le vert disait:,0,0,0
847,3066,@USER parce que l'on ne veut pas parler publiquement de la violence islamiste grandit l'Afd!!,1,0,0
848,1268,"Ce qui compte, c'est qu'il y ait vraiment tous les points de vue dans le tour, n'est-ce pas?",1,0,0
849,940,"Mme Barley n'a aucune idée. En tant qu'acheteur, on a toujours cherché un bien immobilier sur le marché libre, privé ou d'intermédiaire. Les frais de courtage ne sont pas de 7%, mais peuvent aussi être négociés avec le courtier. Et le contrat d'achat notarial dit qu'en tant qu'acheteur on a utilisé le service de courtage, c'est-à-dire que le bien a été transmis par le courtier.",0,0,1
850,142,Le vaisseau de Jed est condamné à sauver les gens de la détresse.,0,0,1
