,comment_text,hf
1784,قل كلمتك وامشي ولايهمك كلام الحاقدين والمتزلفين كن مع الحق ولاتبالي ,0
1785,اذا اسرائيل بدها تحافظ على امنها، و هيدا حقها، لازم تبطل تعتدي على الدول الأخرى,0
1786,بحبك يا زعيم,0
1787,ادام الله ضحكتك,0
1788,نسيتوا اسرائيل والعدو الغاشم عههههههعهخخهخحجحخخمننه ,0
1789,كلنا صوت الحق كلنا صوت القائد وئام وهاب ,0
1790,يا معالي الوزير أتمنى أن يحاكم الظالم وإعطاء الحق للمظلوم ولكن تبقى أمنية، لأن ما تبقى لنا في هذا الوطن… ,0
1791,و شراميط الاعلام,1
1792,يسعد صباحك يا قائد ,0
1793,برّي يقعد بالبيت و تبطل حركة أمل ميليشياو…,0
1794,وئام وهاب كلب جعاري تعريف الكلب الجعاري كلب مشتية علي الدني بعوي وما بعض بتشبقو صرماية ع خلقتو بسير ينوي متل البسين ,1
1795,وانا اتمنى يا وهاب الكلب عدم توجيه كلامك الى معلمك وليد بيك الأنو الكلاب لي متلك ما بتح… ,1
1796,ملاحظة صغيرة اذا سمحتي مرمورة,0
1797,بس الفرق إنه الوزير الملك جبران باسيل ما بيستذكر إلا العمل الصالح لمصلحة الوطن والمواطن والحمدلله ما…,0
1798,وانت الصادق اسما المخ طارة يا كوكو نارة بدي عزبك شي فحمتين   ,0
1799,العمى طلع معين المرعبي مش عارف انه الشيخ سعد منسق التفاصيل مع جبران باسيل بموضوع النازحين وسوريا,0
1800,جبران باسيل رئيس اكبر حزب مسيحي يا ريت باقي القيادات بتشتغل قد ربع شغلو انتبه ما تغلط انت وغيرك,0
1801,خراس يا خنزير,1
1802,لماذا لم تسلم ال الاصلي الى الجهزة الامنية وراوغت في الموضوع لتعود وتسلمهم من العام من يضل… ,0
1803,قرطاج تحريف لاتيني ل قرط حدشت ومضيق جبل طارق بالزمانات كان مضيق حملقرت اله الشمس الكنعاني,0
1804,اذا عاجبينك شفافي تعا خدلك كم بزقة منن بلكي بتزورك البركة حزومي    ,1
1805,السيد حسن نصر الله يشكر الوزير جبران باسيل,0
1806,بيت الوسط حامي الوحدة اللبنانية ، وكلكن طالبتو بعودة سيد بيت الوسط ليحمي العيش المشترك واذا في شي ملوث هيي النفوس الضعيفة يلي ما تتقبل وجود رئيس حكومة معتدل وقوي ويلي يستقبل بكل دول العالم على انو الرقم واحد بلبنان,0
1807,من يومهن الشيعة كيوت و اوبن مايندد,0
1808,طلعت بالأخير سوريا مشاركة بالقمة العربية في بيروت عن طريق وزير خارجيتها جبران باسيل اللذي عرف عنه رغبته بوضع لوحة جلاء الجيش ا…,0
1809,قال لي شاعر لو أن السياسيين نساء لكن ,0
1810,اوقات بحسسنا جبران باسيل انو هو اول انسان هبط على سطح القمر بدعم من العهد الجديد القوي لبنان,0
1811,يا حوينة الطيارين الروسيين راحوا فرق عملة,0
1812,عن اي فاسدين ليش ما بيفصح فساد حلفائه او مسمحلون ,0
1813,احكي مع الرئيس ولا ما بتسترجي بس شاطر تهاجم الرئيس سعد رفيق الحريري ,0
1814,احلا رواق ,0
1815,ست رواند…هذا دليل على أن الوزير جبران باسيل لا يُشكل الحكومة…,0
1816,كيف بتنزهوها من دون دليل؟ او خلص اذا الحليف اشتراها منغض النظر ؟   ,0
1817,بس فعلياً صرت وليد المعلّم مؤخراً,0
1818,اعتبر وزير الخارجية اللبناني جبران باسيل، أن أمير قطر تميم بن حمد آل ثاني، كسر الحصار المفروض على قطر ، بالمشاركة في ا…,0
1819,سماحة السيد نحن بامرك بس جبران باسيل دمو تقيل,0
1820,لم يسرق المال العام يوماً مثل معلمكم وديعة روتشلد ,0
1821,اخخخخ يا استاذ نديم معظم الردود عم تحصر الموضوع بالبيان الذي صدر عن معين المرعبي بخصوص عدم وجود سياسة عامة للدو…,0
1822,عزيزي جبران باسيل بدك تعرف كتييير منيح انو مش شغلتنا نحفظ امن اسرائيل يلي ما منعترف ولن نعترف ب وجودها ابدا,0
1823,هل تتذكر بنك المدينه يا حرامي,1
1824,للأعلى يا رب والله يطول عمرك رئيسسنا ,0
1825,يا ترى من من النظام العربية التي ستساعد الدول المنكوبة على إستعادة عافيتها مو حكام العرب كلهم خونه ,0
1826,في اليوم عندما جلّس موقفه و اصبح يفكر كإنسان معظمهم قالو عنه انه من مدرسة كمال جنبلا… ,0
1827,الطرح الجديد من معالي الوزير جبران باسيل حكومه بكون فيها وزراء من اخوانا السنه وهيك بيعطوا الوزير السابع للقاء التشا…,0
1828,صدق انو الناس ماشية ومغمضة عينيها فعلا الفوائد سيدفعا الشعب والودائع سيصرفها القرطة نفسها يلي صرفت … ,0
1829,هل تعرف مامعنى أن تدفع دولة نص مليار دولار لدولة أخرى مترنحة إقتصادياً وكانت تستطيع أن تس… ,0
1830,مات كلب في المدينة فأسترحنا من عوواه خلف ألملعون جروا فاق في ألنبح أباه,0
1831,طبال بمرتبة طرطور عند ابن انيسه مخلوف ,1
1832,هاذا مستوا بعض لناس ما بيعرفو انو كل شريف ومحب مكروه من رعاة لقطعان و ملوك لفساد ,0
1833,لا والله الوطن بحاجه لا رحيل كل هالسياسيين والزعران والاقطاعيين ساعتها بيظبط ,0
1834,إنتا كول هوا وما خصك بسوريا انت خلص بالسترات با واطي,1
1835,جبران باسيل قال ان لبنان سيلعب دور رئيسا في اعادة الاعمار في الدول العربية عندما يخرج رأسه من زبالة بيروت يستطيع ان يتح…,0
1836,شو وقفت عا هيذي مش فهمانا ,0
1837,وكأنك تطلب حماية وليد بك يا جاهل حنجيبك ,1
1838,استقبل رئيس الحكومة المكلف سعد الحريري في بيت الوسط وزير الخارجية والمغتربين جبران باسيل,0
1839,قرعة متي و حبتين ,0
1840,ابو ريدا ،عيب عليك تقول دويله قطر ،وانت من دويله او قضاء لبنان ,0
1841,يا حرام يا مارك نزلو فيه,0
1842,انت حمار ولا بستحمر يا أستاذ زلوم,1
1843,كول هوا لك ياغبي,1
1844,شو بدا تنفع الماشطة مع الوج الكشن ,0
1845,هيدا قاهرقم ,0
1846,نحن لكا بالمرصاد الجبل قمه من النضال وانتا غريب عنا انت مرتزقه لايران الدروز احرار ان جهلت التاريخ يا عبد علي المملوك ,1
1847,على الجرح جبتلن هيي ,0
1848,إنه مجرم من أتبع شخ سعد وتلطخت يداه بالدم ,1
1849,ظاهر منك عم تشوف الى الشيخ سعد الله يحمي ,0
1850,يا كبير ماعم نشوفك عم تجيب سيرة السعودية والامارات ,0
1851,أنس أزرق عادي يعمل إنترفيو مع معراج أورال بس بينطعج لمّا حدا يكتب كم بوست فيسبوك متضامن مع ضرار خطاب,0
1852,شو هالحمار من وين جاي,1
1853,الله لا يوفقوا ,0
1854,احترم نفسك,0
1855,شو يا استاذ وئام ريح تضرب كف مابدك تبطل عادتك ضرب الوجه شو آخذك عسفارة قبل ما تروح… ,0
1856,يا رجل روح العب باصابع رجليك عسى ان تستلذ فيهم بدل ما كل يوم تعمل كأنك النبي كيكي روح اتطلع بلمراية ان…,0
1857,شو بدك بأسمي أحترمي حالك وأحترمي ديننا الشريف وتوقفي عن الكذب وقلب الحقائق والتغطيه على من نكث بد… ,0
1858,يستاهل ,0
1859,ومين بدو يكب فتن ويتشدق على التلفزيونات    ,0
1860,ميل ياغزيل ويا غزيل ميل حكيم زمانك هههه يا وئام ,0
1861,هذا شيخ البلاط الجنبلاطي يسخّر ضميره ويكذب على ديننا ويقوم بالتغطيه على زنديق ناكث لديننا ، كفى قلب… ,1
1862,مش جبران باسيل فرض حاله يا اغلى من الغالي الرئيس هيك بدو وكانت ثقته بمحلها وبخصوص الر…,0
1863,انت شخص تافه لدرجة واطية جداً ، أنا بحطك علي مستوا صرصور  يا قطوش ,1
1864,وهلق شو هلق صار ضروري يسمع ويعرف جبران باسيل انوا التلت المعطل ما بيشوفوا غير بالاحلام,0
1865,وما زال الخرا ينهمر من ابو فلتر حتى استحت منه المراحيض العامة والمجارير,1
1866,سامع يابهيمة,1
1867,يقصف عمرك ما انتنك,1
1868,كوووول خرا يابن الكلب    ,1
1869,يا فاشل انت وجريدتك إذا بصير حرب عالمية تالتة بتحطوا عنوان ضد الحريري لي عاملكن عقدة يا معقد بكفي تنزل تعمل جولة بل السوليدير وبعرف رح تكون مغتاظ من هل المدينة الجميلة لي عملا الشهيد الحريري ولي من أغتيالوا بسبب هل المدينة,0
1870,صرخة الوئام أن استفيقوا أمافي فجور السلطة والأثرياء هدهدة للشعب كي ينام نامي جياع الشعب ناميحرستك أله… ,0
1871,عقبال تموت بالشؤسمو بطيزك متل ابوك,1
1872,ليك يا شعبان انت تعبان روح نام نومة بدون قوَمة ,1
1873,كيف اغض النظر عنك وانت تملك ماتملك ,0
1874,يمكن حاسبه معهون الوفيات بحوادث السير والأخطاء الطبيه والأمراض المزمنه وضحايا جرائم الشرف اظن بتزبط الحسبه,0
1875,أنا سأرد عليك بلهجتي كول هوا ولاك، أنت مثل الكلب الأجرب، النعال اللي تم رميه أطهر منك يا عبد الدرهم,1
1876,نحتاج الى سياسيين وقادة يحكمون بعقلية الدولة ليس أكثر حتى محمود درويش ما لقطها للمسألة ,0
1877,إلى جبران باسيل مبارح واليوم وبكرة، إسرائيل عدو إيديولوجي,0
1878,يحميك رب السما   ,0
1879,الجبناء امثالكم لا يستطيعون مواجهة الحقائق لأنكم زائفون وحججكم كبيوت العنكبوت خسئتم ,0
1880,نجح الرئيس حسين الحُسيني بتوصيف ظاهِرة جبران باسيل     ,0
1881,مين المجرم ؟ ,0
1882,العهد القوي هو لبنان مش بس جبران باسيل أو ميشال عون يعني الخسارة علينا كلنا، والربح لألنا كلنا لازم نعرف انو ال…,0
1883,سعد الحريري معروف ابا عن جد مش وتال غيرو ,0
1884,شو نفع برامج مسابقات الطبخ مهما كان انتاجا ضخم اذا المُشاهد ما رح يدوق؟؟ ,0
1885,جبران باسيل زمن التبعية والتعطيل,0
1886,لطالما في مين يسوق دول الخليج فاالرحمة على الأمة العربية ,0
1887,يخلع نيعك عيلية اغبياء ,1
1888,صندوق الأسود عند الحرس الثوري الإيراني عم يزرع عنا ورد بنظرك ,0
1889,أنت ذكي حمار,1
1890,صحيفة الاخبار يا خرى هيدي تابعة للخنازير اتباع نظام بشار بدك ناخد بي كلامهم وشو بيكتبوا روح اعمل رجال و… ,1
1891,الدعم من قبل المنظمات الدولية والعربية، للنازحين،يجب ان يكون لتحفيزهم على الرجوع، والمبدأ الذي اقر في القمة الإقتصادية، ب…,0
1892,فكرت عّم تحكي عن بيروت ، بتشوف حالك بشعر بنت خالتك ، وطنجية بلطجية ,0
1893,من مقابلة جبران باسيل مع سيإنإن أمن إسرائيل هو حق,0
1894,بليز لغي المعاهدة، الهيئة وزير الخارجية جبران جرجي باسيل ما بدو ينفذ مذكرة التوقيف، ف سماع مني ولغيا ولو…,0
1895,عم تحكي عن الوزير جبران باسيل هاي استقبلها الحريري وأشرف ريفي سمارة طريق الجديدة,0
1896,لك طول عمركن بتشتموا السعودية وشيوخها وبتسبو الوهابية هلق صارو مناح ايييه الله جمع ووفق ههههههههههه ,0
1897,من مقابلة جبران باسيل مع سي إن إن أمن إسرائيل هو حق,0
1898,قول والله؟ ,0
1899,كفو والله هكذا هم العرب هكذا هم الدروز هكذا هم الشرفاء قطر كل أبواب العرب مغلقه ,0
1900,يا زلمة والله اذا بتسكر تمك بترتاح وبتريح حاجتك تحكي وتبين انك انسان ناقص عقل ورسمالك كم    بيتغير اسلوبك ,1
1901,بس يا نجس ملكش دعوه انت روح كول هوا,1
1902,كب السم على اصوله من سلام الزعتري عالوزير جبران باسيل حول مقابلته مع ال منا وجر,0
1903,جنون العظمة ما بينلام جبران باسيل على تصريحه بمنتدى دافوس هالقد بيعرف لما نصير نحط الرجل المناسب بالمكان المناسب منصير…,0
1904,عالم عم تموت جوع وحرق وبرد وتفجير مختلف أنواع الموت موجود ببلادنا لما حدا يفتح تمو بيقلولو خراس انت برا البلد,0
1905,شكل السهرة مع وزير خارجية لبنان الكلب جبران باسيل كانت حمراء بالحيل واحتمال ارسلووو له شريط الفيديو و…,1
1906,لقد تم سحقهم أيها العزيز❤ ,0
1907,قريةٌ للنسوان فقط,0
1908,كل تبن ,1
1909,غريب أمر هاللبنانيي كيف صايرين يتدخّلوا بأمور الوزرا ويعلموهن شغلن هني في شي مرة تدخّلوا بأموركن؟ اتركوهن ما يعرفوا يشتغلوا 😎,0
1910,لو عندكن ذرة اخلاق و شجاعة كنتو نشرتو المقابلة كلها مش تقطعو جملة متل يلي عم…,0
1911,هذا كابوس له ولعنة الايتام وسب الاموات في قبورهم ,0
1912,ع قولة اخوي ميسي كويس بس اللي حواليه عرصات,1
1913,بعض الإعلاميين والمحللين في السياسة ما اشطرهم بتجزئة حديث من مقابلة اذا فهمتوا بس هالكلمة أو هالجملة من مقابلته ؟,0
1914,ايه كول هوا,1
1915,مين داعمو ؟؟؟؟ لو سمحت تعطي أسماء يا وءام ,0
1916,شوي شوي علينا بالتغريدات مش عم نلحق نقرا ردود المسخره عليك كلها ,0
1917,ما عم تقصري بس اسلب فكرة عجبتني بلا ما يضلوا معذبينا بيناتن وجعونا اجرينا     ,0
1918,اكيد مش فاضية بدك تكبي سم بين العالم,0
1919,سؤال ليش نفس الأشخاص تعليقات؟ ,0
1920,العار كل العار جماعة الدجالين   وئام وطلال و ناصر الدين وكل من يحالفكم ويدعمكم ، مهزلة المجتمع مهزلة… ,1
1921,كان مجتمعنا ينقسم لاسياد و عبيد فجائت الحركة التصحيحية و حققت المساواة بين الجميع و جعلت الكل عبيد,0
1922,جبرا باسيل كل تغريداته بالامس كانت عن سوريا ونسي انه موجود في لبنان دافع دفاع مستميت عن نظام مجرم لدرجة ظن البعض ان جبران…,0
1923,بيكفيكن عهر وكذب وتلفيق أخبار بحق جبران باسيل جماعة بلا اخلاق بلا شرف بلا كرامة,1
1924,جبران باسيل من سنة معمّر بنايات ورقم ليس للمبالغة المشروع القديم بنايات والجديد بالبترون، وأن…,0
1925,شارك معالي وزير الخارجية والمغتربين جبران باسيل بالاجتماع المغلق الخاص بسوريا والذي ضم عددا من وزراء…,0
1926,خليك عمالك تضحك يا صرماية ، يا كريكوز الجاهلية ، ما شاطر الا انك متل جرو الكلب تعوي ، المشكلة ما عاد في… ,1
1927,كان الحرباي يدافع عن بشار اكتر من وهاب ,1
1928,دون شك انو مستاهل الحذاء لكن انغلترا بلد الحريات لو هل تصرفات بيحميها القانون اللبناني ما كنت بتلحق عد صرامي ,1
1929,يستاهل حقه وماجاه ,0
1930,يا حضرت فيني افهم ليش بس عم تحكي ع فساد الحريري وين انت من فساد حلفائك كلون يعني كل حلفائك اكيد ما بتس… ,0
1931,نريد فقط رجال لديهم من الوطنية وحس المسؤولية لاستبدال طبقة فشلت عند كل استحقاق من … ,0
1932,ليه في شي وديعة بتجي غير لتتقسم عليهم ,0
1933,يا الله عالأخلاص مابموتوا الا باذن من سيادتو سيدي بتسمحلي اموت حالي ياسرائيل واموت معي كام اسرائيلي…,0
1934,لينا مش مصلحتنا التقاتل و لو كان سلمي مش لازم خصوصي هالايام ,0
1935,يا جماعة انا كمان بشوف عبارة يلعن روحك يا حافظ مبتذلة ومسفة وتظهر عجز المعارضة المتأسلمة وارتهانها للماضي وأفضل استبدالها بعبارة خراي في قبرك يا حافظ,1
1936,اكيد نحنا ما منتسعّر يا غشيم اما انتو سعركن معروف ولا ارخص من هيك ,1
1937,آه يا هبيلي,1
1938,المصيبة ان هذا الشخص بعثي بمذاق اخواني قطري يخرب بيتك يا عفلق على الاشكال الي تركتها,1
1939,انت الإرهابي المرتزق تفووو عليك ,1
1940,اخ يالله وهاب قبل عملية تجميل وقت كان خذمجي لا ابو عبدو على فكرة بس اللبنانية بيعرفو مين… ,0
1941,روحي طلعي بالمراية شوفي حالك ,0
1942,لو في دولة اصلا كانوا زجوك الك بالسجن فورا ,0
1943,هاد اكبر دليل انه الحملة مو ضدو كتركي أو مسلم وانما ضد الموقف السياسي او الرمزية السياسية للموضوع لانه بآخر ال…,0
1944,صعب كتير صراحة بس ع امل,0
1945,ايا شي لو شحاطة،، مهم من ريحة الغالي عليهم   مش ناقصنا سياستن جابولنا حدا اسمو شيخ وعملوه… ,0
1946,والله والله أول تغريدة إلك من دون جبران باسيل ,0
1947,والله ماحدا بدو عرض على طبيب نفسي غيرك شكله العماد عثمان عملك حالة هستيرية ,0
1948,إذا أرادت إسرائيل أن تضمن أمنها وهو حق عليها ان تتوقّف عن الاعتداء,0
1949,استحوا وما عاد تدخلو المشايخ في سياسة عيب عليك وعليك وعليهم ,0
1950,وللأسف فنهاد المشنوق واحد ممن يحكمون على اساس انه مسؤول يمثل طائفته لا وطنه فيدافع عن المرتكب والجاني و… ,0
1951,نشرته للشهيد وسام الحسن والشهيد رفيق الحريري وترحمت عليهم لما راحوا نشرته للأمير الارسلاني وبعد مِم يوم… ,0
1952,هيدي طعم مش حبة مسك جعجع بيعرف انو ما في حكومة اذا ما كان راضي,0
1953,لو في دولة يا معالي الوزير حضرتك مكانك خلف القضبان لبذاءة لسانك وإحتقارك القضاء والتمرد على القوى الشرعية ,0
1954,نحتاج إلى شعب جديد، ولكن للاءسف ما فيش أمل ,0
1955,كيف عملتيه شيخ يا شيخة ,0
1956,رجل المهات الصعبة جبران باسيل رفعت اسم لبنان بالعالي وفرجيت الكل قديشك وطنياذا هلق وهيك كيف بس تجي رئي…,0
1957,انت واقتراحك وصرماية اللواء عثمان سوا سوا ,1
1958,طيب كول هوا ونااااام بحب ابهدلك با ابو ملاييين  تشلسي نادي تاريخي على اساس سد هل بووز,1
1959,لو في دولة كان زمانك في المجرور ,1
1960,والله ثم والله لايوجد لدبي مثيل في العالم الله يحفظ بوراشد ويديم عزه آمين ,0
1961,مع احترامنا لالك انو ليش نطرتو لصار خالص جميع المبنه والمسبح وطالع طوابق لهلق تذكرت تحكي ,0
1962,زحط يا زبالة,1
1963,لا يمكن ان يكون هناك ضابط اكبر من الدولة ,0
1964,و عندك هيدا الخرى يللي مستعد يبيع نفسو حتى للشيطان مش بس لأمريكا,1
1965,أول حلقة من دون جملة جبران باسيل,0
1966,يا كايدهم يا معلم وئام وهاب ,0
1967,قديمة ، الساعرات    ,0
1968,والله والله بالسما ما حدا بدو طبيب نفسي غيرك انت ,0
1969,سؤال يا حضرت لو اليوم قطر فتحت سفارتها ب سوريا كنت هللت انت وغيرك وبطلت ارهابية ,0
1970,نتيجة القمة ، نصف مليار سندات ستشتريها قطر ، مواقف مهمة من جبران باسيل ، اطمأن اليها الرئيس بري ، خصوصا لجهة مسؤولية ليب…,0
1971,المحتال عينه عا مجد العظماء ومرة وحدة قال بشير الجميل وكميل شمعون,0
1972,ما باءى تبخخخخ سم إذا ما عندك شي إيجابي تحكي دخيل عرضك التزم الصمت ما ناقصنا سم ,0
1973,ما قاله السيد نصر الله عن العلاقة مع التيار الوطني الحر وبشكل خاص مع جبران باسيل كفيل بأن يُخجل الكثير من المغردين الفتنوين و…,0
1974,انشاءالله يا جبران دايماً خسران  ,0
1975,وشو عملت للقدس انت وازلامك يا معلم ,0
1976,شو في براسا هيدي يلي بكل صورها بارمتلنا قفاها؟,1
1977,مهما فعلت قطر لا يساوي شيىء أمام ما فعلته السعودية الارهابية ,1
1978,عم يضكو علينا و بدن ينصبوا و مش عارفين كيف ليش ما عملو نقارن للقمة العربية من عشر… ,0
1979,فارس سعيد كول هوا,1
1980,يوم المرأة العالمي بدأ منذ سنة عندها لم يكن هنالك سوشال ميديا ولا انترنت وقف رجل في حجة الوداع وقال استوصوا بالنساء خيرا ياحبيبي يارسول الله صلى الله عليك وسلم منقول اعجبني,0
1981,وين الغلط اذا قال انه ل بيوعظ بموضوع جبران باسيل و بيقبل بالتهجم عشخص الرئيس بري بكون عم يكيل ب…,0
1982,مياومو الإعلام إذا ما ذكروا جبران باسيل بكل أخبارن وبرامجن ما حدا بيحضرن  ,0
1983,عزيزك المشنوق فاتح بسطة امام الوزارة عميعطي رخص معقيبي معاملات في النافعة ,0
1984,من كتر ما عميسرقوا انترنت ,0
1985,قام الحرس الثوري الأيراني ولليوم الثااني على التوالي بتوزيع الورود على أهالي حلب مستخدماً لهذه المهمة الفدان وئام وهاب ,0
1986,الحمهورية حزب الله قرر إعطاء التلت الضامن ل جبران باسيل ويذكر ان الحزب لا يتجرأ على ازعاج باسيل وينفذ كل طلباته…,0
1987,بلش بوزراءك من جبران بآسيل ونزول دمرتوا البلد اكتر من هوي مدمّر وقف تغطية السلاح الي خلا البلد…,0
1988,أفادت معلومات من الأمانة العامة للجامعة العربية ان وزير خارجية لبنان جبران باسيل نجح في إخراج صيغة لبيان خاص بعودة…,0
1989,مش عارف الحقيقه من هو المجنون ولكن الأفضل عرضكم جميعا على مصح الأمراض العقليه ,0
1990,هو كلب وانت كلب اكثر منه وبن زايد سيد الكلاب وزايد كبيركم ,1
1991,سمعتي إش قال جبران باسيل على مريكان و ترامب ؟,0
1992,شوهاظ اللي بتكولو يازلمي كول خيراً او كول هوا,1
1993,اكره البرازيل بس لا تقوليلي خلاص كلشي انتهى بليز,0
1994,الكل ينبح والقافلة تسرق,1
1995,كلمتين سمعهم منيح لا انت ولا اكبر منك ولا الي بشد على مشدك بقلي كيف بدي احكي ,0
1996,يا كلب يا إبن الكلب إنت بدك تقسم الطايفة ب صوت الجايبهون بالإنتخابات يا خنزير بدك تقسم مشيخة العقل لبيطلع بإيدك يطلع بإجرك ,1
1997,اللاعب الأبرز في القمه الاقتصادية هو الوزير السوبر جبران باسيل وكان روح القمه براڤوا معالي الوزير باسيل       ,0
1998,يلعن اخت الكذب، الزامبي ليس مسلم ومباراته كانت قبل عدة ايام من اللاعب المصري الكويت نيوز لا للحقيقة نعم للهبل,1
1999,كل واحد فاتح عحسابو انت ما بيعجبك فلان و هداك ما بيعجبوا فلان بلد كل من مين ايدو الو ,0
2000,موصفات الرئيس جبران باسيل,0
2001,وانا بدفع الفواتير   ,0
2002,مع أنو بعدو عقلك ناقص بس حبيبتي بلبنان في ديمقراطية وأكبر دليل إنو أزلامكن و…,0
2003,حمار انت ومعلمك ,1
2004,الوزير جبران باسيل يطالب بالثلث الضامن ليس لحزبه فقط بل لاربع مكونات الا وهي التيار الوطني الحر وحزب الطاشناق وكتلة…,0
2005,لو في دوله انت لازم تكون محبوس ,0
2006,القمة الإقتصادية العربية,0
2007,هل اصبح وزن الموارنة في لبنان و ايضاً تطلعاتهم و دورهم و تاريخهم و زعاماتهم في حجم جبران باسيل ؟ الذي لم يكن له اي ثق…,0
2008,دمشق كانت وسوف تبقى عاصمة الامة ,0
2009,طبعا زبالة لمتلك ومتل جبران باسيل,1
2010,بيلبقلنا رياضة وصرماية اجلكُن,0
2011,للأمانة ينتابني شعور بالتقيىء والقرف عندما يأتي أسمكم على مخيلتي معالي الوزير خصوصا عندما استذكر اللغة… ,1
2012,أريد خطاب واحد للقوات اللبنانية تقول فيه ان الحريرية سياسية كانت خطأ تجاه لبنان وماليته، وخطاب واحد عن فساد نبيه وحركة ا…,0
2013,يعني شايفين حالكم فيين؟ شي ويرقص و شي بغني و شي بينهبل و بلد رحيزبط على بديت مهضومين اشتغلو…,0
2014,السيد الرئيس اردوغان يتنفس الصعداء,0
2015,انو انتي عم تعملي جو تأكدي يا اعلامية مين ورا هيدا الاعلان الممول ورجعي علقي بس عندك عقدة السعودية وعقدة طائفية,0
2016,نعتز بمن يحارب الفساد علنا نصل الى اعتماد مبدئ الكفاءه في كل وظاءف الدوله ,0
2017,كول هوا ولاتضل تحاول تسرق الحساب,1
2018,أسعد الله صباحك أستاذ وئام أنت صاحب المواقف والكلمة الجريئة ونسر الجبل ,0
2019,شو قصتو عم بصير معو عثمان فوبيا    ,0
2020,جبران باسيل طوالة لسان على لاش,0
2021,انفخوا عل القليلة ما اغتالوا كمال جنبلاط والمفتي حسن خالد ورينيه معوض ورفيق الحريري بدك كفي ,0
2022,الله يحرقهم جميعا ما عدا هل كم واحد الشغالين ع المحطة و بس يخلص المونديال ينحرقوا و تنحرق المحطة و يصبح الجميع سعداء,1
2023,لقاء بشار الاسد مضر بالصحة,0
2024,جبران باسيل رجل سياسي فيك تتفق معه وفيك تختلف معه,0
2025,الله على سئالتك يا جبران باسيل يا جرصة العرب,1
2026,مع بشير الجميل بس كل يوم وكل ساعة مع جبران باسيل منّو ضيوفك صار لازملهم,0
2027,كووول خرا يا اجدب مين شايفك يا فار من العدالة يامجرم ,1
2028,لا أحد يواجه العرب غير أسيادك في طهران و الشام ,0
2029,يجب التحرك عل فوركفى تعدي على حقوق الناس شبعنا ,0
2030,اوقفت القوى الأمنية الناس على بعد حوالي كيلومترا من المطار بسبب مرور الوفود العربية الى القمة الفاشلة، تخيلوا عجوزا…,0
2031,وانا معكم انه هذا الميثاق والنظام الخالي اللي خلا جبران باسيل يوقف توظيف…,0
2032,من زين ملفّك عاد لا تختلف عنه إلا بالصفة فقط فهو اأمير وأنت مرتزق وكلاكما كشهاب الدين وأخيه … ,1
2033,وحياة عشك   ,1
2034,وصار تكتب شعر يا هتيلة ,1
2035,هي بتنطبق عليك وزير الصدفه ,0
2036,كمية الحقد الي عندكن بترضعوها بحليب امهاتكم ضد الحركة,0
2037,ما في لزوم تكون مناصر للوزير بس كمواطن ما بتحب جبران باسيل  ,0
2038,عجبَكْ هيك استاذ وئام فهمنا انّه الولد العاطل بيجيب لأهله المسبّة بس كتير هيك قلّلوا تهذيب معك يلّلا… ,0
2039,مشكلتك مع يلي ما بيرشيك اما الفاسدين من جماعتك فما بتسترجي تجيب سيرتهن ,0
2040,هيدي الوحيدة يللي بترد يا لأن ما عندن غيرها، يا معودة عالبهدلة والحكي الوسخ، هيدا مزاج هيي هيك بتحب ,1
2041,انت تطلب من السوريين العودة الى لبنان هل تريد ان اقبل بهذا؟ انت تتكلم بالصراخ وانا اريد عقل وفكر اسمعه… ,0
2042,الفاسد مش خائن,0
2043,وانت شو دحشك خليك بقضية الخاشقجي وما تتدخل بشي أكبر منك وصعب عقلك يستوعبو,0
2044,فيكن تتفلسفوا لتشبعوا,0
2045,على نهر الجاهلية ,0
2046,سياسيين جداد مش شعب،الشعب قلبو معتّر و درويش،شعب من طيبتوا السياسيين الاوغاد استغلوها،شعب لي مرق عليه من حروب و… ,0
2047,والله ما دمر سوريا غيركو يا بقر ,1
2048,يجب محاسبة كل من زرع الفتن وتاجر بالدين وسيحاسب المسلمين كل من يشوه سمعة الإسلام بتصرفاته المشينة ,0
2049,ما عم تنباع معكن الجريدة لحقّوا حالكن واكتبوا اكاذيب عن جبران باسيل بركي بتسترزقوا بكم عدد فلّستوا,0
2050,خوش اميديد ,0
2051,عوّي بعد عوّي ,1
2052,يا بيك عّم تخبرنا عن شي ما فينا تعملو نحن ماًعندنا نواب ولا وزراء بمثلونا بالدولة الا اذا زهقان وعبالك ليك ,0
2053,كلنا معك معالي الوزير الملك جبران باسيل,0
2054,ياخي خرى نص الصحفيين يلي كاتبين مقالات وبدهن يعملوا موضوعيين إما ما مدورين عن الموضوع وعرفانين خلفيته فياكلوا خرى بيكون أحسن أو متقصدين يكتبوا هيك مشان أجناداتهن وكمان أحسن ياكلوا خرى بتحسه جهاد وانت بتفهم الناس شو مسوي وبيسوي الأسد,1
2055,المشكلة انو اذا مع اللواء عباس ابراهيم ما زبطت لمين منلجأ,0
2056,خلص خراس,1
2057,انت زاربينك بمزرعه مبتعرف شي براتها كل ميخلص الشعير عندك بخبروك جملتين تصرحهم حتى يكبولك يرجعو شعير… ,1
2058,واللله الخراب من ملككم السادس الي خلى بنات المغرب متعة للقطريين وغيرهم ,1
2059,عم يقطع ويشلح حكي من دبي وهو للاسف مطلوب للمحكمة وقدر يسافر هاجم أمير قطر وآتَاه المدي… ,0
2060,مان كول هوا ,1
